feature,shap_magnitude,shap_signed,mdi
hmm_vol_p0_calm,0.010100403997188801,-0.004016960955863905,0.04322972460264062
hmm_vol_p2_turbulent,0.009063854069314519,-0.0035864520839467614,0.0427413837315987
hmm_vol_next_turbulent,0.00883403504189135,-0.0034900240810081438,0.0462844362937994
f2_atr_14,0.005430218033988231,-0.00541925333997897,0.030117552141267604
f11_ust_10y_5d_change,0.0038295280553509088,-0.00045664951838152444,0.021949396462585584
hmm_vol_entropy,0.0031459195863735292,-0.000857225387429399,0.02777890087496099
f6_adx_14,0.0030774780315422755,-0.001739830021934251,0.030662956780670856
f11_eurusd_5d_change,0.0024863742256713093,-0.0001888602111366165,0.02062678162947331
f4_pc2,0.0024851570817670627,-0.0005061485675207264,0.018717376078582534
f7_oi_z_20,0.002472982875753317,-0.00045719850611207794,0.017242831397776645
f11_copper_stock_z,0.0022941386149769984,0.0013310800677064191,0.010917632756162084
f2_vol_ratio_20_60,0.0021774365932210184,-0.00015163824225917285,0.011108654469715663
f11_bund_10y_5d_change,0.0020935899714542047,-0.0002152387765836963,0.016813477346379137
f7_oi_level,0.0020742382439502146,-0.001964458729449316,0.01632441779032406
inst_si1s,0.001945537277105062,-0.001945537277105062,0.006134616281735974
f6_macd_hist_12_26_9,0.0019399883463850293,-0.001938289941289273,0.022595958689279196
f11_dist_stock_surprise,0.0019173098115890192,-0.00015683235284210675,0.012208435256259571
f4_pc1,0.001820919566969996,-0.0006933651444980034,0.016360863005735037
f10_oto_ret_mean_20,0.0016741750144971571,0.0001559639222275669,0.016477497584253313
f2_vol_60,0.001610237469007143,-0.00017957872166399298,0.01632803929642456
f11_dxy_5d_change,0.001600517143566261,-0.00015317061322447445,0.014177007895925712
f13_path_tortuosity_20d,0.0015518287085609975,0.00011696023945383014,0.010689941194872012
f1_bb_bandwidth_20,0.0015379402351502073,0.0004183360054770101,0.010634010013101521
f12_mra_energy_D2,0.0015011264690901354,0.00027087841028396674,0.010041671915949613
f12_mra_energy_D5,0.0014064004638262395,0.00014525559698571187,0.008823000714708047
f12_mra_energy_D1,0.0014060854917098814,-0.000761575660790175,0.008803695976649872
f10_hl_range_mean_20,0.0013848779739490365,0.00011837778721737958,0.010121345214147542
f11_ust_bund_spread,0.0013552724999587467,-9.433795658259639e-05,0.009509279470374565
f11_be_5d_change,0.0013445147990315226,1.9317374231203658e-05,0.010634216579824295
f2_ret_skew_60,0.001296054771529291,-0.0006851971270084335,0.009712353100137036
f11_gasoline_stock_surprise,0.0012237359874941736,5.4541031756630405e-05,0.008633744412809362
f10_oto_ret,0.0012141921374001217,9.668448966140281e-05,0.011352238772192646
f10_hl_range,0.0011995071649815107,0.0002501320416131118,0.010402463228362144
f1_mr_score_40,0.00116326697356636,-0.00016153961526188193,0.007907882254699187
f11_move_vix_ratio,0.0011405600511123386,-6.776463681580535e-05,0.007827586933139462
f8_dow_sin,0.0011050206605309955,-1.5660989618305525e-05,0.007326524182286154
hmm_macro_entropy,0.0010960719618587104,9.03980992924103e-05,0.009032977284118199
f1_ret_reversal_20,0.0010789135030194706,4.163454504867142e-05,0.009175612341077428
f6_macd_12_26,0.0010454280339615267,-0.0010306092926597207,0.010992641875104113
f13_realized_semi_vol_ratio,0.001030710902154885,-0.00012855398066107822,0.012161484034437254
hmm_macro_p0,0.001024854087295468,0.0001572550998242499,0.005848653069330303
f1_mr_score_20,0.0010071912414395061,-2.6976474124941958e-05,0.007665768294151336
f7_oi_change,0.0009759078338393774,-0.0002343006154374972,0.0073833537657476645
f11_hy_oas_z,0.0009645638874541464,-0.00010627640672093277,0.007370684701692692
f2_parkinson_20,0.0009390840317127606,-0.00010723243565318672,0.008310940497123217
f7_volume_z_20,0.0009327959835901611,-7.664995843385172e-05,0.007810471506505669
f6_ts_momentum_20,0.00091750807312058,2.636392350566823e-06,0.009897686445330567
f11_vix_term_slope,0.0009122588713824274,7.283164402134146e-05,0.00812833267161901
f6_ma_cross_20_60,0.0009056011619186232,2.0171232752936123e-05,0.006152129559497018
f12_mra_energy_D4,0.0008870351675745225,-0.00011885836986607294,0.00916974995086403
f11_baltic_dry_z,0.0008853804618492425,3.907360293210955e-05,0.008109372312826567
f12_mra_energy_D3,0.0008789883907877508,6.940389003150531e-05,0.007071228750768249
