feature,cluster,mean_shap_mag,pc1_loading,pca_pc1_var_explained,pc2_loading,pca_pc2_var_explained,pc3_loading,pca_pc3_var_explained
f5_signal_entropy_20,3,0.090118,0.271790,0.506500,0.657178,0.292592,-0.238583,0.087412
f5_trailing_run_length,3,0.052784,-0.295431,0.506500,-0.630558,0.292592,-0.288638,0.087412
f7_oi_level,3,0.050298,0.550758,0.506500,-0.186253,0.292592,0.381749,0.087412
f5_participation_60,3,0.020354,-0.505689,0.506500,0.185840,0.292592,0.784531,0.087412
ewma_hmm_prob_highvol,3,0.000000,-0.528956,0.506500,0.318256,0.292592,-0.313919,0.087412
