feature,cluster,mean_coef_abs,pc1_loading,pca_pc1_var_explained,pc2_loading,pca_pc2_var_explained,pc3_loading,pca_pc3_var_explained
f11_move_vix_ratio,C4_f11_lowfreq_macro,2.2331143279702773e-05,0.4401208021869775,0.6576664436185248,0.6091416829097914,0.16665754785197184,0.0890792697729397,0.11772328392904198
f11_us_2s10s_slope,C4_f11_lowfreq_macro,0.013332190253044727,0.45064359354443556,0.6576664436185248,-0.5401733215740493,0.16665754785197184,-0.08828979394640445,0.11772328392904198
f11_ust_bund_spread,C4_f11_lowfreq_macro,0.06484261944691914,0.48350489952406256,0.6576664436185248,0.3481925927192747,0.16665754785197184,0.3359618534356978,0.11772328392904198
f11_hy_ig_ratio,C4_f11_lowfreq_macro,0.00031372702371745685,-0.41585234475295135,0.6576664436185248,-0.030124626104872987,0.16665754785197184,0.834710805515695,0.11772328392904198
f11_ism_pmi_level,C4_f11_lowfreq_macro,0.10727373274940467,0.44328757097323196,0.6576664436185248,-0.46369560929445575,0.16665754785197184,0.41792020790219175,0.11772328392904198
