feature,mean_shap_mag,pc1_loading,cluster,pca_pc1_var_explained
f11_real_yield_10y,0.010506084147322287,0.48751610184849187,C12_f12,0.2750023842918156
f11_ism_pmi_3m_change,0.007310489033095189,-0.27403692514355366,C12_f12,0.2750023842918156
f12_mra_energy_D1,0.0069652096741516685,0.3305418825352839,C12_f12,0.2750023842918156
f12_mra_energy_D2,0.0032784984231009023,-0.4602533753572875,C12_f12,0.2750023842918156
f11_dist_stock_surprise,0.0026140136331269186,-0.3290736518538691,C12_f12,0.2750023842918156
f12_mra_energy_D5,0.002507837982778272,-0.1939483232332784,C12_f12,0.2750023842918156
f11_skew_z,0.0024328340430059036,-0.37122212490457895,C12_f12,0.2750023842918156
f12_mra_energy_D4,0.0011319578678617344,-0.06878092803082214,C12_f12,0.2750023842918156
f12_mra_energy_D3,0.0005189815090270709,0.2787446967202766,C12_f12,0.2750023842918156
