feature,cluster,mean_coef_abs,pc1_loading,pca_pc1_var_explained,pc2_loading,pca_pc2_var_explained,pc3_loading,pca_pc3_var_explained
f5_signal,F5_signal,0.47059961207556916,0.5699083295127754,0.4055606082866874,-0.39768021746567483,0.24923321127861797,0.10206295823411234,0.19618685270514272
f5_trailing_run_length,F5_signal,0.02575762919100811,0.46480932388121,0.4055606082866874,0.4736660336350672,0.24923321127861797,0.005496275726855921,0.19618685270514272
f5_participation_20,F5_signal,0.02355172941183301,0.22904428766260335,0.4055606082866874,0.7423684550502759,0.24923321127861797,0.04530577032707809,0.19618685270514272
f5_long_bias_20,F5_signal,0.10495366220453045,0.6222302208401551,0.4055606082866874,-0.2556177918907204,0.24923321127861797,0.10758335344999542,0.19618685270514272
f5_sign_agree_mr,F5_signal,0.016538605590115683,-0.13973208274191315,0.4055606082866874,0.03224212511691818,0.24923321127861797,0.9878897472618893,0.19618685270514272
