feature,pfi_mean,pfi_std,mdi_mean,shap_signed,shap_magnitude
f1_mr_score_10,0.002229207011657528,0.002112518421687944,0.012517056621368521,0.0001585256660370507,0.0033545672478210702
f1_dist_ma_sigma_10,0.0022087698556944742,0.002114526137428954,0.015899074113107634,-4.988989046698182e-05,0.003284924043093063
f1_ret_reversal_10,0.0005247642958611692,0.0010000877251358244,0.005550440013294764,4.121675058119993e-05,0.0012451296473848191
f1_hilo_pos_10,-0.00035455121378683566,0.0013550065455552403,0.004386378578880263,0.0003174641631350784,0.0011093428739972248
f1_mr_score_20,-0.0008377339258595788,0.002322320980632098,0.006445114102918267,5.3529700882258584e-05,0.0012389875055488777
f1_dist_ma_sigma_20,-0.0010131510648260448,0.002618613258089057,0.005427662165211179,0.0001764369271842465,0.0012108447529979541
f1_ret_reversal_20,-0.00021412851333095119,0.001588729922328304,0.006665373329222164,3.022299569132936e-05,0.0017274606628934481
f1_hilo_pos_20,0.0009628027118285795,0.0015511991731927504,0.005880107065171006,0.0004052536479761019,0.0016518063028822527
f1_mr_score_40,-0.0011194152145792018,0.0035922669694343668,0.01555688076993034,0.00015883744852622004,0.0029731551427903983
f1_dist_ma_sigma_40,-0.001519456692395972,0.0017943092139288965,0.0053860959550734245,-7.703063156149547e-05,0.0011308715166698747
f1_ret_reversal_40,0.0006514468281081926,0.003937992788449075,0.008441969308975577,-1.9614310145791474e-05,0.002380090516628329
f1_hilo_pos_40,0.002140455468034514,0.0021852472347549346,0.01030118801115685,0.0006403118776493829,0.003286062503874813
f1_rsi_14,-0.000863333512804179,0.0025497227985074185,0.008169432991767348,0.0005402679303079455,0.0018469763729747335
f1_bb_pctb_20,-0.0016555624243493679,0.002650055299425938,0.00805585434087524,0.0004672228300769402,0.0018902265443493853
f1_bb_bandwidth_20,-0.0004656458136667804,0.0023029280943587965,0.007188113470762815,0.0006370088301854412,0.0020301259304210005
f2_vol_10,-0.0003092369672286073,0.003496282716045307,0.007435404063241409,-0.00019102342847743817,0.0018552133832658063
f2_vol_20,-0.002351599583062557,0.004128642272498916,0.011382959834743809,-0.000677652726774834,0.002085292230305365
f2_vol_60,-0.002332948244212361,0.004195021689332232,0.011289206210639207,-0.000559699922477217,0.0027558033408008414
f2_vol_ratio_20_60,-0.0015036589643719982,0.006083580892003373,0.015093553591957421,0.0006179515439088906,0.004126135804169839
f2_vol_pctile_20,0.0005506290016694756,0.0025572865507948474,0.007926897626390747,-4.28853055508624e-05,0.0020656707471911275
f2_vol_of_vol_20,-0.004497705199943015,0.007242954405868581,0.014829214834296896,-0.0010041685773254725,0.004354089695194437
f2_parkinson_20,-0.0033018569446762107,0.004299369405817896,0.008620152465091189,-0.00047449936481355005,0.0019034879663784564
f2_atr_14,-0.000926171167618683,0.002573680944122351,0.008886474241133435,-0.0008682805734339618,0.0021417436100911935
f2_ret_skew_60,-3.4705912283199105e-07,0.0033050695869442782,0.01168735784036891,0.0015692751945587072,0.0026319808847344588
f2_ret_kurt_60,-0.0031616700675444983,0.008792204099261378,0.02038607971500726,0.0006202096916586609,0.0052196972844041995
f6_ts_momentum_20,0.00023586631386520986,0.0023399281323945027,0.006264679031613031,-9.21861184236322e-05,0.001323397262728892
f6_ts_momentum_60,-0.000493178298772126,0.0009236332689079569,0.004261001923810407,6.889227531726256e-06,0.0008596641444704513
f6_ma_cross_20_60,-0.0015400446816317412,0.0020997953449121065,0.01333821744876913,-0.001186111097592584,0.0021617999215452874
f6_macd_12_26,-0.0004924152955596129,0.0018700679912641233,0.004335798533269128,9.007437390401161e-05,0.0008949802462598327
f6_macd_hist_12_26_9,0.00034323971758276427,0.0030974453368505872,0.011598426524980695,0.0003002472190530382,0.0034083623330859974
f6_adx_14,-0.0006842294028285304,0.004944713970458756,0.013115379603928605,-0.0008578232779968632,0.002976545680220281
f7_volume_z_20,0.0016686498266408202,0.0025163812673277106,0.011852373061041487,4.905768192470527e-05,0.003243269460347171
f7_volume_trend_20,0.0004894643642915014,0.001620823828091489,0.008185720276655463,0.00013497715312347835,0.0021709468174399755
f7_oi_level,-0.00032626408306972676,0.002263406281400359,0.00978940253890018,0.0008448976799740566,0.0031797633435064762
f7_oi_change,0.0006089345963583458,0.0017259829238239824,0.007654205839137174,0.0004077603802431424,0.001733510839718432
f7_oi_z_20,0.004022700574098489,0.00427962661014419,0.020227012541884238,-0.0003505943818589919,0.00578776170402727
f7_oi_price_div_20,-0.00010454217042884147,0.00020013762093848653,0.00032451888652215304,-1.5143927439968501e-05,0.00018904117742899108
f10_hl_range,0.00025585408195620454,0.0018590984741647986,0.006887302740162133,-0.00044126345610595634,0.0023057153826051965
f10_oto_ret,0.0013106579846890326,0.0018484334496079607,0.0057922926367046665,3.463420890266871e-05,0.0015945886327269378
f10_oto_ret_mean_20,0.0007704039203694199,0.002662989999619959,0.00814101805258845,6.89621247610215e-06,0.0023221158833843115
f4_pc1,0.001193142741089031,0.002907535596501877,0.007502796432948587,0.0003817255157472959,0.001591607566284707
f4_pc2,-0.0028224075083471746,0.003125660306962818,0.010487215764208892,-1.7644298630909578e-05,0.0026137272624606
f4_pc3,0.0006464043141575631,0.0017708392070985228,0.005927959214737263,0.00012096048076052601,0.0013717408320443462
f4_pc4,0.000517488127514579,0.0036412333355421264,0.009275533467028925,0.00013804796205509707,0.0017837724232164906
f5_signal,0.0020396020444763776,0.01424338054688513,0.02100418536583872,0.0006264557496508678,0.010858365467322084
f5_trailing_run_length,0.007505931351523671,0.005326063201258263,0.014604422004124028,-4.110594976860646e-05,0.004168736971801098
f5_participation_20,-7.234224458257943e-06,2.801803084955938e-05,8.073233369574596e-05,-9.909556264341067e-06,3.4972776445843204e-05
f5_long_bias_20,7.075989302110135e-05,0.0017430761310682518,0.005238375916866301,2.2154611433581698e-05,0.0009561103603431756
f5_sign_agree_mr,-0.001095928078631719,0.0024221458110181885,0.004068810128668324,0.00011226418926696611,0.0015190637445124898
f8_dow_sin,-0.0002735661307595586,0.0014202433477806184,0.0018557132282577072,1.8742713932744463e-05,0.0007066702208506925
f8_dow_cos,0.00018798794022677437,0.0005240777632912653,0.0009550842700667978,6.517012415282752e-06,0.000245431953028852
f8_month_sin,-4.5362493930353565e-05,0.0007777598597557648,0.00179151753142611,9.102572970801605e-05,0.0006797777996338412
f8_month_cos,-0.000508957721045461,0.0014986843525031993,0.003940080365096488,9.173288265906587e-05,0.0011846225064697238
f11_vix_level_z,0.002168009558906939,0.0027046614816570134,0.009162125440913004,0.0006167606319216241,0.002780053449895928
f11_vix_5d_change,0.003573279525908938,0.0032633136078695575,0.014229425310429108,0.0001420361186318591,0.004488778958592691
f11_vix_term_slope,-0.0004139619568064012,0.0024818435821258185,0.009552438405765288,0.00017866030911164766,0.001874561541747925
f11_move_z,0.006850341488752516,0.004978719192518131,0.021791692865727852,2.8402406955852646e-05,0.006325444554768845
f11_move_vix_ratio,-0.0001829214933294091,0.002378843622636632,0.010089128255301533,-0.0010231172263829576,0.002060211462762578
f11_skew_z,0.0013811802234813771,0.0020423499339638977,0.01065121034512785,-0.00017337681475715523,0.0028699213162152667
f11_us_2s10s_slope,-0.00017518708457069522,0.002674534986516363,0.016445740879459783,0.0006336414324724179,0.005143878072620655
f11_ust_10y_5d_change,0.0018234062782928977,0.002959266266798214,0.01338865376132373,0.0006934795724932167,0.0036357964479839335
f11_bund_10y_5d_change,0.00013633029729050007,0.0009672093995455797,0.00708189026278783,0.0005277607299803012,0.0014466023292935076
f11_ust_bund_spread,-0.0034983472664954513,0.003709856018980637,0.012051476299141823,-0.0011487832380758765,0.0033241770477494947
f11_real_yield_10y,0.002605310322487227,0.010193595609236477,0.032791153194487506,0.0020874238659183437,0.009919868634543494
f11_breakeven_10y,-0.0014517821097392613,0.002915352914286483,0.011697148537194117,0.0007780668202593264,0.0020856589258804368
f11_be_5d_change,-0.00038418475534803995,0.0011261651450401658,0.006585451406560902,0.000190705132225119,0.0012764520041263904
f11_hy_oas_z,-0.0014598464888556878,0.0032573162894306657,0.011555940164014254,0.0014034190382629988,0.0025551047207819626
f11_hy_oas_5d_change,-0.0005401707228444429,0.0015917864864606333,0.004970160988195481,0.00016823904614444104,0.0010548238787431148
f11_ig_oas_z,0.0008411878015680177,0.005859506160113601,0.011420104800713591,0.00043161349409142567,0.0037219668895036653
f11_hy_ig_ratio,0.002997005956624789,0.004672355649104297,0.022643910278619846,-0.0015991906487292636,0.008948852149049837
f11_dxy_z,0.00206456721819739,0.002938233740097913,0.012312199477549255,0.00016335633831980704,0.003840192177414131
f11_dxy_5d_change,0.004276506621832025,0.006246632369179371,0.02311276797736971,0.0008311976531879135,0.0063163144931477665
f11_eurusd_5d_change,0.006092617259014365,0.008779860671435432,0.027375331047594955,0.0002483354611731176,0.006630628298569668
f11_crude_stock_surprise,-0.0007156598531520155,0.0028708877827401708,0.008346408820024026,-0.000359712054800299,0.002145371988859924
f11_dist_stock_surprise,-0.0038873270779382937,0.010793613300207063,0.01690480997228341,0.00043206078197807974,0.0049413113736447994
f11_gasoline_stock_surprise,-0.002884181088970513,0.010873891658066414,0.023644854427456685,0.0017479556795243353,0.0057921661684415225
f11_ng_stock_surprise,-0.0013074390654617607,0.0048796848768755275,0.01562514553217239,0.0003210698369664595,0.004501320522903551
f11_copper_stock_z,-0.00031866880339087247,0.0024824143707238566,0.009666099376303769,0.0002945092262176185,0.002821289886688098
f11_baltic_dry_z,-0.0030302745006159,0.004210580011802329,0.01142920663912933,-6.756383902324035e-05,0.003433290615481467
f11_baltic_5d_change,0.0008699171427018431,0.0055918836336809954,0.016087075084529747,-0.0002030004150483924,0.0035377714302553373
f11_ism_pmi_level,-0.0010120446729883575,0.0036301586103059,0.006464793914443688,-0.00040407767731699966,0.002608019019264336
f11_ism_pmi_3m_change,0.0005951728192437669,0.0029681707799089213,0.006089798861958528,-0.0004140274905895975,0.0019863285433460126
f11_china_pmi_level,-0.0005552371703568955,0.002606522300129236,0.004951529538051439,0.00046862636011304283,0.0015921510731915522
f11_global_pmi_breadth,-2.623632832108091e-05,9.374729728744524e-05,0.00016932096739448845,2.2224569968574544e-05,4.860032042884218e-05
f12_mra_energy_D1,-0.0010208612741023873,0.002059654944102777,0.007885901819266437,0.0011156218929519002,0.0021643234917491194
f12_mra_energy_D2,0.00030203364705251866,0.0030177280669768,0.01319385014971419,-0.00084886472627596,0.0032142318915832227
f12_mra_energy_D3,-0.0010597446637574332,0.0023157945206152375,0.006640735537668425,3.699303559465726e-06,0.002202927356045208
f12_mra_energy_D4,-0.0008238448842131423,0.0028947191609926984,0.009877142923951933,0.001141867297185649,0.002139523244994798
f12_mra_energy_D5,-0.003186586346557242,0.008610198250288928,0.009295081700715711,0.0010178040008918226,0.002930794705754347
f13_path_tortuosity_20d,0.0016709887409885498,0.0023149712641190594,0.008400163453621589,0.00013441106863370755,0.002541830519448298
f13_realized_semi_vol_ratio,0.0038170961050408114,0.004051448551496884,0.014022363751733042,-0.0005357539331077468,0.004467238266510614
f13_expected_hit_time,-0.0009003387377523586,0.0016500879447825876,0.003197728558791682,-0.00010708281145155982,0.0010586831195791872
f13_prob_timeout,-0.001376080235217772,0.0040710704939583104,0.006477949461208452,0.00014389080621541635,0.002100862711254284
f15_asset_class_dispersion_z,-0.0021796409920916355,0.002613448570394936,0.0051307171123733735,0.00016846666351290194,0.0014591839487686977
f15_ewma_implied_corr_z,0.0006826046659943238,0.0031902841265362405,0.012371366121945912,0.0005173687364069603,0.0018311562450625232
hmm_vol_p0_calm,0.00021840159286584521,0.001169759133930792,0.003375025254869446,-6.98715966181891e-05,0.0007073647467888247
hmm_vol_p2_turbulent,-0.0003889714761185396,0.0029287402514205584,0.006820866409144676,-7.753547777876732e-06,0.0013798511760102932
hmm_vol_entropy,-9.541224545725257e-05,0.002074318353082613,0.0055224116744271735,2.6453379681923128e-05,0.00119751343166469
hmm_macro_p0,-0.0014250963599321644,0.0037746794450091714,0.009192348849013742,0.0009441716293028955,0.003086466226234057
hmm_macro_entropy,0.0003563026516388822,0.0028830136064444192,0.008401537466012797,0.0003831588140176153,0.002771644629367362
