feature,pfi_mean,pfi_std,mdi_mean,shap_signed,shap_magnitude
f1_mr_score_10,0.011311026936026957,0.029866788607911185,0.026538356000248526,-0.004131196488795044,0.009868223184562062
f1_dist_ma_sigma_10,-0.009276094276094249,0.004767402120720268,0.010126954960291354,8.471549752646472e-05,0.004926083993899738
f1_ret_reversal_10,-0.0004629629629629573,0.011812361872382505,0.004363677615433629,-6.6028348761337274e-06,0.0013141515792357793
f1_hilo_pos_10,0.0007407407407407605,0.01778934808670052,0.016454118035037105,-0.0010747030913329143,0.007808016977232432
f1_mr_score_20,0.0023148148148148403,0.007897556532051849,0.010022338601911778,-0.0011997018089811963,0.0033905221320257688
f1_dist_ma_sigma_20,0.0005324074074074091,0.008588774045756057,0.005319524488866985,-0.00023698505674646042,0.0014887782178166654
f1_ret_reversal_20,0.002462121212121204,0.007053494109672729,0.0024007325166916548,0.0006461559762653393,0.0011227193200647992
f1_hilo_pos_20,-0.00456018518518518,0.00607642195758199,0.004847070948897469,9.494602537048326e-05,0.001893343587685642
f1_mr_score_40,-0.001938131313131297,0.005528036036207677,0.007128588421737602,0.0007466864061119083,0.002282648662364571
f1_dist_ma_sigma_40,0.0034574915824915967,0.004562504557006416,0.007051800017772719,0.0009460676510207561,0.0020915105743855417
f1_ret_reversal_40,0.006069023569023588,0.019432311794869494,0.010214459428934229,0.0013162278820916097,0.004776775778712002
f1_hilo_pos_40,0.006399410774410801,0.013001863413373173,0.00312460530247132,7.015033524295801e-05,0.0018804659046867064
f1_rsi_14,-0.001946548821548792,0.007465550274067978,0.002637017514308138,0.0008265878704123504,0.0015914595005629062
f1_bb_pctb_20,-0.0052483164983164856,0.0009188877748198521,0.007038731771021635,3.0122638212215908e-05,0.002638691146546453
f1_bb_bandwidth_20,0.0072453703703703925,0.021193226325366084,0.011638748709582933,0.0027352570719990244,0.005450335727492074
f2_vol_10,0.006351010101010124,0.00371793590492404,0.01207026120189146,-0.0021068846217563828,0.004666615519530066
f2_vol_20,0.005812289562289588,0.014024136789691659,0.013496035278817086,-0.0005905908799946851,0.0032463903068971046
f2_vol_60,0.008000841750841769,0.009317808269501049,0.010725716252345188,0.0010687889465170299,0.0029080402729799986
f2_vol_ratio_20_60,0.008202861952861988,0.006181459361354046,0.00878563185010582,-0.00013136668391934507,0.0017535537421530815
f2_vol_pctile_20,0.004189814814814807,0.006319190064070187,0.009612073962888277,-0.002348960975082763,0.0027372677375359588
f2_vol_of_vol_20,0.015641835016835037,0.009220146912699356,0.014702298950895967,0.0012104416332684692,0.005557508894374821
f2_parkinson_20,0.007893518518518524,0.0068466493637609465,0.004092005106762142,-0.0004965303954746082,0.0008739190574727704
f2_garman_klass_20,0.0011111111111111183,0.001924500897298765,0.003926669744919104,0.0025577336005267333,0.003210115890744266
f2_atr_14,0.0,0.0,0.007750280848473186,0.0016821745434248041,0.0017996729168373142
f2_ret_skew_60,0.0,0.0,0.016159470372260818,-0.0009830178430948607,0.007454605599039626
f2_ret_kurt_60,0.005833333333333372,0.006821127309893737,0.012070500479279869,-0.000688191840563195,0.0021223227232243787
f6_ts_momentum_20,0.0003935185185185282,0.001667148850002864,0.002192465248056439,0.00030301965890058575,0.0011707172046865773
f6_ts_momentum_60,0.004177188552188585,0.026307363082077307,0.006493256327157751,0.00010211836013378054,0.002756822823438124
f6_ma_cross_20_60,0.008419612794612837,0.024888666760389484,0.012065728378571302,0.0016656913079995388,0.004217128054632818
f6_macd_12_26,0.0046969696969696995,0.014427746935843151,0.004006269575828191,0.0007192193256389093,0.0014728742070615624
f6_macd_hist_12_26_9,-0.006990740740740707,0.010244252127221895,0.006448968901555503,-0.00024119688859374868,0.0017610756926036593
f6_adx_14,0.004071969696969736,0.037697416684146945,0.034731666957555585,0.010199391012754787,0.014325519626500133
f6_donchian_pos_20,-0.01402988215488213,0.011296900582910253,0.008390178891695509,0.0010827061849567323,0.004322546041939583
f7_volume_z_20,-0.008051346801346775,0.011497086311631736,0.017121212685737585,0.0010964116218284113,0.003295250420702897
f7_oi_level,0.0009722222222222522,0.01049231788347556,0.005289479227110999,0.000751069323781366,0.0019954690236813097
f7_oi_change,-0.01382365319865315,0.024462060353033884,0.016305158137441735,0.0016323421773667354,0.007493735265634058
f7_oi_z_20,-0.02710437710437708,0.04222637035992346,0.00845445612408069,0.0016677355535619943,0.0032517170989113282
f7_oi_price_div_20,0.008592171717171733,0.006015466765903775,0.0033888018768163538,0.0006233423361892354,0.0019268439756958116
f10_hl_range,0.0141835016835017,0.01185547118653335,0.008490897251133408,-5.90986071213403e-06,0.0030602867182006888
f10_hl_range_mean_20,0.003032407407407411,0.008110544278773332,0.0032949183822179513,0.0012768021996398848,0.0021773865160406203
f10_oto_ret,-0.0021990740740740525,0.06945167786401973,0.0219409248308839,-0.0007548894823122722,0.009236150079867193
f10_oto_ret_mean_20,0.0007407407407407455,0.0012830005981991767,0.0016439793864655705,3.748030447839237e-05,0.0005018981984547949
f4_pc2,0.0,0.0,0.0021222243593581424,0.0004847483557914475,0.0009028400825609392
f4_pc3,0.00452020202020205,0.009752282009217518,0.016460973079485953,-0.0018151584419053423,0.004423613501957375
f4_pc4,0.0017066498316498531,0.02039190309376157,0.0186882479768171,0.0005068475320543789,0.005884566650732175
f5_signal,0.0,0.0,0.0,0.0,0.0
f5_trailing_run_length,-0.003960437710437681,0.013921222311756087,0.007599276296742119,-0.000733961169676469,0.0019189894262857388
f5_participation_20,-0.014545454545454509,0.015187835255929273,0.017141974386340728,-0.0028663340598078144,0.005455236424389856
f5_long_bias_20,-0.01590277777777774,0.017748864291609576,0.012732155679563545,-0.003572616981809133,0.0063273905579479955
f5_sign_agree_mr,-0.0010416666666666703,0.001804219591217587,0.0021305175806209512,0.00048515758284463,0.0009077442029813113
f8_dow_sin,0.0034848484848485164,0.004199214778338574,0.0037193666611757483,-0.0005012065428600778,0.0016097087447201292
f8_dow_cos,0.0029861111111111303,0.006096494514913537,0.0021120322170455536,0.0004912073637901603,0.0012404607709328456
f8_month_sin,-0.002340067340067317,0.018970031336360327,0.006207544248059447,0.00047438824035152266,0.0026524713718505456
f8_month_cos,-0.009522306397306404,0.009596807539401021,0.012471386166316191,-0.0010889802360284605,0.0048040575943633845
f11_vix_level_z,-0.005856481481481472,0.015185379261406581,0.006324985502424614,0.0005374878044989999,0.0019327129319176531
f11_vix_5d_change,0.0004398148148148354,0.0038038401784092684,0.003043076848104776,-0.0006792107572771016,0.0011743979162382673
f11_vix_term_slope,-0.0009890572390572156,0.011775696408226476,0.010971267408372162,0.004001104100926436,0.006483069072302067
f11_move_z,0.0016056397306397447,0.006385370574410489,0.006852755106918945,-8.101685675304953e-05,0.0016384633822579622
f11_move_vix_ratio,0.015393518518518551,0.007546260792918071,0.006918810758927842,0.0011913036098590692,0.0037663823589992687
f11_skew_z,0.0034638047138047297,0.010434338647037222,0.009776865745187092,-0.0012318010280693633,0.004047713957553882
f11_us_2s10s_slope,0.004074074074074093,0.006119522830317909,0.010301443591325312,0.0036774531290280402,0.005054230048770228
f11_ust_10y_5d_change,0.009137205387205393,0.015852675411604084,0.012027194389950592,0.0024561398558300006,0.003907144275794927
f11_bund_10y_5d_change,0.004490740740740754,0.015525972200065349,0.005989868700260091,0.0008692254539193262,0.0022038461790504543
