feature,mean_shap_mag,pc1_loading,cluster,pca_pc1_var_explained
f11_breakeven_10y,0.006872829111741715,-0.38950198899489585,C2_f11,0.6485600758944265
f11_copper_stock_z,0.0028347185444811537,-0.4032046331636491,C2_f11,0.6485600758944265
f11_ig_oas_z,0.0024232970169663724,0.4248449523941,C2_f11,0.6485600758944265
f15_ewma_implied_corr_z,0.0023184021227081217,0.34805038884735623,C2_f11,0.6485600758944265
hmm_macro_p0,0.001551394087031224,-0.42620542968070446,C2_f11,0.6485600758944265
f11_hy_oas_z,0.0009091935433827483,0.44992315935449645,C2_f11,0.6485600758944265
