feature,mean_shap_mag,pc1_loading,cluster,pca_pc1_var_explained
f11_move_z,0.0069502632650819,-0.4490186030023312,C9_f11,0.2837083743369801
f11_dist_stock_surprise,0.006862213987365018,0.4226624351614762,C9_f11,0.2837083743369801
f11_gasoline_stock_surprise,0.005084555405881115,0.24445969909525356,C9_f11,0.2837083743369801
f11_ng_stock_surprise,0.004124436472005674,0.22942863354418983,C9_f11,0.2837083743369801
f12_mra_energy_D2,0.002744266201675072,-0.3656369918829352,C9_f11,0.2837083743369801
f12_mra_energy_D3,0.0020441595924329545,-0.1449012197873616,C9_f11,0.2837083743369801
f12_mra_energy_D4,0.0019686791836342667,-0.25912191671762996,C9_f11,0.2837083743369801
f12_mra_energy_D1,0.0015777341831307188,0.5343311488552999,C9_f11,0.2837083743369801
