date,instrument,side,t1,ret,bin,trgt,h,pt_mult,sl_mult,sigma_method,avg_uniqueness
2022-01-27,rb1s,1,2022-02-10,0.05727885706771674,1,0.05404321788901003,10,1.5,1.0,garch,0.09522497704315885
2022-01-28,rb1s,1,2022-02-11,0.07908113048581167,1,0.05404321788901003,10,1.5,1.0,garch,0.09522497704315885
2022-01-31,rb1s,1,2022-02-14,0.08808330797770436,1,0.05404321788901003,10,1.5,1.0,garch,0.09522497704315885
2022-02-01,rb1s,1,2022-02-15,0.03646318644810176,1,0.05404321788901003,10,1.5,1.0,garch,0.0960514233241506
2022-02-02,rb1s,1,2022-02-16,0.026889144701294665,1,0.05404321788901003,10,1.5,1.0,garch,0.09687786960514234
2022-02-03,rb1s,1,2022-02-17,0.002232565618597082,1,0.05404321788901003,10,1.5,1.0,garch,0.09770431588613407
2022-02-04,rb1s,1,2022-02-18,-0.005539749550752093,0,0.05404321788901003,10,1.5,1.0,garch,0.09770431588613407
2022-02-07,rb1s,1,2022-02-22,0.006899240303706922,1,0.05404321788901003,10,1.5,1.0,garch,0.09770431588613407
2022-02-08,rb1s,-1,2022-02-14,-0.058778713913395064,0,0.05404321788901003,10,1.5,1.0,garch,0.09272727272727274
2022-02-09,rb1s,1,2022-02-24,0.04121031805664721,1,0.05404321788901003,10,1.5,1.0,garch,0.09586776859504131
2022-02-10,rb1s,1,2022-02-25,0.021453706495675684,1,0.05404321788901003,10,1.5,1.0,garch,0.09586776859504131
2022-02-11,rb1s,1,2022-02-28,0.014351847642983584,1,0.05404321788901003,10,1.5,1.0,garch,0.09586776859504133
2022-02-14,rb1s,-1,2022-03-01,-0.052698205137512,0,0.05404321788901003,10,1.5,1.0,garch,0.09586776859504133
2022-02-15,rb1s,1,2022-03-01,0.09620073930136397,1,0.05404321788901003,10,1.5,1.0,garch,0.09636363636363637
2022-02-16,rb1s,1,2022-03-01,0.0929249534599319,1,0.05404321788901003,10,1.5,1.0,garch,0.09595959595959597
2022-02-17,rb1s,1,2022-03-01,0.1046852646822789,1,0.05404321788901003,10,1.5,1.0,garch,0.09545454545454546
2022-02-18,rb1s,1,2022-03-01,0.09843877874082074,1,0.05404321788901003,10,1.5,1.0,garch,0.09480519480519482
2022-02-22,rb1s,1,2022-03-01,0.08212171164976123,1,0.05404321788901003,10,1.5,1.0,garch,0.09393939393939395
2022-02-23,rb1s,1,2022-03-02,0.15031293556816916,1,0.06048203995585957,10,1.5,1.0,garch,0.10505050505050506
2022-02-24,rb1s,1,2022-03-02,0.13433910579099684,1,0.06048203995585957,10,1.5,1.0,garch,0.10606060606060605
2022-02-25,rb1s,1,2022-03-02,0.15107338033890017,1,0.06048203995585957,10,1.5,1.0,garch,0.10984848484848483
2022-02-28,rb1s,1,2022-03-02,0.12815004316472822,1,0.06048203995585957,10,1.5,1.0,garch,0.11616161616161617
2022-03-01,rb1s,1,2022-03-04,0.1474082948316211,1,0.06048203995585957,10,1.5,1.0,garch,0.2102272727272727
2022-03-02,rb1s,-1,2022-03-04,-0.07124505017426741,0,0.06048203995585957,10,1.5,1.0,garch,0.25
2022-03-03,rb1s,-1,2022-03-04,-0.07904031233124886,0,0.06048203995585957,10,1.5,1.0,garch,0.29166666666666663
2022-03-04,rb1s,-1,2022-03-10,0.10928329633249756,1,0.06048203995585957,10,1.5,1.0,garch,0.31666666666666665
2022-03-07,rb1s,-1,2022-03-10,0.1162901378567891,1,0.06048203995585957,10,1.5,1.0,garch,0.3333333333333333
2022-03-08,rb1s,-1,2022-03-09,0.10557758130168238,1,0.06048203995585957,10,1.5,1.0,garch,0.29166666666666663
2022-03-09,rb1s,-1,2022-03-16,0.0929928949955614,1,0.06048203995585957,10,1.5,1.0,garch,0.2472222222222222
2022-03-10,rb1s,-1,2022-03-21,-0.06807742282446583,0,0.06048203995585957,10,1.5,1.0,garch,0.21785714285714286
2022-03-11,rb1s,-1,2022-03-15,0.09480390043236941,1,0.06048203995585957,10,1.5,1.0,garch,0.26111111111111107
2022-03-14,rb1s,-1,2022-03-21,-0.06396541377421827,0,0.06048203995585957,10,1.5,1.0,garch,0.19325396825396826
2022-03-15,rb1s,1,2022-03-21,0.12457889887293039,1,0.06048203995585957,10,1.5,1.0,garch,0.18190476190476193
2022-03-16,rb1s,1,2022-03-21,0.12856903658441654,1,0.06048203995585957,10,1.5,1.0,garch,0.17738095238095236
2022-03-17,rb1s,-1,2022-03-23,-0.06904806267175934,0,0.06048203995585957,10,1.5,1.0,garch,0.19190476190476188
2022-03-18,rb1s,-1,2022-03-23,-0.061720390013970006,0,0.06048203995585957,10,1.5,1.0,garch,0.18988095238095237
2022-03-21,rb1s,-1,2022-04-04,0.046133327560402226,1,0.06048203995585957,10,1.5,1.0,garch,0.16176374130919588
