date,instrument,side,t1,ret,bin,trgt,h,pt_mult,sl_mult,sigma_method,avg_uniqueness
2020-08-14,pl1s,-1,2020-09-14,0.000417057657851716,1,0.11261003818209843,20,1.5,2.0,garch,0.048939809842065474
2020-08-17,pl1s,-1,2020-09-15,-0.015088879699652669,0,0.11261003818209843,20,1.5,2.0,garch,0.04880057286072322
2020-08-18,pl1s,-1,2020-09-16,0.0019479188008243442,1,0.11261003818209843,20,1.5,2.0,garch,0.04880057286072322
2020-08-19,pl1s,1,2020-09-17,-0.026560702706426076,0,0.11261003818209843,20,1.5,2.0,garch,0.048925886143931244
2020-08-20,pl1s,1,2020-09-18,0.012514834394343977,1,0.11261003818209843,20,1.5,2.0,garch,0.04916457811194652
2020-08-21,pl1s,1,2020-09-21,-0.052377470229670764,0,0.11261003818209843,20,1.5,2.0,garch,0.04940327007996179
2020-08-24,pl1s,1,2020-09-22,-0.07058752309250549,0,0.11261003818209843,20,1.5,2.0,garch,0.04964196204797707
2020-08-25,pl1s,1,2020-09-23,-0.09639663516592112,0,0.10506103323553789,20,1.5,2.0,garch,0.050019890997334594
2020-08-26,pl1s,1,2020-09-24,-0.10777854423276423,0,0.10506103323553789,20,1.5,2.0,garch,0.05055343774936875
2020-08-27,pl1s,1,2020-09-25,-0.09236246576236784,0,0.10506103323553789,20,1.5,2.0,garch,0.05108698450140289
2020-08-28,pl1s,-1,2020-09-28,0.05931978311782837,1,0.10506103323553789,20,1.5,2.0,garch,0.05162053125343705
2020-08-31,pl1s,1,2020-09-29,-0.05055038265403622,0,0.10506103323553789,20,1.5,2.0,garch,0.052329148033482396
2020-09-01,pl1s,1,2020-09-30,-0.05332589811055166,0,0.10506103323553789,20,1.5,2.0,garch,0.053037764813527746
2020-09-02,pl1s,1,2020-10-01,-0.005948321644483889,0,0.10506103323553789,20,1.5,2.0,garch,0.053746381593573096
2020-09-03,pl1s,1,2020-10-02,-0.0060258499704811674,0,0.10506103323553789,20,1.5,2.0,garch,0.05445499837361846
2020-09-04,pl1s,1,2020-10-05,-0.0008544140903304909,0,0.10506103323553789,20,1.5,2.0,garch,0.055163615153663796
2020-09-08,pl1s,1,2020-10-06,-0.05162155367190291,0,0.10506103323553789,20,1.5,2.0,garch,0.05587223193370915
2020-09-09,pl1s,1,2020-10-07,-0.07034596700696671,0,0.10506103323553789,20,1.5,2.0,garch,0.0565808487137545
2020-09-14,pl1s,-1,2020-10-12,0.0932922688818677,1,0.10506103323553789,20,1.5,2.0,garch,0.057848870542368994
2020-09-15,pl1s,-1,2020-10-13,0.11801588193476742,1,0.10506103323553789,20,1.5,2.0,garch,0.05798810752371124
2020-09-16,pl1s,1,2020-10-14,-0.12022154366610349,0,0.10506103323553789,20,1.5,2.0,garch,0.05812734450505349
2020-09-17,pl1s,1,2020-10-15,-0.08219873618967766,0,0.10506103323553789,20,1.5,2.0,garch,0.05826658148639573
2020-09-18,pl1s,1,2020-10-16,-0.0811753514367155,0,0.10506103323553789,20,1.5,2.0,garch,0.05840581846773797
2020-09-21,pl1s,1,2020-10-19,-0.023962925283411485,0,0.10506103323553789,20,1.5,2.0,garch,0.05854505544908022
2020-09-22,pl1s,1,2020-10-20,0.012814592476319886,1,0.10506103323553789,20,1.5,2.0,garch,0.05868429243042246
2020-09-25,pl1s,1,2020-10-23,0.06771078662114594,1,0.11137192522357062,20,1.5,2.0,garch,0.05826412436319557
2020-09-28,pl1s,1,2020-10-26,-0.015705631582878743,0,0.11137192522357062,20,1.5,2.0,garch,0.05784395629596868
2020-09-30,pl1s,1,2020-10-28,-0.03761548613514032,0,0.11137192522357062,20,1.5,2.0,garch,0.05671517144869644
2020-10-01,pl1s,1,2020-10-29,-0.062362030906897736,0,0.11137192522357062,20,1.5,2.0,garch,0.05600655466865109
2020-10-02,pl1s,1,2020-10-30,-0.048238725596918,0,0.11137192522357062,20,1.5,2.0,garch,0.05529793788860574
2020-10-05,pl1s,1,2020-11-02,-0.04996131313715568,0,0.11137192522357062,20,1.5,2.0,garch,0.05458932110856039
2020-10-06,pl1s,1,2020-11-03,0.005400436633033356,1,0.11137192522357062,20,1.5,2.0,garch,0.053880704328515036
2020-10-07,pl1s,1,2020-11-04,0.003807106595772103,1,0.11137192522357062,20,1.5,2.0,garch,0.053172087548469686
