feature,coef_abs,coef_signed
f5_signal,0.2588528907582314,0.2588528907582314
f11_hy_oas_5d_change,0.14969678059526695,0.14969678059526695
f12_mra_energy_D2,0.08457641436211553,0.08457641436211553
f11_dist_stock_surprise,0.08375888349459941,0.08375888349459941
f11_gasoline_stock_surprise,0.07351066499818759,0.07351066499818759
hmm_vol_p0_calm,0.0719798605823551,-0.0719798605823551
f11_crude_stock_surprise,0.07066393562483056,0.07066393562483056
f2_vol_ratio_20_60,0.06946482628431325,-0.06946482628431325
f7_oi_level,0.058885088499263286,-0.058885088499263286
f11_dxy_z,0.05627813041530911,0.05627813041530911
f1_hilo_pos_40,0.04893460176646124,-0.04893460176646124
f2_vol_of_vol_20,0.04880855468594097,-0.04880855468594097
f7_oi_price_div_20,0.04740560729621047,-0.04740560729621047
f5_participation_20,0.04348758234501258,0.04348758234501258
f6_ts_momentum_60,0.043413199704762054,-0.043413199704762054
hmm_vol_entropy,0.04306599334238366,-0.04306599334238366
f7_oi_z_20,0.040848916784449046,-0.040848916784449046
f11_dxy_5d_change,0.03817195435766279,0.03817195435766279
f1_dist_ma_sigma_40,0.03728561134772943,-0.03728561134772943
f11_skew_z,0.03201631535785042,0.03201631535785042
hmm_macro_entropy,0.031110219134824146,0.031110219134824146
f11_ig_oas_z,0.028605695556943457,-0.028605695556943457
f15_ewma_implied_corr_z,0.025005779701391687,-0.025005779701391687
f11_global_pmi_breadth,0.023383466370989602,-0.023383466370989602
f8_month_sin,0.02283627240752031,-0.02283627240752031
f11_vix_level_z,0.02224583721892898,-0.02224583721892898
f1_mr_score_20,0.021760699655376126,0.021760699655376126
f11_copper_stock_z,0.020716642548214457,-0.020716642548214457
f1_ret_reversal_10,0.02068618795890907,0.02068618795890907
f11_eurusd_5d_change,0.020398569191824648,-0.020398569191824648
f2_vol_pctile_20,0.019355138698103295,-0.019355138698103295
f2_vol_20,0.01910949094584298,-0.01910949094584298
f5_trailing_run_length,0.01854301403623264,0.01854301403623264
f7_volume_z_20,0.018517726953083034,-0.018517726953083034
f1_bb_bandwidth_20,0.017649436218277435,-0.017649436218277435
f1_hilo_pos_20,0.017212111530963803,-0.017212111530963803
f2_vol_10,0.01668141920785304,0.01668141920785304
f12_mra_energy_D5,0.016550852419726102,-0.016550852419726102
f1_rsi_14,0.016418332689904728,-0.016418332689904728
f8_dow_sin,0.01639449017444973,-0.01639449017444973
f13_path_tortuosity_20d,0.016303450108078665,-0.016303450108078665
f11_bund_10y_5d_change,0.015401842428951557,-0.015401842428951557
f1_mr_score_40,0.015300642347130241,-0.015300642347130241
f4_pc4,0.015207068302211378,-0.015207068302211378
f12_mra_energy_D1,0.014983766988969293,-0.014983766988969293
f11_move_z,0.014539848825680796,-0.014539848825680796
f1_ret_reversal_40,0.01393136419003248,0.01393136419003248
f1_bb_pctb_20,0.013487973966265386,-0.013487973966265386
f12_mra_energy_D4,0.013075356168686415,-0.013075356168686415
f6_adx_14,0.012843827623115957,-0.012843827623115957
f2_ret_skew_60,0.01244384110942062,0.01244384110942062
f6_macd_hist_12_26_9,0.011708938053364088,-0.011708938053364088
