feature,mean_shap_mag,pc1_loading,cluster,pca_pc1_var_explained
f11_gasoline_stock_surprise,0.0785966849601889,-0.10365250161956256,C11_f11,0.32518478404319123
f11_dist_stock_surprise,0.016024609267391906,0.25992113467089634,C11_f11,0.32518478404319123
f11_real_yield_10y,0.013796880480188236,-0.4904029236506236,C11_f11,0.32518478404319123
f11_skew_z,0.007516397201017539,0.31513945934592524,C11_f11,0.32518478404319123
f12_mra_energy_D1,0.0024037294661799777,-0.4960970581145155,C11_f11,0.32518478404319123
f12_mra_energy_D2,0.0003932843248746345,0.5794626521421392,C11_f11,0.32518478404319123
