feature,shap_magnitude,shap_signed,mdi
f11_copper_stock_z,0.05009752688046188,0.009938691100783287,0.024403254
f10_hl_range,0.02570259039471533,-0.011566545999121266,0.025051573
f11_real_yield_10y,0.015083762261592576,0.004948192090433166,0.011427955
f10_oto_ret,0.013557105507893926,0.00019383077812033572,0.017060576
f15_asset_class_dispersion_z,0.013415495304573808,0.002835082446007215,0.014663445
f1_ret_reversal_40,0.013346056044171219,0.0023992711297625585,0.019213943
f11_breakeven_10y,0.012693605113389963,0.00546867692338034,0.008044634
f7_volume_trend_20,0.012518805240985208,-0.0014941088316049336,0.016952332
f12_mra_energy_D5,0.010830651182914154,-0.0005399726944296754,0.01639244
f1_ret_reversal_10,0.01020866878216609,-0.0016591500663789296,0.01784202
f1_hilo_pos_40,0.01000131725609321,0.0003572579106056496,0.020168198
f6_adx_14,0.00970242913933737,-0.0008915478766887725,0.015272432
f1_rsi_14,0.009264692173464529,0.004632412572507167,0.011589589
f1_bb_pctb_20,0.008388312809448458,0.000527928519585119,0.022825625
f7_oi_change,0.00822029085349134,0.0003575055670011696,0.015602282
f5_signal,0.008102657367818206,0.0010734371374134179,0.011948409
f10_oto_ret_mean_20,0.007590537644987602,0.00065664121879969,0.021472747
f12_mra_energy_D2,0.007529345234631287,0.0003516295187485714,0.013518441
f11_dxy_z,0.007231470831453832,0.0021592288429064643,0.019762252
f11_baltic_5d_change,0.006825785449849654,0.0018961027449932858,0.012590789
f1_ret_reversal_20,0.006615130608468153,-0.0013620374567890124,0.015385624
f6_ts_momentum_60,0.006561932547176627,0.0018070790287980636,0.013274898
f12_mra_energy_D4,0.005612449300957876,0.001919735989499193,0.0137350075
f11_ust_10y_5d_change,0.005442732245260524,-0.0010087892530133845,0.013695296
f11_dist_stock_surprise,0.005385230679472732,0.001471633960224169,0.0074604675
f11_vix_5d_change,0.0051635694609832175,0.0007952297570598567,0.011057601
f13_realized_semi_vol_ratio,0.005082877952951836,-0.0003947892525425616,0.016044755
f1_dist_ma_sigma_40,0.0047513501779599095,0.0019393489084615426,0.0095193
f4_pc3,0.004689827051554663,-0.0015759928569844023,0.013465065
f11_move_vix_ratio,0.004533488212375721,0.002545289389455496,0.011116828
f11_baltic_dry_z,0.00452493885728943,0.0019343814665488714,0.011206647
f7_volume_z_20,0.004457057095352857,-0.00020943139071590196,0.011320229
f1_hilo_pos_20,0.004300706813937812,0.00018062474763840995,0.021024711
f11_be_5d_change,0.004294193254937811,-0.0010051734085526059,0.010549689
f8_dow_cos,0.004131195136775675,6.469195573683365e-05,0.013843659
hmm_vol_p0_calm,0.004052224518025794,0.0004056214978420337,0.010720118
f6_macd_hist_12_26_9,0.003971567333850254,-0.0007425047032244326,0.01432941
f11_vix_level_z,0.003924574553375758,-0.000892357786582199,0.012789616
f11_skew_z,0.0038184724353133377,0.0014600289424890607,0.012512561
f13_path_tortuosity_20d,0.003795435451624442,0.0007068967927404824,0.0115519585
f2_ret_kurt_60,0.003455768223615613,-0.0003414288653171997,0.007917961
f2_vol_10,0.003295513935501812,0.0015753293255591923,0.010554685
f8_dow_sin,0.003270728317487855,-3.4593290531201594e-05,0.0069595743
