instrument,auc_mean,auc_std,logloss,brier,n_events
cl1s,0.530390156062425,0.027882785163394704,0.6956177959015525,0.2499001065323149,1435
ho1s,0.43050000000000005,0.1897400054443086,0.6704545589010333,0.2381291864775788,170
ng1s,0.5291836734693878,0.08354880800093759,0.71320170936391,0.25899909538642324,140
rb1s,0.5362621463384728,0.07853438992118514,0.6149111649278449,0.21217470776759742,2120
