date,instrument,hmm_macro_p0,hmm_macro_next_riskoff,hmm_macro_entropy
2020-01-07,nq1s,0.9995029551121544,0.0174733955738627,0.004277857413304
2020-01-07,pl1s,0.9995029551121544,0.0174733955738627,0.004277857413304
2020-01-07,rb1s,0.9995029551121544,0.0174733955738627,0.004277857413304
2020-01-07,si1s,0.9995029551121544,0.0174733955738627,0.004277857413304
2020-01-08,cl1s,0.9997148535905652,0.017269586834527,0.0026126155402888
2020-01-08,es1s,0.9997148535905652,0.017269586834527,0.0026126155402888
2020-01-08,fesx1s,0.9997148535905652,0.017269586834527,0.0026126155402888
2020-01-08,gc1s,0.9997148535905652,0.017269586834527,0.0026126155402888
2020-01-08,hg1s,0.9997148535905652,0.017269586834527,0.0026126155402888
2020-01-08,ho1s,0.9997148535905652,0.017269586834527,0.0026126155402888
2020-01-08,ng1s,0.9997148535905652,0.017269586834527,0.0026126155402888
2020-01-08,nq1s,0.9997148535905652,0.017269586834527,0.0026126155402888
2020-01-08,pl1s,0.9997148535905652,0.017269586834527,0.0026126155402888
2020-01-08,rb1s,0.9997148535905652,0.017269586834527,0.0026126155402888
2020-01-08,si1s,0.9997148535905652,0.017269586834527,0.0026126155402888
2020-01-09,cl1s,0.9997722820973458,0.0172143508004754,0.0021376537846673
2020-01-09,es1s,0.9997722820973458,0.0172143508004754,0.0021376537846673
2020-01-09,fesx1s,0.9997722820973458,0.0172143508004754,0.0021376537846673
2020-01-09,gc1s,0.9997722820973458,0.0172143508004754,0.0021376537846673
2020-01-09,hg1s,0.9997722820973458,0.0172143508004754,0.0021376537846673
2020-01-09,ho1s,0.9997722820973458,0.0172143508004754,0.0021376537846673
2020-01-09,ng1s,0.9997722820973458,0.0172143508004754,0.0021376537846673
2020-01-09,nq1s,0.9997722820973458,0.0172143508004754,0.0021376537846673
2020-01-09,pl1s,0.9997722820973458,0.0172143508004754,0.0021376537846673
2020-01-09,rb1s,0.9997722820973458,0.0172143508004754,0.0021376537846673
2020-01-09,si1s,0.9997722820973458,0.0172143508004754,0.0021376537846673
2020-01-10,cl1s,0.9998474093602708,0.017142091703283,0.0014935076630168
2020-01-10,es1s,0.9998474093602708,0.017142091703283,0.0014935076630168
2020-01-10,fesx1s,0.9998474093602708,0.017142091703283,0.0014935076630168
2020-01-10,gc1s,0.9998474093602708,0.017142091703283,0.0014935076630168
2020-01-10,hg1s,0.9998474093602708,0.017142091703283,0.0014935076630168
2020-01-10,ho1s,0.9998474093602708,0.017142091703283,0.0014935076630168
2020-01-10,ng1s,0.9998474093602708,0.017142091703283,0.0014935076630168
2020-01-10,nq1s,0.9998474093602708,0.017142091703283,0.0014935076630168
2020-01-10,pl1s,0.9998474093602708,0.017142091703283,0.0014935076630168
2020-01-10,rb1s,0.9998474093602708,0.017142091703283,0.0014935076630168
2020-01-10,si1s,0.9998474093602708,0.017142091703283,0.0014935076630168
2020-01-13,cl1s,0.99996325755929,0.0170306662906349,0.0004119400667003
2020-01-13,es1s,0.99996325755929,0.0170306662906349,0.0004119400667003
2020-01-13,fesx1s,0.99996325755929,0.0170306662906349,0.0004119400667003
2020-01-13,gc1s,0.99996325755929,0.0170306662906349,0.0004119400667003
2020-01-13,hg1s,0.99996325755929,0.0170306662906349,0.0004119400667003
2020-01-13,ho1s,0.99996325755929,0.0170306662906349,0.0004119400667003
2020-01-13,ng1s,0.99996325755929,0.0170306662906349,0.0004119400667003
2020-01-13,nq1s,0.99996325755929,0.0170306662906349,0.0004119400667003
2020-01-13,pl1s,0.99996325755929,0.0170306662906349,0.0004119400667003
2020-01-13,rb1s,0.99996325755929,0.0170306662906349,0.0004119400667003
2020-01-13,si1s,0.99996325755929,0.0170306662906349,0.0004119400667003
2020-01-14,cl1s,0.9998938469210846,0.0170974270091413,0.0010775148194247
2020-01-14,es1s,0.9998938469210846,0.0170974270091413,0.0010775148194247
2020-01-14,fesx1s,0.9998938469210846,0.0170974270091413,0.0010775148194247
2020-01-14,gc1s,0.9998938469210846,0.0170974270091413,0.0010775148194247
2020-01-14,hg1s,0.9998938469210846,0.0170974270091413,0.0010775148194247
2020-01-14,ho1s,0.9998938469210846,0.0170974270091413,0.0010775148194247
2020-01-14,ng1s,0.9998938469210846,0.0170974270091413,0.0010775148194247
2020-01-14,nq1s,0.9998938469210846,0.0170974270091413,0.0010775148194247
2020-01-14,pl1s,0.9998938469210846,0.0170974270091413,0.0010775148194247
2020-01-14,rb1s,0.9998938469210846,0.0170974270091413,0.0010775148194247
2020-01-14,si1s,0.9998938469210846,0.0170974270091413,0.0010775148194247
2020-01-15,cl1s,0.9998719481622408,0.0171184897296782,0.0012757819148895
2020-01-15,es1s,0.9998719481622408,0.0171184897296782,0.0012757819148895
2020-01-15,fesx1s,0.9998719481622408,0.0171184897296782,0.0012757819148895
2020-01-15,gc1s,0.9998719481622408,0.0171184897296782,0.0012757819148895
2020-01-15,hg1s,0.9998719481622408,0.0171184897296782,0.0012757819148895
2020-01-15,ho1s,0.9998719481622408,0.0171184897296782,0.0012757819148895
2020-01-15,ng1s,0.9998719481622408,0.0171184897296782,0.0012757819148895
2020-01-15,nq1s,0.9998719481622408,0.0171184897296782,0.0012757819148895
2020-01-15,pl1s,0.9998719481622408,0.0171184897296782,0.0012757819148895
2020-01-15,rb1s,0.9998719481622408,0.0171184897296782,0.0012757819148895
2020-01-15,si1s,0.9998719481622408,0.0171184897296782,0.0012757819148895
2020-01-16,cl1s,0.9999008216667212,0.0170907185413592,0.0010134579037212
2020-01-16,es1s,0.9999008216667212,0.0170907185413592,0.0010134579037212
2020-01-16,fesx1s,0.9999008216667212,0.0170907185413592,0.0010134579037212
2020-01-16,gc1s,0.9999008216667212,0.0170907185413592,0.0010134579037212
2020-01-16,hg1s,0.9999008216667212,0.0170907185413592,0.0010134579037212
2020-01-16,ho1s,0.9999008216667212,0.0170907185413592,0.0010134579037212
2020-01-16,ng1s,0.9999008216667212,0.0170907185413592,0.0010134579037212
2020-01-16,nq1s,0.9999008216667212,0.0170907185413592,0.0010134579037212
2020-01-16,pl1s,0.9999008216667212,0.0170907185413592,0.0010134579037212
2020-01-16,rb1s,0.9999008216667212,0.0170907185413592,0.0010134579037212
2020-01-16,si1s,0.9999008216667212,0.0170907185413592,0.0010134579037212
2020-01-17,cl1s,0.9998808877093112,0.0171098914715294,0.0011953376157297
2020-01-17,es1s,0.9998808877093112,0.0171098914715294,0.0011953376157297
2020-01-17,fesx1s,0.9998808877093112,0.0171098914715294,0.0011953376157297
2020-01-17,gc1s,0.9998808877093112,0.0171098914715294,0.0011953376157297
2020-01-17,hg1s,0.9998808877093112,0.0171098914715294,0.0011953376157297
2020-01-17,ho1s,0.9998808877093112,0.0171098914715294,0.0011953376157297
2020-01-17,ng1s,0.9998808877093112,0.0171098914715294,0.0011953376157297
2020-01-17,nq1s,0.9998808877093112,0.0171098914715294,0.0011953376157297
2020-01-17,pl1s,0.9998808877093112,0.0171098914715294,0.0011953376157297
2020-01-17,rb1s,0.9998808877093112,0.0171098914715294,0.0011953376157297
2020-01-17,si1s,0.9998808877093112,0.0171098914715294,0.0011953376157297
2020-01-20,cl1s,0.9998630044863528,0.0171270919590167,0.0013556382667317
2020-01-20,es1s,0.9998630044863528,0.0171270919590167,0.0013556382667317
2020-01-20,fesx1s,0.9998630044863528,0.0171270919590167,0.0013556382667317
2020-01-20,gc1s,0.9998630044863528,0.0171270919590167,0.0013556382667317
2020-01-20,hg1s,0.9998630044863528,0.0171270919590167,0.0013556382667317
2020-01-20,ho1s,0.9998630044863528,0.0171270919590167,0.0013556382667317
2020-01-20,ng1s,0.9998630044863528,0.0171270919590167,0.0013556382667317
2020-01-20,nq1s,0.9998630044863528,0.0171270919590167,0.0013556382667317
2020-01-20,pl1s,0.9998630044863528,0.0171270919590167,0.0013556382667317
2020-01-20,rb1s,0.9998630044863528,0.0171270919590167,0.0013556382667317
2020-01-20,si1s,0.9998630044863528,0.0171270919590167,0.0013556382667317
2020-01-21,cl1s,0.9997667110772552,0.0172197091333434,0.0021843112935277
2020-01-21,es1s,0.9997667110772552,0.0172197091333434,0.0021843112935277
2020-01-21,fesx1s,0.9997667110772552,0.0172197091333434,0.0021843112935277
2020-01-21,gc1s,0.9997667110772552,0.0172197091333434,0.0021843112935277
2020-01-21,hg1s,0.9997667110772552,0.0172197091333434,0.0021843112935277
2020-01-21,ho1s,0.9997667110772552,0.0172197091333434,0.0021843112935277
2020-01-21,ng1s,0.9997667110772552,0.0172197091333434,0.0021843112935277
2020-01-21,nq1s,0.9997667110772552,0.0172197091333434,0.0021843112935277
2020-01-21,pl1s,0.9997667110772552,0.0172197091333434,0.0021843112935277
2020-01-21,rb1s,0.9997667110772552,0.0172197091333434,0.0021843112935277
2020-01-21,si1s,0.9997667110772552,0.0172197091333434,0.0021843112935277
2020-01-22,cl1s,0.9986302346292616,0.0183127978326471,0.0103998485436062
2020-01-22,es1s,0.9986302346292616,0.0183127978326471,0.0103998485436062
2020-01-22,fesx1s,0.9986302346292616,0.0183127978326471,0.0103998485436062
2020-01-22,gc1s,0.9986302346292616,0.0183127978326471,0.0103998485436062
2020-01-22,hg1s,0.9986302346292616,0.0183127978326471,0.0103998485436062
2020-01-22,ho1s,0.9986302346292616,0.0183127978326471,0.0103998485436062
2020-01-22,ng1s,0.9986302346292616,0.0183127978326471,0.0103998485436062
2020-01-22,nq1s,0.9986302346292616,0.0183127978326471,0.0103998485436062
2020-01-22,pl1s,0.9986302346292616,0.0183127978326471,0.0103998485436062
2020-01-22,rb1s,0.9986302346292616,0.0183127978326471,0.0103998485436062
2020-01-22,si1s,0.9986302346292616,0.0183127978326471,0.0103998485436062
2020-01-23,cl1s,0.9943573532582086,0.0224225515793338,0.0348409477521478
2020-01-23,es1s,0.9943573532582086,0.0224225515793338,0.0348409477521478
2020-01-23,fesx1s,0.9943573532582086,0.0224225515793338,0.0348409477521478
2020-01-23,gc1s,0.9943573532582086,0.0224225515793338,0.0348409477521478
2020-01-23,hg1s,0.9943573532582086,0.0224225515793338,0.0348409477521478
2020-01-23,ho1s,0.9943573532582086,0.0224225515793338,0.0348409477521478
2020-01-23,ng1s,0.9943573532582086,0.0224225515793338,0.0348409477521478
2020-01-23,nq1s,0.9943573532582086,0.0224225515793338,0.0348409477521478
2020-01-23,pl1s,0.9943573532582086,0.0224225515793338,0.0348409477521478
2020-01-23,rb1s,0.9943573532582086,0.0224225515793338,0.0348409477521478
2020-01-23,si1s,0.9943573532582086,0.0224225515793338,0.0348409477521478
2020-01-24,cl1s,0.6166270952089176,0.3857320395917389,0.6656912098819647
2020-01-24,es1s,0.6166270952089176,0.3857320395917389,0.6656912098819647
2020-01-24,fesx1s,0.6166270952089176,0.3857320395917389,0.6656912098819647
2020-01-24,gc1s,0.6166270952089176,0.3857320395917389,0.6656912098819647
2020-01-24,hg1s,0.6166270952089176,0.3857320395917389,0.6656912098819647
2020-01-24,ho1s,0.6166270952089176,0.3857320395917389,0.6656912098819647
2020-01-24,ng1s,0.6166270952089176,0.3857320395917389,0.6656912098819647
2020-01-24,nq1s,0.6166270952089176,0.3857320395917389,0.6656912098819647
2020-01-24,pl1s,0.6166270952089176,0.3857320395917389,0.6656912098819647
2020-01-24,rb1s,0.6166270952089176,0.3857320395917389,0.6656912098819647
2020-01-24,si1s,0.6166270952089176,0.3857320395917389,0.6656912098819647
2020-01-27,cl1s,6.078675418107183e-07,0.978817313108932,9.30846321471655e-06
2020-01-27,es1s,6.078675418107183e-07,0.978817313108932,9.30846321471655e-06
2020-01-27,fesx1s,6.078675418107183e-07,0.978817313108932,9.30846321471655e-06
2020-01-27,gc1s,6.078675418107183e-07,0.978817313108932,9.30846321471655e-06
2020-01-27,hg1s,6.078675418107183e-07,0.978817313108932,9.30846321471655e-06
2020-01-27,ho1s,6.078675418107183e-07,0.978817313108932,9.30846321471655e-06
2020-01-27,ng1s,6.078675418107183e-07,0.978817313108932,9.30846321471655e-06
2020-01-27,nq1s,6.078675418107183e-07,0.978817313108932,9.30846321471655e-06
2020-01-27,pl1s,6.078675418107183e-07,0.978817313108932,9.30846321471655e-06
2020-01-27,rb1s,6.078675418107183e-07,0.978817313108932,9.30846321471655e-06
2020-01-27,si1s,6.078675418107183e-07,0.978817313108932,9.30846321471655e-06
2020-01-28,cl1s,1.0118895111066304e-05,0.97880816518794,0.0001264973299877
2020-01-28,es1s,1.0118895111066304e-05,0.97880816518794,0.0001264973299877
2020-01-28,fesx1s,1.0118895111066304e-05,0.97880816518794,0.0001264973299877
2020-01-28,gc1s,1.0118895111066304e-05,0.97880816518794,0.0001264973299877
2020-01-28,hg1s,1.0118895111066304e-05,0.97880816518794,0.0001264973299877
2020-01-28,ho1s,1.0118895111066304e-05,0.97880816518794,0.0001264973299877
2020-01-28,ng1s,1.0118895111066304e-05,0.97880816518794,0.0001264973299877
2020-01-28,nq1s,1.0118895111066304e-05,0.97880816518794,0.0001264973299877
2020-01-28,pl1s,1.0118895111066304e-05,0.97880816518794,0.0001264973299877
2020-01-28,rb1s,1.0118895111066304e-05,0.97880816518794,0.0001264973299877
2020-01-28,si1s,1.0118895111066304e-05,0.97880816518794,0.0001264973299877
2020-01-29,cl1s,1.1293606708437575e-05,0.9788070353238112,0.0001399421088059
2020-01-29,es1s,1.1293606708437575e-05,0.9788070353238112,0.0001399421088059
2020-01-29,fesx1s,1.1293606708437575e-05,0.9788070353238112,0.0001399421088059
2020-01-29,gc1s,1.1293606708437575e-05,0.9788070353238112,0.0001399421088059
2020-01-29,hg1s,1.1293606708437575e-05,0.9788070353238112,0.0001399421088059
2020-01-29,ho1s,1.1293606708437575e-05,0.9788070353238112,0.0001399421088059
2020-01-29,ng1s,1.1293606708437575e-05,0.9788070353238112,0.0001399421088059
2020-01-29,nq1s,1.1293606708437575e-05,0.9788070353238112,0.0001399421088059
2020-01-29,pl1s,1.1293606708437575e-05,0.9788070353238112,0.0001399421088059
2020-01-29,rb1s,1.1293606708437575e-05,0.9788070353238112,0.0001399421088059
2020-01-29,si1s,1.1293606708437575e-05,0.9788070353238112,0.0001399421088059
2020-01-30,cl1s,5.079055608929248e-06,0.9788130126193282,6.699468712416258e-05
2020-01-30,es1s,5.079055608929248e-06,0.9788130126193282,6.699468712416258e-05
2020-01-30,fesx1s,5.079055608929248e-06,0.9788130126193282,6.699468712416258e-05
2020-01-30,gc1s,5.079055608929248e-06,0.9788130126193282,6.699468712416258e-05
2020-01-30,hg1s,5.079055608929248e-06,0.9788130126193282,6.699468712416258e-05
2020-01-30,ho1s,5.079055608929248e-06,0.9788130126193282,6.699468712416258e-05
2020-01-30,ng1s,5.079055608929248e-06,0.9788130126193282,6.699468712416258e-05
2020-01-30,nq1s,5.079055608929248e-06,0.9788130126193282,6.699468712416258e-05
2020-01-30,pl1s,5.079055608929248e-06,0.9788130126193282,6.699468712416258e-05
2020-01-30,rb1s,5.079055608929248e-06,0.9788130126193282,6.699468712416258e-05
2020-01-30,si1s,5.079055608929248e-06,0.9788130126193282,6.699468712416258e-05
2020-01-31,cl1s,1.9949622081895376e-08,0.9788178785816564,3.736575314276401e-07
2020-01-31,es1s,1.9949622081895376e-08,0.9788178785816564,3.736575314276401e-07
2020-01-31,fesx1s,1.9949622081895376e-08,0.9788178785816564,3.736575314276401e-07
2020-01-31,gc1s,1.9949622081895376e-08,0.9788178785816564,3.736575314276401e-07
2020-01-31,hg1s,1.9949622081895376e-08,0.9788178785816564,3.736575314276401e-07
2020-01-31,ho1s,1.9949622081895376e-08,0.9788178785816564,3.736575314276401e-07
2020-01-31,ng1s,1.9949622081895376e-08,0.9788178785816564,3.736575314276401e-07
2020-01-31,nq1s,1.9949622081895376e-08,0.9788178785816564,3.736575314276401e-07
2020-01-31,pl1s,1.9949622081895376e-08,0.9788178785816564,3.736575314276401e-07
2020-01-31,rb1s,1.9949622081895376e-08,0.9788178785816564,3.736575314276401e-07
2020-01-31,si1s,1.9949622081895376e-08,0.9788178785816564,3.736575314276401e-07
2020-02-03,cl1s,6.469172961569684e-07,0.9788172755499964,9.866166123520717e-06
2020-02-03,es1s,6.469172961569684e-07,0.9788172755499964,9.866166123520717e-06
2020-02-03,fesx1s,6.469172961569684e-07,0.9788172755499964,9.866166123520717e-06
2020-02-03,gc1s,6.469172961569684e-07,0.9788172755499964,9.866166123520717e-06
2020-02-03,hg1s,6.469172961569684e-07,0.9788172755499964,9.866166123520717e-06
2020-02-03,ho1s,6.469172961569684e-07,0.9788172755499964,9.866166123520717e-06
2020-02-03,ng1s,6.469172961569684e-07,0.9788172755499964,9.866166123520717e-06
2020-02-03,nq1s,6.469172961569684e-07,0.9788172755499964,9.866166123520717e-06
2020-02-03,pl1s,6.469172961569684e-07,0.9788172755499964,9.866166123520717e-06
2020-02-03,rb1s,6.469172961569684e-07,0.9788172755499964,9.866166123520717e-06
2020-02-03,si1s,6.469172961569684e-07,0.9788172755499964,9.866166123520717e-06
2020-02-04,cl1s,5.687006662851908e-05,0.978763198855945,0.0006127586456149
2020-02-04,es1s,5.687006662851908e-05,0.978763198855945,0.0006127586456149
2020-02-04,fesx1s,5.687006662851908e-05,0.978763198855945,0.0006127586456149
2020-02-04,gc1s,5.687006662851908e-05,0.978763198855945,0.0006127586456149
2020-02-04,hg1s,5.687006662851908e-05,0.978763198855945,0.0006127586456149
2020-02-04,ho1s,5.687006662851908e-05,0.978763198855945,0.0006127586456149
2020-02-04,ng1s,5.687006662851908e-05,0.978763198855945,0.0006127586456149
2020-02-04,nq1s,5.687006662851908e-05,0.978763198855945,0.0006127586456149
2020-02-04,pl1s,5.687006662851908e-05,0.978763198855945,0.0006127586456149
2020-02-04,rb1s,5.687006662851908e-05,0.978763198855945,0.0006127586456149
2020-02-04,si1s,5.687006662851908e-05,0.978763198855945,0.0006127586456149
2020-02-05,cl1s,0.0010486728419783,0.9778092605604464,0.0082422595512179
2020-02-05,es1s,0.0010486728419783,0.9778092605604464,0.0082422595512179
2020-02-05,fesx1s,0.0010486728419783,0.9778092605604464,0.0082422595512179
2020-02-05,gc1s,0.0010486728419783,0.9778092605604464,0.0082422595512179
2020-02-05,hg1s,0.0010486728419783,0.9778092605604464,0.0082422595512179
2020-02-05,ho1s,0.0010486728419783,0.9778092605604464,0.0082422595512179
2020-02-05,ng1s,0.0010486728419783,0.9778092605604464,0.0082422595512179
2020-02-05,nq1s,0.0010486728419783,0.9778092605604464,0.0082422595512179
2020-02-05,pl1s,0.0010486728419783,0.9778092605604464,0.0082422595512179
2020-02-05,rb1s,0.0010486728419783,0.9778092605604464,0.0082422595512179
2020-02-05,si1s,0.0010486728419783,0.9778092605604464,0.0082422595512179
2020-02-06,cl1s,0.0023059708521481,0.9765999629555564,0.0163057496267801
2020-02-06,es1s,0.0023059708521481,0.9765999629555564,0.0163057496267801
2020-02-06,fesx1s,0.0023059708521481,0.9765999629555564,0.0163057496267801
2020-02-06,gc1s,0.0023059708521481,0.9765999629555564,0.0163057496267801
2020-02-06,hg1s,0.0023059708521481,0.9765999629555564,0.0163057496267801
2020-02-06,ho1s,0.0023059708521481,0.9765999629555564,0.0163057496267801
2020-02-06,ng1s,0.0023059708521481,0.9765999629555564,0.0163057496267801
2020-02-06,nq1s,0.0023059708521481,0.9765999629555564,0.0163057496267801
2020-02-06,pl1s,0.0023059708521481,0.9765999629555564,0.0163057496267801
2020-02-06,rb1s,0.0023059708521481,0.9765999629555564,0.0163057496267801
2020-02-06,si1s,0.0023059708521481,0.9765999629555564,0.0163057496267801
2020-02-07,cl1s,0.0019697675474937,0.9769233308824808,0.0142391624251021
2020-02-07,es1s,0.0019697675474937,0.9769233308824808,0.0142391624251021
2020-02-07,fesx1s,0.0019697675474937,0.9769233308824808,0.0142391624251021
2020-02-07,gc1s,0.0019697675474937,0.9769233308824808,0.0142391624251021
2020-02-07,hg1s,0.0019697675474937,0.9769233308824808,0.0142391624251021
2020-02-07,ho1s,0.0019697675474937,0.9769233308824808,0.0142391624251021
2020-02-07,ng1s,0.0019697675474937,0.9769233308824808,0.0142391624251021
2020-02-07,nq1s,0.0019697675474937,0.9769233308824808,0.0142391624251021
2020-02-07,pl1s,0.0019697675474937,0.9769233308824808,0.0142391624251021
2020-02-07,rb1s,0.0019697675474937,0.9769233308824808,0.0142391624251021
2020-02-07,si1s,0.0019697675474937,0.9769233308824808,0.0142391624251021
2020-02-10,cl1s,0.0013341930491133,0.9775346407806944,0.0101648982813634
2020-02-10,es1s,0.0013341930491133,0.9775346407806944,0.0101648982813634
2020-02-10,fesx1s,0.0013341930491133,0.9775346407806944,0.0101648982813634
2020-02-10,gc1s,0.0013341930491133,0.9775346407806944,0.0101648982813634
2020-02-10,hg1s,0.0013341930491133,0.9775346407806944,0.0101648982813634
2020-02-10,ho1s,0.0013341930491133,0.9775346407806944,0.0101648982813634
2020-02-10,ng1s,0.0013341930491133,0.9775346407806944,0.0101648982813634
2020-02-10,nq1s,0.0013341930491133,0.9775346407806944,0.0101648982813634
2020-02-10,pl1s,0.0013341930491133,0.9775346407806944,0.0101648982813634
2020-02-10,rb1s,0.0013341930491133,0.9775346407806944,0.0101648982813634
2020-02-10,si1s,0.0013341930491133,0.9775346407806944,0.0101648982813634
2020-02-11,cl1s,0.0032580513532876,0.9756842304399728,0.0219103797415354
2020-02-11,es1s,0.0032580513532876,0.9756842304399728,0.0219103797415354
2020-02-11,fesx1s,0.0032580513532876,0.9756842304399728,0.0219103797415354
2020-02-11,gc1s,0.0032580513532876,0.9756842304399728,0.0219103797415354
2020-02-11,hg1s,0.0032580513532876,0.9756842304399728,0.0219103797415354
2020-02-11,ho1s,0.0032580513532876,0.9756842304399728,0.0219103797415354
2020-02-11,ng1s,0.0032580513532876,0.9756842304399728,0.0219103797415354
2020-02-11,nq1s,0.0032580513532876,0.9756842304399728,0.0219103797415354
2020-02-11,pl1s,0.0032580513532876,0.9756842304399728,0.0219103797415354
2020-02-11,rb1s,0.0032580513532876,0.9756842304399728,0.0219103797415354
2020-02-11,si1s,0.0032580513532876,0.9756842304399728,0.0219103797415354
2020-02-12,cl1s,0.0205843092845272,0.9590194444874838,0.1003045122818484
2020-02-12,es1s,0.0205843092845272,0.9590194444874838,0.1003045122818484
2020-02-12,fesx1s,0.0205843092845272,0.9590194444874838,0.1003045122818484
2020-02-12,gc1s,0.0205843092845272,0.9590194444874838,0.1003045122818484
2020-02-12,hg1s,0.0205843092845272,0.9590194444874838,0.1003045122818484
2020-02-12,ho1s,0.0205843092845272,0.9590194444874838,0.1003045122818484
2020-02-12,ng1s,0.0205843092845272,0.9590194444874838,0.1003045122818484
2020-02-12,nq1s,0.0205843092845272,0.9590194444874838,0.1003045122818484
2020-02-12,pl1s,0.0205843092845272,0.9590194444874838,0.1003045122818484
2020-02-12,rb1s,0.0205843092845272,0.9590194444874838,0.1003045122818484
2020-02-12,si1s,0.0205843092845272,0.9590194444874838,0.1003045122818484
2020-02-13,cl1s,0.0603689836437105,0.9207536467014648,0.2279815893413259
2020-02-13,es1s,0.0603689836437105,0.9207536467014648,0.2279815893413259
2020-02-13,fesx1s,0.0603689836437105,0.9207536467014648,0.2279815893413259
2020-02-13,gc1s,0.0603689836437105,0.9207536467014648,0.2279815893413259
2020-02-13,hg1s,0.0603689836437105,0.9207536467014648,0.2279815893413259
2020-02-13,ho1s,0.0603689836437105,0.9207536467014648,0.2279815893413259
2020-02-13,ng1s,0.0603689836437105,0.9207536467014648,0.2279815893413259
2020-02-13,nq1s,0.0603689836437105,0.9207536467014648,0.2279815893413259
2020-02-13,pl1s,0.0603689836437105,0.9207536467014648,0.2279815893413259
2020-02-13,rb1s,0.0603689836437105,0.9207536467014648,0.2279815893413259
2020-02-13,si1s,0.0603689836437105,0.9207536467014648,0.2279815893413259
2020-02-14,cl1s,0.0780520806322223,0.9037456448894108,0.2739859061679863
2020-02-14,es1s,0.0780520806322223,0.9037456448894108,0.2739859061679863
2020-02-14,fesx1s,0.0780520806322223,0.9037456448894108,0.2739859061679863
2020-02-14,gc1s,0.0780520806322223,0.9037456448894108,0.2739859061679863
2020-02-14,hg1s,0.0780520806322223,0.9037456448894108,0.2739859061679863
2020-02-14,ho1s,0.0780520806322223,0.9037456448894108,0.2739859061679863
2020-02-14,ng1s,0.0780520806322223,0.9037456448894108,0.2739859061679863
2020-02-14,nq1s,0.0780520806322223,0.9037456448894108,0.2739859061679863
2020-02-14,pl1s,0.0780520806322223,0.9037456448894108,0.2739859061679863
2020-02-14,rb1s,0.0780520806322223,0.9037456448894108,0.2739859061679863
2020-02-14,si1s,0.0780520806322223,0.9037456448894108,0.2739859061679863
2020-02-17,cl1s,0.088962236913557,0.8932520103228363,0.3001302204675699
2020-02-17,es1s,0.088962236913557,0.8932520103228363,0.3001302204675699
2020-02-17,fesx1s,0.088962236913557,0.8932520103228363,0.3001302204675699
2020-02-17,gc1s,0.088962236913557,0.8932520103228363,0.3001302204675699
2020-02-17,hg1s,0.088962236913557,0.8932520103228363,0.3001302204675699
2020-02-17,ho1s,0.088962236913557,0.8932520103228363,0.3001302204675699
2020-02-17,ng1s,0.088962236913557,0.8932520103228363,0.3001302204675699
2020-02-17,nq1s,0.088962236913557,0.8932520103228363,0.3001302204675699
2020-02-17,pl1s,0.088962236913557,0.8932520103228363,0.3001302204675699
2020-02-17,rb1s,0.088962236913557,0.8932520103228363,0.3001302204675699
2020-02-17,si1s,0.088962236913557,0.8932520103228363,0.3001302204675699
