date,instrument,hmm_vol_p0_calm,hmm_vol_p2_turbulent,hmm_vol_next_turbulent,hmm_vol_entropy
2020-01-06,rb1s,0.2992483316336946,0.0014409779641604168,0.0038598926811623416,0.6205806524714641
2020-01-06,si1s,0.6086910445470417,0.008199169603087596,0.013813177214103838,0.7091362622752262
2020-01-07,cl1s,0.0964219165260203,0.02636971805889478,0.037920896554259065,0.4363248026908687
2020-01-07,es1s,0.62315122614255,0.0007739565828888833,0.006310884045384173,0.668062821550814
2020-01-07,fesx1s,0.8253018868645704,0.0001277102869668504,0.0024126770326370756,0.4643078850753665
2020-01-07,gc1s,0.012277435831296266,0.12234548810877968,0.13251141740041975,0.43618185696666606
2020-01-07,hg1s,0.9982557342445106,6.559053039225815e-06,0.0013187897527002846,0.012864478294151492
2020-01-07,ho1s,0.49628169953378093,0.09511064338533128,0.10016739160135367,0.9371726758333254
2020-01-07,ng1s,0.0008869428289707293,0.08183108309491247,0.09554279819504427,0.290262878673098
2020-01-07,nq1s,0.9705564942987633,2.411734181427451e-06,0.00045315378436900316,0.13282749160079987
2020-01-07,pl1s,0.00140475508444101,0.6062854876632389,0.5788851826613358,0.6796997806299576
2020-01-07,rb1s,0.20706953002258552,0.00129929412292986,0.004053789576588535,0.5196798356968108
2020-01-07,si1s,0.2531885234833341,0.024483611179783708,0.03476963986794024,0.673569177265185
2020-01-08,cl1s,0.0003871910818532808,0.972465346185179,0.9378530322346282,0.12810060552854885
2020-01-08,es1s,0.030232509023274755,0.11112623141588766,0.1204488930398546,0.4807932236074248
2020-01-08,fesx1s,0.1915163751440449,0.010509762676712468,0.019995888873697014,0.544497807496316
2020-01-08,gc1s,9.983107498459372e-05,0.9513209464113682,0.9277000258868483,0.19532491011443529
2020-01-08,hg1s,0.9709837589118683,0.0005692895918637853,0.0020176356591385864,0.13410738915895956
2020-01-08,ho1s,0.009921715588101444,0.9691493720664623,0.9347184062730014,0.15706317136858244
2020-01-08,ng1s,0.0008629857114832339,0.08277143560749102,0.09644843079333949,0.2923630204070783
2020-01-08,nq1s,0.4160187233606308,0.022182139695972606,0.030212189643112324,0.7732782974633655
2020-01-08,pl1s,0.0006925443226950121,0.7616585490168033,0.723233967681465,0.5538973492331143
2020-01-08,rb1s,0.00038082097755161195,0.5475493057772554,0.5223489055162156,0.6916953800992927
2020-01-08,si1s,0.0222642484163613,0.2578923153921235,0.2604340827011414,0.6708375171142433
2020-01-09,cl1s,0.00011746970746798453,0.916086922752953,0.8843008676973746,0.2891132756643077
2020-01-09,es1s,0.8195440431274165,0.00209580010108763,0.004669320010722356,0.4835056995374405
2020-01-09,fesx1s,0.8831542622215369,4.958989311960355e-05,0.0016370764912752088,0.36102751008055717
2020-01-09,gc1s,4.70577316852214e-05,0.9412452808756182,0.9180381036596217,0.22390979948019576
2020-01-09,hg1s,0.996569651320923,8.088998024124933e-06,0.0013299735204930778,0.02294902451198423
2020-01-09,ho1s,0.008516553293822208,0.8810580373951553,0.8514318536553696,0.39547066016056653
2020-01-09,ng1s,0.0008963816680228485,0.06181642623788844,0.07627552652151177,0.23906530060290038
2020-01-09,nq1s,0.8951581775026614,3.3187616625734705e-05,0.0016371691210140488,0.33589373761773283
2020-01-09,pl1s,0.0005965687133826314,0.8002627579195777,0.7590978942935185,0.5041018149436111
2020-01-09,rb1s,0.006114792850158978,0.254051606440146,0.24424616271724905,0.6022074640420904
2020-01-09,si1s,0.012450502075904177,0.152449958797222,0.16024304444922466,0.49184240851300953
2020-01-10,cl1s,0.007891765931331006,0.4078544871173546,0.40141787687329883,0.7179831892413888
2020-01-10,es1s,0.919269214640295,0.00017932697761925386,0.001364871717774657,0.28182534054477526
2020-01-10,fesx1s,0.9699173786649872,1.1902204894451726e-05,0.0005496850567884335,0.1351344042866596
2020-01-10,gc1s,0.00019510754443581376,0.8475739209769976,0.8282034133818602,0.42838895823072437
2020-01-10,hg1s,0.9862648813129502,0.00012136316682067603,0.001498378807071053,0.07322853220233735
2020-01-10,ho1s,0.06366407015603519,0.4239885811160758,0.4182709054594474,0.881775867506412
2020-01-10,ng1s,0.0009712593725044025,0.18502446768934802,0.19488051458226663,0.48643692765425517
2020-01-10,nq1s,0.969880953806547,3.8616363005990365e-06,0.0004648880070323262,0.13519420998920575
2020-01-10,pl1s,0.0010312224314405853,0.7283556527278885,0.6922913320452224,0.5916645319376266
2020-01-10,rb1s,0.03405354958710862,0.13430563051079183,0.13069014339917126,0.5380487315835671
2020-01-10,si1s,0.02333927727568352,0.036087718591434115,0.049342407763778275,0.2652015153033096
2020-01-13,cl1s,0.009959033530566696,0.11461851265818385,0.12283823357218807,0.4106581769115407
2020-01-13,es1s,0.9979539316625046,2.0646830956679152e-06,3.222557042192051e-05,0.014729198955178024
2020-01-13,fesx1s,0.9885011058247841,3.7203654870170146e-06,0.00031667301362516725,0.0628145069385849
2020-01-13,gc1s,0.0022700752769776347,0.4769906982768873,0.47277595925099475,0.7067018164833436
2020-01-13,hg1s,0.9896949624594804,4.264536761998591e-05,0.0014028370686618105,0.057675137774458866
2020-01-13,ho1s,0.09340133667138842,0.12933008101463103,0.13912060853045963,0.6818184768621851
2020-01-13,ng1s,0.0010225471033499434,0.08403907964173123,0.09766605065100903,0.29649795805286694
2020-01-13,nq1s,0.9972001859871047,9.981397159085756e-08,4.296670991146422e-05,0.01925488608954864
2020-01-13,pl1s,0.0029419269278646225,0.5219115831129633,0.500481215819017,0.7100960530522753
2020-01-13,rb1s,0.10166002756659585,0.06644018147214115,0.06614852247263986,0.5656621540807333
2020-01-13,si1s,0.20925002704207707,0.0030237508621168674,0.015022665745577769,0.532810938006994
2020-01-14,cl1s,0.013571773792304405,0.021620998570240975,0.034451679190522076,0.17581838421606324
2020-01-14,es1s,0.9938516089635424,4.7167822221173633e-07,9.135893078867023e-05,0.03743932351932866
2020-01-14,fesx1s,0.9577679918750212,3.2231423784205634e-05,0.0007163086140302308,0.17523742275096307
2020-01-14,gc1s,0.004321105935916237,0.1709991760571868,0.17929340381340803,0.48449162598016704
2020-01-14,hg1s,0.9992154862058757,2.1125724747609873e-06,0.0013089812683390377,0.0064084399698056274
2020-01-14,ho1s,0.06270241611000654,0.05193938332734579,0.0664330963638812,0.435069080343863
2020-01-14,ng1s,0.0008827740587414237,0.14521319954672599,0.15655767471685558,0.42126710625304103
2020-01-14,nq1s,0.9964585485343259,3.467775514033226e-08,5.42602595610263e-05,0.023520792603015178
2020-01-14,pl1s,0.002883238207233423,0.4444790057869578,0.4285487599438545,0.7050137235115854
2020-01-14,rb1s,0.1183693708483107,0.02274500350267369,0.024688862559297087,0.46930069331860025
2020-01-14,si1s,0.36707148024579933,0.0014668519520129521,0.011117281174743136,0.6677435491528722
2020-01-15,cl1s,0.020215398229002892,0.004893230550296473,0.018477935452511744,0.12968879388766194
2020-01-15,es1s,0.9945601526456862,1.031961624885851e-06,8.141782685109382e-05,0.033798287682409674
2020-01-15,fesx1s,0.9956126250350055,9.197665401889504e-07,0.0002278203643039135,0.028205611343167576
2020-01-15,gc1s,0.01055673885213285,0.029668019909488676,0.04365860627762783,0.19181106015457228
2020-01-15,hg1s,0.9935684038506816,4.7494625158249044e-05,0.0013851971321947906,0.039148567798059676
2020-01-15,ho1s,0.05129278580188443,0.018411547190458257,0.03491189171875314,0.2931166141652927
2020-01-15,ng1s,0.0008485850966714697,0.11586714762527861,0.12830826599936282,0.36535370113991306
2020-01-15,nq1s,0.9972482950757582,2.8499153484120637e-08,4.216167690856625e-05,0.018971042669039914
2020-01-15,pl1s,0.000698144477938637,0.7527853152040738,0.7149908306072832,0.564049400647615
2020-01-15,rb1s,0.21662637927913855,0.00971915414144124,0.011997393036683901,0.5749257450402335
2020-01-15,si1s,0.41440583655367286,0.0017449844127495426,0.010655005529094192,0.6903130434390021
2020-01-16,cl1s,0.00905366087891519,0.0056756568042775095,0.019361530086342088,0.08656608243395567
2020-01-16,es1s,0.9994749574735352,9.294245449468159e-08,7.853856844232195e-06,0.004490938146728892
2020-01-16,fesx1s,0.9955870610933031,8.526277070922353e-07,0.0002280661238795728,0.028343645316145544
2020-01-16,gc1s,0.03405822785613082,0.004007324094548468,0.01868837818471496,0.17455667492625412
2020-01-16,hg1s,0.9789105051462795,0.00020008364946253945,0.0016165246373002608,0.10338055536732968
2020-01-16,ho1s,0.10362055338001891,0.004518443972418046,0.02091683343943272,0.3613765763671735
2020-01-16,ng1s,0.0008346151018964598,0.24935104452435822,0.2568067994062162,0.568132041907346
2020-01-16,nq1s,0.9998554808641139,3.608780637276688e-10,2.2132717971495205e-06,0.0014223661623924612
2020-01-16,pl1s,1.7696351609811804e-05,0.9911016359124755,0.9363917750362493,0.0510034875044655
2020-01-16,rb1s,0.43438116930381754,0.004749232651772802,0.006513340717178196,0.7119408991607316
2020-01-16,si1s,0.7883624954872954,0.0003133719339651002,0.003549474965669017,0.5184730088769163
2020-01-17,cl1s,0.07176169426889235,0.0013825997523205546,0.014494953696950336,0.2685536061799342
2020-01-17,es1s,0.9998000835063017,4.4524618054713885e-09,2.962243859776035e-06,0.0019027595449741784
2020-01-17,fesx1s,0.9969144429076087,5.08214053054423e-07,0.00021165165785901174,0.020923403949656413
2020-01-17,gc1s,0.040003877422932925,0.002478303364020458,0.017130644489086317,0.18520066150006168
2020-01-17,hg1s,0.9851241536299026,5.550545397651496e-05,0.0014415433131804301,0.07772818762110477
2020-01-17,ho1s,0.11683010082252189,0.003912474415759814,0.02012764369621644,0.3856680989108172
2020-01-17,ng1s,0.000992928716693637,0.11200231285299511,0.12458535954914952,0.3584216683096226
2020-01-17,nq1s,0.999827495434825,2.676913875563271e-11,2.641466407998605e-06,0.0016672571723621635
2020-01-17,pl1s,2.0367178660546305e-05,0.956089752500903,0.903866400525511,0.18035466567064595
2020-01-17,rb1s,0.6785219755290626,0.0020400079671209093,0.0030773174891451072,0.6403344470190875
2020-01-17,si1s,0.7981055729095284,0.0005784433511524807,0.003652091275779303,0.5069819604317556
2020-01-20,fesx1s,0.999246024999935,7.460875495769888e-08,0.0001829826573883106,0.00617564761340802
2020-01-21,cl1s,0.009036742545906343,0.022219214490535554,0.035076964613867806,0.15787741302413424
2020-01-21,es1s,0.9937361712050354,4.7012361146511114e-08,9.26602253605449e-05,0.03802094748353567
2020-01-21,fesx1s,0.9765616764334337,1.1305221294348917e-05,0.00046859631835437975,0.11123211488332678
2020-01-21,gc1s,0.005449085871207496,0.028636926472558374,0.04274826834896255,0.16364934766179756
2020-01-21,hg1s,0.9350523254643831,0.000959105146640772,0.0025998785062496133,0.24536451024613065
2020-01-21,ho1s,0.0406905979721972,0.015407201131148669,0.03224408432350685,0.24906851901480276
2020-01-21,ng1s,0.0012130410272643878,0.7692341956098646,0.7572660633860634,0.5477762346477159
2020-01-21,nq1s,0.9944601845309766,5.0407071118968875e-09,8.48309398460829e-05,0.03430825789382601
2020-01-21,pl1s,3.880341488255015e-06,0.9957750568187212,0.940733489580358,0.027343724553235915
2020-01-21,rb1s,0.19938180069571065,0.0035821921555455813,0.006244149904398064,0.5224959317430969
2020-01-21,si1s,0.4012363348419235,0.013458167479319163,0.022003837881287226,0.7378930734978338
2020-01-22,cl1s,0.0013901658998180034,0.06457570456049905,0.07540881119507757,0.24981768311535843
2020-01-22,es1s,0.9922889739410143,1.5551151750804432e-06,0.00011549764335226317,0.04521095046399019
2020-01-22,fesx1s,0.9497553277090165,4.173616386856601e-05,0.0008224764090172701,0.19957280240893666
2020-01-22,gc1s,0.016117140273190982,0.004947815386542379,0.019866056720427176,0.11363801393220756
2020-01-22,hg1s,0.9485226921810914,0.00017134653373145932,0.0017638725795019016,0.2039909529829935
2020-01-22,ho1s,0.012459270484015664,0.032397843297626475,0.048774312725994286,0.2095868597549062
2020-01-22,ng1s,0.0011751177892158388,0.45893583983206143,0.4585579281538971,0.6981507106796365
2020-01-22,nq1s,0.9959408574665897,7.43234901087196e-08,6.222519975977137e-05,0.026404597326444148
2020-01-22,pl1s,6.025229445673091e-06,0.9699973808467587,0.9167865157536221,0.13480859040825977
2020-01-22,rb1s,0.049253681590390584,0.0026980288630488653,0.005940853167115871,0.2148292599552032
2020-01-22,si1s,0.4419077971608363,0.0036387209776872365,0.012034764743169063,0.7083226275918948
2020-01-23,cl1s,0.0012266697579752166,0.04674867402191584,0.058476435776662054,0.19821834838391067
2020-01-23,es1s,0.9862262392980659,3.7482674292528174e-06,0.0002072317370305493,0.07273340747918407
2020-01-23,fesx1s,0.980053527923424,8.261815075631052e-06,0.0004233772344344049,0.09790333179433715
2020-01-23,gc1s,0.00642759160236065,0.00782823944079595,0.02277734793920789,0.08456188319623284
2020-01-23,hg1s,0.8758509498870611,0.0008432274313804109,0.0028292789621374662,0.3801607223754469
2020-01-23,ho1s,0.005491663500065223,0.04042924939695882,0.05648374916750378,0.20313671149304913
2020-01-23,ng1s,0.0006055639747705123,0.47964021142703833,0.4784985542483229,0.6970143809808134
2020-01-23,nq1s,0.9925379005790878,1.5738816269988057e-07,0.00011441117975919603,0.04398479503061525
2020-01-23,pl1s,5.242800613390349e-05,0.9498820674521171,0.8980991206897109,0.19927454014242502
2020-01-23,rb1s,0.029790271669199272,0.0018053038691902158,0.005164302788180649,0.14716555183070296
2020-01-23,si1s,0.30173799714958255,0.004874350427677851,0.015363329306713839,0.6413862536864441
2020-01-24,cl1s,0.0008151292224008273,0.06254899246130119,0.07349080690977547,0.24048376980733582
2020-01-24,es1s,0.7460342709462452,0.0006038046954745721,0.004331537610120618,0.5709012465734521
2020-01-24,fesx1s,0.9695635072687728,1.805717814456681e-05,0.0005598442257983276,0.13640841564805348
2020-01-24,gc1s,0.002452634734157734,0.015578375238370582,0.03027094895148906,0.09744444951673067
2020-01-24,hg1s,0.8415531602198335,0.0004964085474253992,0.0026929085447025183,0.4404431977194063
2020-01-24,ho1s,0.0027047416902696206,0.07641756630374379,0.09056413558434802,0.28840964495814025
2020-01-24,ng1s,0.0007494181729170887,0.29691217924346663,0.3025929647226063,0.6141032434096688
2020-01-24,nq1s,0.9028919249774657,3.444784493973411e-05,0.0015199578217008766,0.31898999831425495
2020-01-24,pl1s,0.0003476319710953695,0.8539770137488367,0.8090009703229504,0.4181951170776851
2020-01-24,rb1s,0.005433264087172817,0.002381113364222619,0.005796575398743344,0.050501777067254956
2020-01-24,si1s,0.23581697533366572,0.004357174350797043,0.01588357588361745,0.573068260668716
2020-01-27,cl1s,0.0008500955258271362,0.0653828679644664,0.07618235061859072,0.24833122444100691
2020-01-27,es1s,0.8606835675988114,0.0002257135058537277,0.0022753765384095196,0.40539646178166083
2020-01-27,fesx1s,0.9020642709407161,0.00013213313713995848,0.001486646089009625,0.32152870045127324
2020-01-27,gc1s,0.004606054037547033,0.006928307626877849,0.021942292839484616,0.07069843538882754
2020-01-27,hg1s,0.634196056734348,0.0020829682693527794,0.005414638234005287,0.6695270812981141
2020-01-27,ho1s,0.0014917979591794112,0.22167512339367232,0.22795663455317716,0.5398447363240214
2020-01-27,ng1s,0.0005435141263238377,0.5884604576186896,0.5832554264948252,0.6815604284712247
2020-01-27,nq1s,0.9110547516867844,2.7702434214475624e-05,0.0013884999044929773,0.30034207154145276
2020-01-27,pl1s,0.0005721462425421946,0.813826026800495,0.7716982527807226,0.4845085377950894
2020-01-27,rb1s,0.0004759478061208024,0.011134363051610243,0.014107725596313682,0.06526298413975572
2020-01-27,si1s,0.21473832130047993,0.0035784971375649468,0.015466288688121235,0.5430295698733817
2020-01-28,cl1s,0.0015900452653403241,0.03206794600257311,0.04452620278768113,0.15364181059617016
2020-01-28,es1s,0.8136054915195087,0.0003824641289309818,0.003121120127075383,0.48370166141972704
2020-01-28,fesx1s,0.9416188607955734,3.870595498180228e-05,0.0009181883879362635,0.22281171080972365
2020-01-28,gc1s,0.0033849484521080568,0.008211575878228924,0.02319173557632428,0.07021773548824863
2020-01-28,hg1s,0.8403774589154233,0.00016159389510464876,0.0023773326484939476,0.4403192157276306
2020-01-28,ho1s,0.0009048361583080765,0.4745786938925541,0.4671416412511347,0.698516754056028
2020-01-28,ng1s,0.0004554999050209882,0.555779476520515,0.5517965509138285,0.6905018353213273
2020-01-28,nq1s,0.8424547189494556,9.404481448343382e-05,0.0025025237550751816,0.43636906205599224
2020-01-28,pl1s,0.004922491312023367,0.48861076591946356,0.46951668620606646,0.7206431363449044
2020-01-28,rb1s,0.0013439178730578235,0.00640797461520382,0.009626491269159114,0.04896960738559719
2020-01-28,si1s,0.07178208611162433,0.0129317005666939,0.026562546612834907,0.3263303650722123
2020-01-29,cl1s,0.0011053563505731949,0.03325825978171078,0.045663011897735466,0.15448401044707336
2020-01-29,es1s,0.8852898054190768,0.00018154318732418177,0.0018693869070760545,0.3576033241173586
2020-01-29,fesx1s,0.974985050311702,1.1258233281775329e-05,0.00048765793843166534,0.11705962675835876
2020-01-29,gc1s,0.0032866903477851497,0.007962630865932015,0.022954503209424628,0.06846205263193048
2020-01-29,hg1s,0.731331414031215,0.0007971237407778398,0.00361723502787381,0.5873654628904201
2020-01-29,ho1s,0.0024103827494551438,0.31104507001854065,0.3124603538371074,0.6359721102587881
2020-01-29,ng1s,0.0008363376283769897,0.28637616389655834,0.292449008761235,0.6053553445984953
2020-01-29,nq1s,0.9593954124262831,5.416334034216871e-06,0.0006269341837648058,0.16991456462244442
2020-01-29,pl1s,0.0015820478816523707,0.6136882727390999,0.5857596484632781,0.6773464378619434
2020-01-29,rb1s,0.006461860692432757,0.0028768973520288746,0.006262657734022867,0.05870751980852485
2020-01-29,si1s,0.0565715279138439,0.007278914790627465,0.02141680649617031,0.26008716693871
2020-01-30,cl1s,0.0013421485414427195,0.024111933562960677,0.03697166484942262,0.12382173944186994
2020-01-30,es1s,0.3672451355647586,0.006631945638996836,0.015688142711475287,0.6942999025947904
2020-01-30,fesx1s,0.9639565443820367,2.3474317165817033e-05,0.0006329595359921854,0.15535511321310574
2020-01-30,gc1s,0.0053668314577796404,0.00492019552587699,0.020004787272095755,0.06443706057986553
2020-01-30,hg1s,0.7040181289189118,0.0005363050050889906,0.0035234359640977323,0.6113429100155257
2020-01-30,ho1s,0.0013398987325350133,0.42404771353242965,0.4193464767798511,0.6910276171069804
2020-01-30,ng1s,0.0007837267643821268,0.21192876997659446,0.22078309369389834,0.522702422111894
2020-01-30,nq1s,0.5563938026470445,0.0034509317209847406,0.010101594066139807,0.7069693134654124
2020-01-30,pl1s,0.001541625318489634,0.6081201680966679,0.580587577772437,0.6796578278197518
2020-01-30,rb1s,0.005549090383190991,0.0019332190634935506,0.005371793513488334,0.048356747461958886
2020-01-30,si1s,0.03278572536109894,0.008170332735275995,0.022630402335178008,0.19143627314118297
2020-01-31,cl1s,0.00047297691711013226,0.13369439443912834,0.14107826094288256,0.3973760365616995
2020-01-31,es1s,0.03445304280297345,0.03276469741937666,0.045561842775929166,0.2929524887498681
2020-01-31,fesx1s,0.2779051121666409,0.017290463975951412,0.025416573046862054,0.6725736941718837
2020-01-31,gc1s,0.0021454096950783686,0.014839591730864037,0.02956716475504522,0.09250369727974772
2020-01-31,hg1s,0.39345104566479383,0.0033965188082186676,0.008065818408432564,0.6912648352891583
2020-01-31,ho1s,0.0009674901599907845,0.5389497183332252,0.5280174386685302,0.6970425009411384
2020-01-31,ng1s,0.0012267974937928549,0.06431016277824948,0.07867057711948588,0.24803405454553595
2020-01-31,nq1s,0.1264399479213949,0.009620787078028378,0.022601290197778026,0.43250710541057535
2020-01-31,pl1s,0.000858252085820883,0.7260446263700774,0.6901469449963725,0.5929588127635481
2020-01-31,rb1s,0.004524217255853015,0.0017097018753085226,0.005163664464291729,0.04153083470236151
2020-01-31,si1s,0.034115708327292764,0.005347839785235286,0.019924017154289715,0.18189206879081785
2020-02-03,cl1s,0.0002877754986029629,0.3968042362582147,0.39101652242077545,0.6741831613897569
2020-02-03,es1s,0.017353693323174654,0.014696264748074,0.028561758258928257,0.16390240207966433
2020-02-03,fesx1s,0.6136642604498794,0.0005559254880450694,0.005385861978613647,0.6712741727322281
2020-02-03,gc1s,0.0012093832724458821,0.03516387992664731,0.04907288565386265,0.16154717559002796
2020-02-03,hg1s,0.07906552493220638,0.02460416120296943,0.030294420726517828,0.3898815486956155
2020-02-03,ho1s,0.0010577225621708512,0.5550882972314408,0.5432785034708576,0.6945123679632749
2020-02-03,ng1s,0.0009302584939637574,0.06686967984018947,0.08113947351690105,0.2528241193901775
2020-02-03,nq1s,0.07251644366916882,0.001896391344113383,0.016020127631607522,0.27373799465230025
2020-02-03,pl1s,0.0007409659786610536,0.7651947957863477,0.7265183671852696,0.5500243394611994
2020-02-03,rb1s,0.002046457571951559,0.0022331415478939196,0.005668431890418547,0.03057323581985172
2020-02-03,si1s,0.014208834222890574,0.012194794650078477,0.02674548862723817,0.14023414503091752
2020-02-04,cl1s,7.783631959635899e-05,0.814815389332141,0.7881004979975006,0.4798477311727275
2020-02-04,es1s,0.0059829281830864585,0.017478623351911013,0.03138665501378003,0.1245419195259676
2020-02-04,fesx1s,0.3600131952605287,0.001697241824558549,0.009548361823853211,0.6651895663089276
2020-02-04,gc1s,0.00099138841664519,0.06632767195400689,0.07896283843014214,0.2518141415541384
2020-02-04,hg1s,0.018480868815026637,0.029486638528706477,0.035344020036626865,0.22446126892104257
2020-02-04,ho1s,0.0007372427804881714,0.6565289107623498,0.63921793868838,0.6485770564098163
2020-02-04,ng1s,0.0009141491447304438,0.14975687015442815,0.16093111353141032,0.429449249061902
2020-02-04,nq1s,0.0149216583904757,0.006664680433671458,0.021474286449160475,0.11749262917626731
2020-02-04,pl1s,0.00030862323434523945,0.8771958497601963,0.8305713682046764,0.37463080415314676
2020-02-04,rb1s,0.00045456887585994385,0.008237326105102244,0.011362925715049307,0.051684028605099935
2020-02-04,si1s,0.029328649630342506,0.00459640251241879,0.0192824483473536,0.1615894180335339
2020-02-05,cl1s,1.7525046947413475e-05,0.9537745987221092,0.9201027785162685,0.1874030538851128
2020-02-05,es1s,0.011960978690741298,0.0083379624925316,0.022570174491277576,0.11294536147594589
2020-02-05,fesx1s,0.104088868223529,0.004323432647766944,0.015154718295806164,0.3613486276455934
2020-02-05,gc1s,0.0028636655301045796,0.02471565251708348,0.039027435046217245,0.135419881558069
2020-02-05,hg1s,0.007680895535880888,0.021420581159046846,0.0276405184376567,0.14840021521299301
2020-02-05,ho1s,0.00014105415586864606,0.9202132486493468,0.888598659764001,0.27928316162145905
2020-02-05,ng1s,0.0008460769600461161,0.12298174098561213,0.13515717275608527,0.3795446530809349
2020-02-05,nq1s,0.021687001680687337,0.0016641293480252337,0.01657571821622059,0.11680801847312786
2020-02-05,pl1s,0.0006127482224175886,0.8091983714705406,0.7673986648455913,0.4915128212155158
2020-02-05,rb1s,0.0003080340608659095,0.022165748930926984,0.024560308159822214,0.10914380851045963
2020-02-05,si1s,0.04934744880212903,0.0031464174061293796,0.017595158182937956,0.2176993753109733
2020-02-06,cl1s,7.229717340254729e-06,0.974071113957703,0.9393831767438807,0.12035879437079233
2020-02-06,es1s,0.12750716768527146,0.0018882825634854905,0.014703207886268796,0.3950924597956225
2020-02-06,fesx1s,0.5806384487308606,0.0001811278223684586,0.005428596493923753,0.6816694268558284
2020-02-06,gc1s,0.004155696678064315,0.010225018196849978,0.02511081532665997,0.08392405950812866
2020-02-06,hg1s,0.010855308195607103,0.006157500615332136,0.012927504372389551,0.09730911688919319
2020-02-06,ho1s,0.0009097497298799557,0.7997761592129355,0.7746865864940676,0.506527465789928
2020-02-06,ng1s,0.0008190398658829265,0.24774630799776226,0.25526226087995096,0.5662522932339198
2020-02-06,nq1s,0.2701375351401694,0.0001027599768484516,0.011274244118369905,0.5844096380597
2020-02-06,pl1s,0.00032856372380681573,0.8730324924971943,0.8267034036576744,0.3828665144040045
2020-02-06,rb1s,0.0007787309364902986,0.016631184087427864,0.01931475946131803,0.09096075343927859
2020-02-06,si1s,0.08033649227390648,0.0026565146836156394,0.01665302864072702,0.2977757310475905
2020-02-07,cl1s,7.2581014859274e-05,0.8727360732241148,0.8431211594950982,0.38176694001694483
2020-02-07,es1s,0.5733117429257881,0.000588100393778707,0.006870313044238992,0.6868205669543179
2020-02-07,fesx1s,0.9447856813395357,1.5784531313917863e-05,0.0008579480937368882,0.21373582969365715
2020-02-07,gc1s,0.003929170302827662,0.007716289554079224,0.02270838364087483,0.07087763187721026
2020-02-07,hg1s,0.018724377929107056,0.0019577993353064476,0.008838865796276732,0.10715976443961135
2020-02-07,ho1s,0.005070753608829276,0.459399212088868,0.4527179792865937,0.7185699177741942
2020-02-07,ng1s,0.0008110139726808344,0.17589057265009211,0.18609045816575784,0.47153050807511443
2020-02-07,nq1s,0.8861428890847978,7.921774792748989e-06,0.0017509847361324162,0.3545880971251711
2020-02-07,pl1s,0.0008227693004460993,0.7738965401744856,0.7346009257198993,0.5399670734716252
2020-02-07,rb1s,0.001985886400372333,0.007225017875042169,0.01039833571081962,0.05714474581768419
2020-02-07,si1s,0.1373102615721019,0.0022157333380086346,0.015358574808653838,0.4154791869840062
2020-02-10,cl1s,0.0011078600754927577,0.5423334783625505,0.5292488042921101,0.6973385856633038
2020-02-10,es1s,0.2481323475762279,0.0037364019681019687,0.014684420511551107,0.5838206136924456
2020-02-10,fesx1s,0.9929908856228556,1.6746153494642271e-06,0.00026031206324442295,0.04176915234608294
2020-02-10,gc1s,0.026282625445578574,0.0018545237456859245,0.016743307359878973,0.13504118201578386
2020-02-10,hg1s,0.03420547432162658,0.0010380574765369262,0.00786421070742969,0.15720304299748805
2020-02-10,ho1s,0.00463054365441233,0.289833592920536,0.29236396002838533,0.6299227474577324
2020-02-10,ng1s,0.002133437341791643,0.026497785386877887,0.04225526865749653,0.13754341823699395
