instrument,auc_mean,auc_std,logloss,brier,n_events
gc1s,0.46043343653250773,0.10880281322972468,1.072978286390964,0.3510468285784631,635
pl1s,0.4775720720720721,0.08102744481969154,1.0441575502832214,0.3312454095242094,1885
si1s,0.5034341815267481,0.08415429333754999,1.1402585974167705,0.3237994671988622,1890
