date,instrument,side,t1,ret,bin,trgt,h,pt_mult,sl_mult,sigma_method,avg_uniqueness
2021-11-05,cl1s,1,2021-11-17,-0.03356728857764313,0,0.06350693475939377,15,0.75,0.5,garch,0.22544091710758377
2021-11-08,cl1s,1,2021-11-17,-0.041352539092515794,0,0.06350693475939377,15,0.75,0.5,garch,0.19112103174603173
2021-11-09,cl1s,1,2021-11-10,-0.03339275093043681,0,0.06350693475939377,15,0.75,0.5,garch,0.225
2021-11-10,cl1s,1,2021-11-17,-0.034398986379214125,0,0.06350693475939377,15,0.75,0.5,garch,0.1576058201058201
2021-11-11,cl1s,1,2021-11-17,-0.03735768506604875,0,0.06350693475939377,15,0.75,0.5,garch,0.14912698412698414
2021-11-12,cl1s,1,2021-11-19,-0.04800851560719166,0,0.06350693475939377,15,0.75,0.5,garch,0.14252645502645503
2021-11-15,cl1s,1,2021-11-19,-0.04906785328738461,0,0.06350693475939377,15,0.75,0.5,garch,0.1376984126984127
2021-11-16,cl1s,1,2021-11-19,-0.04765487796099421,0,0.06350693475939377,15,0.75,0.5,garch,0.13640873015873017
2021-11-17,cl1s,1,2021-11-26,-0.12121212131729164,0,0.06350693475939377,15,0.75,0.5,garch,0.16859410430839003
2021-11-18,cl1s,1,2021-11-26,-0.13085065696387466,0,0.06350693475939377,15,0.75,0.5,garch,0.17817460317460318
2021-11-19,cl1s,1,2021-11-26,-0.10258098520592751,0,0.08270789212781077,15,0.75,0.5,garch,0.18047619047619046
2021-11-22,cl1s,1,2021-11-26,-0.11205211746973953,0,0.08270789212781077,15,0.75,0.5,garch,0.18988095238095237
2021-11-23,cl1s,1,2021-11-26,-0.13184713395805558,0,0.08270789212781077,15,0.75,0.5,garch,0.16984126984126982
2021-11-24,cl1s,1,2021-11-26,-0.13062890673341798,0,0.08270789212781077,15,0.75,0.5,garch,0.15476190476190477
2021-11-26,cl1s,1,2021-12-17,0.04079498627328326,1,0.08270789212781077,15,0.75,0.5,garch,0.2034744769119769
2021-11-29,cl1s,1,2021-11-30,-0.05389563990377344,0,0.08270789212781077,15,0.75,0.5,garch,0.41666666666666663
2021-11-30,cl1s,1,2021-12-07,0.08869749197900112,1,0.08270789212781077,15,0.75,0.5,garch,0.23769841269841271
2021-12-01,cl1s,1,2021-12-07,0.09882568237219957,1,0.08270789212781077,15,0.75,0.5,garch,0.21857142857142856
2021-12-02,cl1s,1,2021-12-07,0.08345864663099611,1,0.08270789212781077,15,0.75,0.5,garch,0.18988095238095237
2021-12-03,cl1s,1,2021-12-07,0.0873830368811852,1,0.08270789212781077,15,0.75,0.5,garch,0.16984126984126982
2021-12-06,cl1s,1,2021-12-23,0.06503528950169368,1,0.08270789212781077,15,0.75,0.5,garch,0.13492836528550814
2021-12-07,cl1s,1,2021-12-20,-0.04491453934736078,0,0.08270789212781077,15,0.75,0.5,garch,0.1420310245310245
2021-12-08,cl1s,1,2021-12-20,-0.04900625395783331,0,0.08270789212781077,15,0.75,0.5,garch,0.14193923360590027
2021-12-09,cl1s,1,2021-12-27,0.06843237105283739,1,0.08270789212781077,15,0.75,0.5,garch,0.11912277537277538
2021-12-10,cl1s,1,2021-12-28,0.06328744123344143,1,0.08270789212781077,15,0.75,0.5,garch,0.11634499759499761
2021-12-13,cl1s,1,2021-12-27,0.06318687607432283,1,0.08270789212781077,15,0.75,0.5,garch,0.10628066378066378
2021-12-14,cl1s,1,2021-12-27,0.0716045864499033,1,0.08270789212781077,15,0.75,0.5,garch,0.10221661054994388
