date,f11_vix_level,f11_vix_chg5,f11_vix_chg20,f11_move_level,f11_move_chg5,f11_move_chg20,f11_dxy_level,f11_dxy_chg5,f11_dxy_chg20,f11_10y_ust_level,f11_10y_ust_chg5,f11_10y_ust_chg20,f11_2y_ust_level,f11_2y_ust_chg5,f11_2y_ust_chg20,f11_hy_oas_level,f11_hy_oas_chg5,f11_hy_oas_chg20,f11_be10y_level,f11_be10y_chg5,f11_be10y_chg20,f11_tips10y_level,f11_tips10y_chg5,f11_tips10y_chg20,f11_eia_crude_stock_level,f11_eia_crude_stock_chg5,f11_eia_crude_stock_chg20,f11_eia_ng_stock_level,f11_eia_ng_stock_chg5,f11_eia_ng_stock_chg20,f11_us_ism_mfg_pmi_level,f11_us_ism_mfg_pmi_chg21,f11_us_ism_mfg_pmi_chg63,f11_china_pmi_mfg_level,f11_china_pmi_mfg_chg21,f11_china_pmi_mfg_chg63,f11_spread_vix_term_level,f11_spread_vix_term_chg5,f11_spread_vix_term_chg20,f11_spread_curve_slope_level,f11_spread_curve_slope_chg5,f11_spread_curve_slope_chg20,f11_spread_credit_diff_level,f11_spread_credit_diff_chg5,f11_spread_credit_diff_chg20
2020-01-17,-1.285195776266508,-0.08331899170125652,-0.04991148411924489,-0.46715417152067534,-0.36376314032194873,-0.22841116528797414,0.97284460065616,0.3020470256251508,0.13763447062688408,1.811956133906016,0.07185337433840656,-0.3531176166123367,3.142110670939382,0.08132677266223387,0.007589085343427903,-0.8294008611493486,-0.12406585034038443,-0.010147692055639198,-0.020772660667736965,-0.09888755758039092,-0.24446343182184282,2.23484078512128,0.12181100932633465,-0.15909314400813443,-2.0347781217095555,-0.4065961093232231,-1.0080127326046815,0.35174647800503683,-1.018040531593027,-0.8683378320023559,-1.0951723142230994,-0.2901734820515806,-0.5012270821002276,-0.01726978505680675,5.1526512645709656e-05,0.0322157797650205,0.04592691048534091,-0.042063433548168584,-0.15416662671314,-1.1909896724701419,0.019928670355210457,-0.5612344710618956,-0.8852552394463673,-0.10272079679312593,-0.0009540388328231707
2020-01-20,-1.285195776266508,-0.043097224813456625,-0.05797079248247254,-0.46715417152067534,-0.35871246958543906,-0.28563045722165925,0.97284460065616,0.3129348981025062,0.1575648419303437,1.811956133906016,-0.18062568019233846,-0.41016295649465295,3.142110670939382,-0.10985701175359432,-0.10381848636282237,-0.8294008611493486,0.10003442542031067,0.04281974104402673,-0.020772660667736965,-0.2845858441491426,-0.20011262504329017,2.23484078512128,0.06399472894666561,-0.2829049031994803,-2.0347781217095555,-0.4065961093232231,-1.0080127326046815,0.35174647800503683,-1.018040531593027,-0.8683378320023559,-1.0951723142230994,-0.2901734820515806,-0.5012270821002276,-0.01726978505680675,5.1526512645709656e-05,0.0322157797650205,0.04592691048534091,-0.011765682555882428,-0.17716127316030875,-1.1909896724701419,-0.14359448608395556,-0.4846681377189132,-0.8852552394463673,0.20500786749141744,0.07981131110836068
2020-01-21,-1.217153021260114,0.0708644480353096,-0.0023615647762016087,-0.2604714150804561,0.11302017720458934,-0.24782485362261739,0.9512818630906563,0.2119746260397268,0.11334433060079795,1.6977437091429932,-0.29774524160964005,-0.4908612421818316,3.0698138978782787,-0.30646444962802694,-0.09165608770493405,-0.8294008611493486,-0.030690735440095224,-0.025281244369829082,-0.04768316089756883,-0.3686387528065775,-0.24446343182184282,2.1382562958030604,0.05765869822012658,-0.3175073162485899,-2.0347781217095555,-0.4065961093232231,-1.0080127326046815,0.35174647800503683,-1.018040531593027,-0.8683378320023559,-1.0951723142230994,-0.2901734820515806,-0.5012270821002276,-0.01726978505680675,5.1526512645709656e-05,0.0322157797650205,-0.03950947545481842,-0.10698718567449837,-0.24901954330771106,-1.2345682195591863,-0.11276635003394625,-0.6284105937118687,-0.8852552394463673,0.03715586879075707,-0.024029853101732255
2020-01-22,-1.2117096008596024,0.07589216889628478,0.0024740202417350378,-0.3767649127041528,0.08271615278553,-0.3556219125333987,0.9501318504204945,0.3495577418899948,0.12455516445898679,1.685160984380965,-0.0798260576610507,-0.5149779712377707,3.0645422581759063,-0.11256883848289655,-0.1018725025775595,-0.7589620037707311,0.19340954032059904,0.06552006951531189,-0.0789693522216823,-0.2689480937012472,-0.3119332761764489,2.1669067406466915,0.16061919752638648,-0.26506303397103304,-2.0347781217095555,-0.4065961093232231,-1.0080127326046815,0.35174647800503683,-1.018040531593027,-0.8683378320023559,-1.0951723142230994,-0.2901734820515806,-0.5012270821002276,-0.01726978505680675,5.1526512645709656e-05,0.0322157797650205,-0.024779064085825274,-0.06803293439870112,-0.23464788927823038,-1.241910257383971,-0.0001766357643569388,-0.6508026345951942,-0.7858590611143899,0.3728598661920766,0.11442503251172483
2020-01-23,-1.2053589437256724,0.10438258710847634,0.009727397768639935,-0.15464984378306382,0.5069724946523652,-0.05266619720594212,0.9978573762321489,0.4237932360538135,0.28898072771254407,1.5965979600943836,-0.6654238647475692,-0.6606059120755543,3.0278918107213193,-0.4745977068447832,-0.22155050537117238,-0.7120027655183193,0.39883479310123665,0.14118783108626265,-0.09100250273095688,-0.34615948653773093,-0.29117332406733953,2.0753434633113765,-0.26547886883336613,-0.4505103414061057,-2.0482823992824457,-0.09164481190486638,-0.7447494482867951,0.22161106362470404,-0.844995998397044,-0.6825234031919918,-1.0951723142230994,-0.2901734820515806,-0.5012270821002276,-0.01726978505680675,5.1526512645709656e-05,0.0322157797650205,-0.04245555772861695,-0.059376434115190016,-0.25764253572539914,-1.2940150419469592,-0.45991796903184856,-0.6999206597586171,-0.7361609719484006,0.5966625311262916,0.2067282895873632
2020-01-24,-1.0620155398455355,0.40604583876697536,0.07420186467446141,0.09888100411693808,1.0423435927224174,0.2395609008839485,1.0438578830385628,0.29907760585859805,0.7716694077182632,1.4789978786646607,-1.2673416107201059,-0.7969581878918222,2.9801960229379523,-0.6440868774261905,-0.07170975390599857,-0.6180842890134955,0.6789601378021052,0.21685559265721407,-0.17392184896759302,-0.751763638780003,-0.3973321700798305,2.05171423045065,-0.39140747952333016,-0.4797061274162921,-2.0482823992824457,-0.09164481190486638,-0.7447494482867951,0.22161106362470404,-0.844995998397044,-0.6825234031919918,-1.0951723142230994,-0.2901734820515806,-0.5012270821002276,-0.01726978505680675,5.1526512645709656e-05,0.0322157797650205,-0.18975967141854636,-0.35369744375454815,-0.30075749781384065,-1.3641196611771607,-1.1327755471667784,-1.134759647234792,-0.6036327341724302,0.9603418616443897,0.3105694537974566
2020-01-27,-0.7290596586809137,1.0211036907595816,0.2579540953560524,0.4731145817780286,1.728224678740468,0.36523898852400644,1.0734707092951947,0.4010276845102471,0.947305804830027,1.2953384922342912,-1.9959788821605438,-1.1656658724970372,2.845141634372419,-1.3735682676085683,-0.25609171755957233,-0.4478570503485026,1.2205358042237846,0.43629210121297207,-0.2949097077244799,-1.292243388635374,-0.7375122944131949,1.9941179753526295,-0.5458482284827201,-0.5099832388342631,-2.0482823992824457,-0.09164481190486638,-0.7447494482867951,0.22161106362470404,-0.844995998397044,-0.6825234031919918,-1.0951723142230994,-0.2901734820515806,-0.5012270821002276,-0.01726978505680675,5.1526512645709656e-05,0.0322157797650205,-0.6552406706787233,-1.0375609661518788,-0.565195931956281,-1.4164612856699803,-1.428993723995104,-1.435246389411021,-0.39655736264747665,1.6597251895638074,0.5990171321588263
2020-01-28,-0.9059708216975383,0.5686088132718332,0.18461438925068066,0.4108341778373754,1.2352792148570968,0.3764784922966941,1.0912959056826796,0.5366311871828039,1.2045321594653289,1.4119706717592424,-1.080142311733433,-1.1216064636448424,2.899364214168246,-0.6901879318243345,-0.16949543911541418,-0.5300357172902234,0.9590854825029737,0.2849565780710699,-0.22686771120840052,-0.868069407736222,-0.7384559285999724,2.0449208260031915,-0.15063831191484547,-0.46510823441119886,-2.0482823992824457,-0.09164481190486638,-0.7447494482867951,0.22161106362470404,-0.844995998397044,-0.6825234031919918,-1.0951723142230994,-0.2901734820515806,-0.5012270821002276,-0.01726978505680675,5.1526512645709656e-05,0.0322157797650205,-0.413661924227239,-0.5571252004170447,-0.3956104144084117,-1.3534618643347314,-0.8258345404080168,-1.4951992730663741,-0.5125195707014512,1.268070525928932,0.3567210823352753
2020-01-29,-0.895991217629934,0.5769883480401247,0.19347962845023106,0.44224995681628915,1.50599516633403,0.4055990247986591,1.0835333201590969,0.5138656356392375,1.1528377588969758,1.2370224024718155,-1.7242998995286014,-1.4569217541726036,2.7746020745454394,-1.335602693398334,-0.4112839244342172,-0.5300357172902234,0.7349852067422793,0.2849565780710699,-0.2760942360190691,-0.9482128787816857,-0.8361220669314661,1.8978288514451689,-0.6218805972011889,-0.7343582609495841,-2.0482823992824457,-0.09164481190486638,-0.7447494482867951,0.22161106362470404,-0.844995998397044,-0.6825234031919918,-1.0951723142230994,-0.2901734820515806,-0.5012270821002276,-0.01726978505680675,5.1526512645709656e-05,0.13195583391752055,-0.4460688292390233,-0.626377202685129,-0.4272280532732685,-1.4069876884767096,-1.0872035199624197,-1.6584444743448055,-0.5125195707014512,0.9323665285276124,0.3567210823352753
2020-01-30,-0.9776425236376068,0.4144253735352668,0.2265227927394644,0.7123154252315084,1.5938768371493022,0.7111091728017261,1.0478829273841268,0.22682172487249055,0.825855104699552,1.2411359855670934,-1.3566212763906742,-1.2616690054697168,2.7746020745454394,-1.1376393421592503,-0.41079742848790174,-0.4654667646931572,0.7910102756824527,0.4060249965845913,-0.2283992030913994,-0.681393761764477,-0.8214957370364111,1.8360974805965213,-0.541888209278633,-0.5245811318393562,-1.9299782589648795,0.48904664271022896,0.03486096025449318,-0.06270652648884917,-1.9545168288889354,-1.0676170744946305,-1.0951723142230994,-0.22788998923185633,-0.5012270821002276,-0.01726978505680675,5.1526512645709656e-05,0.13195583391752055,-0.3105490446442885,-0.40130819531385575,-0.4760916769735021,-1.4029614096695702,-0.7695396832732222,-1.3550684365707302,-0.4296894220914696,1.044267860994718,0.5528655036210061
2020-01-31,-0.67371821794238,0.7110609043327908,0.3715903432775627,0.8175858425117273,1.322150751525069,0.6595096327543861,0.9107439164675019,-0.4036850722255197,0.5337506002831937,1.0504593103271311,-1.6465401907187542,-1.214363113859991,2.5245757343757895,-2.230505514068169,-0.6793431908540586,-0.4185075264407453,0.6416100918419892,0.43629210121297174,-0.2653737928380788,-0.4761482871358565,-0.7700676738570253,1.6532662913366503,-0.9687782794792034,-0.5197151675043252,-1.9299782589648795,0.48904664271022896,0.03486096025449318,-0.06270652648884917,-1.9545168288889354,-1.0676170744946305,-1.0951723142230994,-0.22788998923185633,-0.5012270821002276,-0.01726978505680675,5.1526512645709656e-05,0.13195583391752055,-0.6964858225119037,-0.7518964567960318,-0.6428028637154766,-1.3536987042645632,-0.09400139765568336,-0.8826686063225243,-0.3799913329254807,0.7645145298269508,0.5874792250243708
2020-02-03,-0.7526478137497972,-0.049800852628090087,0.3151751847349688,0.8082162242197706,0.619097385002885,0.514417856779685,1.0286202151589385,-0.09981444944831185,0.8931201078487293,1.0998223074704716,-0.7220636526461036,-1.2166820301153696,2.624485858258842,-0.9613706047545874,-0.5825304975372739,-0.45959685991160554,-0.030690735440095224,0.4287253250558768,-0.3202887160713133,-0.1809857474318391,-0.7960176139934138,1.7876575532320318,-0.4539757829479035,-0.4888973933824618,-1.9299782589648795,0.48904664271022896,0.03486096025449318,-0.06270652648884917,-1.9545168288889354,-1.0676170744946305,-0.5266849609559939,0.8620711351133038,0.2169704030417988,-0.07250455213932545,-0.03982999427511089,0.09205981225651996,-0.6139955188455429,0.05315806957044659,-0.5853162475975539,-1.3996456506519253,-0.05781184664045907,-1.0300226818127898,-0.43797243695246757,-0.13069612990990329,0.5990171321588258
2020-02-04,-0.9268372665661658,-0.044773131767114914,0.1652720491789342,0.5524807602510727,0.2645402992998882,0.28554068904494523,1.0749082251328939,-0.0018235971520711332,0.7853715379893966,1.2738026748531277,-0.4945445046469125,-0.9235710154355004,2.7650629169887657,-0.4949364073145499,-0.29014643380165794,-0.5241658125086718,0.025334333500078965,0.3227904588565456,-0.2754378823549264,-0.2845858441491426,-0.6464515953891455,1.9406568360052359,-0.17994245402508866,-0.3272392449186522,-1.9299782589648795,0.48904664271022896,0.03486096025449318,-0.06270652648884917,-1.9545168288889354,-1.0676170744946305,-0.5266849609559939,0.8620711351133038,0.2169704030417988,-0.07250455213932545,-0.03982999427511089,0.09205981225651996,-0.4431227469652253,-0.050719933831680455,-0.41860506085558097,-1.361988101808675,-0.2012296969600547,-1.007630640929466,-0.5042365558404523,0.037155868790759564,0.4721001536798238
2020-02-05,-1.0084885725738388,-0.21403973408660595,0.12013992234485918,0.3265076132097659,-0.20719234749014165,0.18540692816099624,1.1726593020965261,0.3614354209562058,0.8140214467381182,1.398903996044829,0.695851037627322,-0.9439774784828319,2.8506643045368087,0.6413189922632073,-0.31982268652690343,-0.5946046698872895,-0.19876594226061614,0.25468947344268944,-0.22271080466883297,0.17086363764579995,-0.6167271185056479,2.0212915931424646,0.43069250724511454,-0.3742769001572857,-1.9299782589648795,0.48904664271022896,0.03486096025449318,-0.06270652648884917,-1.9545168288889354,-1.0676170744946305,-0.5266849609559939,0.8620711351133038,0.2169704030417988,-0.07250455213932545,-0.03982999427511089,0.09205981225651996,-0.3517941964774689,0.13106657212204034,-0.2950088362020491,-1.3203042741582844,0.337592507044411,-0.9953511346386087,-0.5870667044504343,-0.24259746237700897,0.37979689660418436
2020-02-06,-1.0257260705087918,-0.09505034037686456,0.17816694256009852,0.17053102634954764,-0.9880260433545764,0.18540692816099696,1.228722419766842,0.6771837227996247,0.8414257072803762,1.3780941050922444,0.596971407906158,-0.8943526706177277,2.8559359442391807,0.6697931729208837,-0.29938985678165253,-0.6180842890134955,-0.47889128696148453,0.2092888165001188,-0.21089643871427294,0.01057669555487475,-0.5780381168477629,1.9820079935115071,0.4908847991472357,-0.3618416579677619,-1.8181094904289625,0.46069514998553546,0.14865260672134833,-0.2564951326856491,-1.3030550568569992,-1.3180626089781649,-0.5266849609559939,0.8620711351133038,0.2169704030417988,-0.07250455213932545,-0.03982999427511089,0.09205981225651996,-0.3606324432988645,-0.08101768482396661,-0.4358510456909571,-1.345646146650283,0.171388643122639,-0.9484000811735733,-0.6119157490334285,-0.6062767928951058,0.3105694537974561
2020-02-07,-0.979456997104444,-0.5710079152158296,0.217657553539914,0.410283023820202,-0.7415533114128923,0.6293673271821769,1.28277301526438,1.3354051043854653,1.0170621043921402,1.235812525090851,0.7889706889181296,-1.0051968676248313,2.745231510489366,1.4223250903023363,-0.4735554055626019,-0.6298240985765985,-0.6656415167620638,0.22442236881430902,-0.2310246177479681,0.08583336958536965,-0.6049316911709267,1.832257730256653,0.5795892293187828,-0.4580796192605985,-1.8181094904289625,0.46069514998553546,0.14865260672134833,-0.2564951326856491,-1.3030550568569992,-1.3180626089781649,-0.5266849609559939,0.8620711351133038,0.2169704030417988,-0.07250455213932545,-0.03982999427511089,0.09205981225651996,-0.3930393483106493,0.438372332186664,-0.4617200229440219,-1.3804616163355525,-0.30443693504051256,-0.8624435371375865,-0.6284817787554249,-0.8300794578293196,0.3336452680663657
2020-02-10,-1.0184681766414434,-0.49726800925486325,0.20234486764978132,0.5502761441823767,-0.46780695749405427,0.7616869397788227,1.3253234840603125,1.0760757781065344,1.1160911368062107,1.2024199093762387,0.4606519183876569,-1.1911739513062034,2.725149073527948,0.7741985019990315,-0.5810710096983276,-0.6063444794503925,-0.46021626398142707,0.3454907873278308,-0.22643014209897241,0.35167512719958505,-0.6846687799536427,1.7885436494643092,0.10201091330590004,-0.5775660768208056,-1.8181094904289625,0.46069514998553546,0.14865260672134833,-0.2564951326856491,-1.3030550568569992,-1.3180626089781649,-0.5266849609559939,0.8620711351133038,0.2169704030417988,-0.07250455213932545,-0.03982999427511089,0.09205981225651996,-0.31349512691808706,0.43404408204490885,-0.36399277554355486,-1.3941983322657943,-0.12214882622307771,-0.9924618390407607,-0.6036327341724302,-0.5503261266615523,0.49517596794873286
2020-02-11,-1.0057668623735831,-0.15203117680124797,0.20798638350404072,0.3717022426180276,-0.32638817687177546,0.6431612636304758,1.2934106324633652,0.806848385939104,1.0301414105600375,1.2774323069960205,0.06801338871816964,-0.8850770055962128,2.8012113035193176,0.42572876728365605,-0.3640938176416145,-0.6415639081397014,-0.36684114908113785,0.2471226972855942,-0.2393384308271032,0.09365224480931626,-0.6950487560081974,1.8960566589806147,-0.019957678179977036,-0.2082934500623373,-1.8181094904289625,0.46069514998553546,0.14865260672134833,-0.2564951326856491,-1.3030550568569992,-1.3180626089781649,-0.5266849609559939,0.8620711351133038,0.2169704030417988,-0.07250455213932545,-0.03982999427511089,0.09205981225651996,-0.3517941964774684,0.12673832198028673,-0.381238760378931,-1.3925404527569722,-0.32588259490138444,-0.8378845245558734,-0.6533308233384195,-0.49437546042800135,0.3567210823352748
2020-02-12,-1.1364089519858596,-0.2425301522987975,0.08951455056459395,0.29619414226520097,-0.05062155465833168,0.6656402711758522,1.3877116714165163,0.7949707068728931,1.323491563182868,1.356558287711081,-0.11438592824320638,-0.6040243554443128,2.8521704873089146,0.23861272296178118,-0.1855498053438261,-0.6767833368290104,-0.25479101120079034,0.20172204034302352,-0.19558151988428704,0.05358050928658549,-0.4850901494501572,1.9306144120394269,-0.143510277347489,-0.12719404447848637,-1.8181094904289625,0.46069514998553546,0.14865260672134833,-0.2564951326856491,-1.3030550568569992,-1.3180626089781649,-0.5266849609559939,0.8620711351133038,0.2169704030417988,-0.07250455213932545,-0.03982999427511089,0.09205981225651996,-0.15735276640676205,0.27822707694171983,-0.1800356039662053,-1.3631723014578336,-0.395580989449227,-0.6652491125844343,-0.6864628827824121,-0.32652346172733976,0.3105694537974556
