instrument,auc_mean,auc_std,logloss,brier,n_events
cl1s,0.5230792316926771,0.03121423324542262,0.6849857088070299,0.2456536939472381,1435
ho1s,0.39149999999999996,0.17527399126413298,0.6534656586856484,0.23045981335075602,170
ng1s,0.5912244897959184,0.10622509390973343,0.711863045074367,0.25904203635171685,140
rb1s,0.5094172822855041,0.08891457552550923,0.6311236659884254,0.21941271922024516,2120
