feature,pfi_mean,pfi_std,mdi_mean,shap_signed,shap_magnitude
f1_mr_score_10,0.0029469827345315236,0.00489744804252112,0.010978912813831156,-0.0003552541740063371,0.004915903939305926
f1_dist_ma_sigma_10,-6.284144624337797e-05,0.0012459338155707802,0.004589770614760158,-0.00032321646587827094,0.0016905116879574976
f1_ret_reversal_10,-0.00022024634956380038,0.001717481345308778,0.0033007414074766534,-9.882504591955043e-05,0.0012759091815078168
f1_hilo_pos_10,-0.000513515237272173,0.001297278554763672,0.0037086176595544852,8.931244041367706e-05,0.0011908088847653263
f1_mr_score_20,0.0006523268932609853,0.0010995564707814757,0.0028238351209529805,-3.326118655640253e-05,0.0008474383300399378
f1_dist_ma_sigma_20,3.6535644550332834e-05,0.0025758669066020634,0.0034588659600867126,-8.391162376982916e-07,0.00128163121258584
f1_ret_reversal_20,-0.0010192642065573753,0.002962779791638076,0.004968405281894767,0.00012904999748820527,0.0020148385410343425
f1_hilo_pos_20,-0.0004236096192795958,0.0016772989083267051,0.004067532064672504,8.598896370805035e-05,0.0016450211751584014
f1_mr_score_40,-0.0021322210610108332,0.005483271930574631,0.004703420265999684,-7.233313926302993e-07,0.0017120554805284982
f1_dist_ma_sigma_40,-0.00039553013341549995,0.0017530794431897484,0.006353452755595975,-0.0005741255310992298,0.0018217417912572628
f1_ret_reversal_40,-0.00132470756708436,0.0027733789415682565,0.006504996161771858,-5.499012921824381e-05,0.0022441739327383322
f1_hilo_pos_40,-0.00035800078993350996,0.003314718938397937,0.005267574595373587,0.00022882011623702757,0.0019401692780663192
f1_rsi_14,-0.00152358564998897,0.0018215143303779364,0.004895636898406167,-0.00020801682193716348,0.0015627920157666902
f1_bb_pctb_20,-0.00039994754667520423,0.0018028948983042526,0.004580130059943662,-0.00014014784871992049,0.001347785132743514
f1_bb_bandwidth_20,0.001476931598355239,0.006897028181403434,0.009251338624314175,0.0003418733163836564,0.0035574768961668794
f2_vol_10,0.007414239607136631,0.012592481701973449,0.023579276955961015,0.0012391846013609018,0.010086625852636649
f2_vol_20,0.006818153414956087,0.008851021249562729,0.025619399856383254,0.0010348555516268645,0.008092259870285879
f2_vol_60,0.010461405980807657,0.020209734409445637,0.05261576894743967,-0.0023503947515602194,0.01726979505595309
f2_vol_ratio_20_60,-0.00038556921952426985,0.0010526254140231553,0.0034780168619818696,8.736931196549038e-05,0.0010340760761225491
f2_vol_pctile_20,0.0011229707251839594,0.0033405990599593783,0.01460833368921135,0.002191190943625744,0.004417266602148912
f2_vol_of_vol_20,3.2837935057274926e-05,0.014086166976381714,0.027988627249313097,-0.005595100402747665,0.011856828352801472
f2_parkinson_20,-0.0006309754125455956,0.004435084431888753,0.013096425775606919,-0.0001903076670527319,0.004504477485941571
f2_garman_klass_20,9.709629350704574e-05,0.005688386707126834,0.015605781195103415,-0.0008024888535180882,0.005128109308248061
f2_atr_14,-0.0029574753716158355,0.0036263123515859687,0.010087677963065523,-0.0015487104836861526,0.0033574878392383487
f2_ret_skew_60,-0.00315732075038669,0.009544371549993193,0.016559725587947386,-0.0019340916047432695,0.006103216422503752
f2_ret_kurt_60,0.007479146691023857,0.009489846295999468,0.03023197305677599,0.000785092663094352,0.012579708728909308
