feature,pfi_mean,pfi_std,mdi_mean,shap_signed,shap_magnitude
f1_mr_score_10,-0.00023798262031167347,0.001384646533817619,0.005775757568584743,-5.81180800594743e-05,0.0013623884292374689
f1_dist_ma_sigma_10,-0.002871454012921958,0.005239980780599421,0.011278375366168224,-3.815494577277355e-05,0.004043501253555572
f1_ret_reversal_10,-0.0012865042462384716,0.001552124290208597,0.005962928368226202,9.949508896764698e-06,0.0015200335144919047
f1_hilo_pos_10,-0.001797874303828007,0.0026188131711262583,0.005383522233915973,-2.6227714236037567e-05,0.0018648156302081165
f1_mr_score_20,-0.002371816390408375,0.0061478026857812495,0.01208002952265849,-0.000276439077869589,0.003789020073064502
f1_dist_ma_sigma_20,-0.0013522803091013738,0.0029322713746489813,0.007735045163886955,-0.000266444622342128,0.0028601520547102714
f1_ret_reversal_20,0.00112310068834112,0.002954261047563403,0.009542734846176609,-0.0004751623439500169,0.004164406977458071
f1_hilo_pos_20,-0.0005203792925616895,0.005142165401997803,0.00843104303181873,-0.0005769450238668236,0.003546486544147647
f1_mr_score_40,0.00016068474382166035,0.0016888805632211106,0.009620252773779545,-0.0002715099403260434,0.00278524483228873
f1_dist_ma_sigma_40,-0.00037564857879307886,0.0028631004079104493,0.009720314906172893,0.0004738252242982549,0.003864105830629724
f1_ret_reversal_40,2.9722922570079692e-05,0.0020694222598600523,0.008752318230903122,0.00027009899297257355,0.0024183802751138253
f1_hilo_pos_40,-0.000956481676221591,0.0027619067741499973,0.005615453670587552,-8.765320373380284e-07,0.002044058392562134
f1_rsi_14,-0.0006059121666232681,0.0025678440313451714,0.008123101137977306,-0.00027924394715527894,0.0031991637055239722
f1_bb_pctb_20,-0.001349706443330436,0.00277791256495614,0.007873194153764102,-0.00017088229933466588,0.002856452543055402
f1_bb_bandwidth_20,0.0013015216421407986,0.0022970426572906325,0.009803989288225649,-1.7671991308818568e-05,0.003457397247056987
f2_vol_10,0.0033035605838646455,0.0033961788869642127,0.017596315917775343,0.001605503340638837,0.004160636286843913
f2_vol_20,-0.00016893830498746713,0.0018219984782944752,0.00829091327660498,0.0002542641374425217,0.0018585395030824988
f2_vol_60,-0.002304941554684691,0.003226976278098225,0.011272349145899004,0.0016030147609258272,0.0041262002560858175
f2_vol_ratio_20_60,-0.0016864556334793912,0.0036037998684011366,0.007861767831132615,9.456382942729128e-05,0.0023559150212316207
f2_vol_pctile_20,0.004086922558731872,0.004175961935412033,0.01219293412725258,0.0011348660151826262,0.004768032564096926
f2_vol_of_vol_20,-0.0006957063781429223,0.0019253632990591026,0.008783295942054717,0.00016447411109108247,0.0019659600793413396
f2_parkinson_20,-0.0001451742835037144,0.0030036429802478204,0.006959278897502025,0.00038576533786370375,0.002459794411051903
f2_atr_14,0.0017456408271909053,0.004632117193332213,0.013820967243958983,0.0011216991106196862,0.004393443819349329
f2_ret_skew_60,-0.0002178427553144949,0.004186786331923779,0.013330031043496993,0.001052269582226247,0.004674803341963946
f2_ret_kurt_60,-0.0006538544421482817,0.0030833686536153627,0.019643486709382273,0.0051800558275137375,0.005575075615295062
f6_ts_momentum_20,0.0025840584725319235,0.004524007542586227,0.0119400107173005,-0.0011915833455542124,0.005089340326725567
f6_ts_momentum_60,-0.0001785558544374057,0.003875601829288112,0.015411628723450484,0.0040113136642650924,0.0066239766473502795
f6_ma_cross_20_60,-0.0004917011143172492,0.0027801389500096436,0.007426125588694016,0.0006151142451782289,0.0017875959382409991
f6_macd_12_26,-0.00035736069459361855,0.0018469057601234577,0.008844961052023488,0.000122521335691204,0.0034957991534758687
f6_macd_hist_12_26_9,-0.001602491388066951,0.0032670118005737638,0.006827559151095993,-0.000293880631190519,0.0021074269069565697
f6_adx_14,-0.0005847720554625724,0.0021863831844337956,0.009917049654626916,0.0005873938379297578,0.002303136276383385
f6_donchian_pos_20,0.0003844656622473746,0.003631319894019841,0.010881731824759707,-0.0008320024023100382,0.004379671948846855
