feature,mean_shap_mag,pc1_loading,cluster,pca_pc1_var_explained
f2_vol_60,0.5182991230067864,0.5070551933175123,C4_f2,0.5351474288990727
hmm_vol_entropy,0.0358121367373526,-0.22528336043219693,C4_f2,0.5351474288990727
f2_ret_kurt_60,0.025184441712008194,0.5038584472638036,C4_f2,0.5351474288990727
f2_vol_of_vol_20,0.0224800260711917,0.488874066756657,C4_f2,0.5351474288990727
f2_ret_skew_60,0.002233835286084561,-0.44639808513907486,C4_f2,0.5351474288990727
