feature,mean_shap_mag,pc1_loading,cluster,pca_pc1_var_explained
f11_move_z,0.2738486435990807,-0.3096125610297018,C12_f11,0.30097856991194955
f11_gasoline_stock_surprise,0.06798986471914564,-0.3261585215095617,C12_f11,0.30097856991194955
f1_bb_bandwidth_20,0.050586955462155705,-0.22051645101760983,C12_f11,0.30097856991194955
f11_baltic_dry_z,0.026006469240416653,0.4296058996346043,C12_f11,0.30097856991194955
f6_adx_14,0.017013227763127657,-0.4686059002693086,C12_f11,0.30097856991194955
f11_baltic_5d_change,0.009720885685374088,0.23417718927660183,C12_f11,0.30097856991194955
f13_path_tortuosity_20d,0.007623291239064463,0.03538310405679253,C12_f11,0.30097856991194955
f11_ng_stock_surprise,0.004676306115174344,0.5374844527348436,C12_f11,0.30097856991194955
