feature,shap_magnitude,shap_signed,mdi
f6_adx_14,0.007178983788870119,0.0037779692731300532,0.030662956780670856
hmm_vol_p0_calm,0.006897394655387701,0.003850147619672485,0.04322972460264062
hmm_vol_next_turbulent,0.006555373043862899,0.003913311943950704,0.0462844362937994
hmm_vol_p2_turbulent,0.006348613738899242,0.0037970815395071953,0.0427413837315987
f2_atr_14,0.004067463920727139,0.0038704253133235726,0.030117552141267604
f11_ust_10y_5d_change,0.0037897970782788336,-0.0005240351021283324,0.021949396462585584
f6_macd_hist_12_26_9,0.003229247185215745,0.001331446916050779,0.022595958689279196
f7_oi_z_20,0.002528479862620823,-5.6011547751784844e-05,0.017242831397776645
hmm_vol_entropy,0.002401080340245596,0.0006525639218275291,0.02777890087496099
f11_eurusd_5d_change,0.0023639540486523917,-9.866484624317466e-05,0.02062678162947331
f11_copper_stock_z,0.002220182618887461,0.0012710777601123901,0.010917632756162084
f11_dist_stock_surprise,0.0021652002328799605,-0.0003358821427162587,0.012208435256259571
f11_bund_10y_5d_change,0.002159176860825607,-0.00019112684999205055,0.016813477346379137
f4_pc1,0.002034613667193167,-0.0003881413955343406,0.016360863005735037
f4_pc2,0.002015420424742539,0.000852347191462792,0.018717376078582534
f2_vol_ratio_20_60,0.0018951626494372687,-0.00039860410638070025,0.011108654469715663
f7_oi_level,0.00187133236217086,0.0012349830054825624,0.01632441779032406
f10_oto_ret_mean_20,0.0018701958064892333,0.00036622375330193753,0.016477497584253313
f11_dxy_5d_change,0.0016036975479220097,-0.00016144220308967052,0.014177007895925712
f12_mra_energy_D2,0.001527835586947529,-0.0004396816466789236,0.010041671915949613
f11_be_5d_change,0.0015062920011203879,-3.842617501635187e-05,0.010634216579824295
f2_vol_60,0.0014866411697177118,-0.0009331816559455648,0.01632803929642456
f1_bb_bandwidth_20,0.0014551627136994193,0.0004998680604182212,0.010634010013101521
f11_ust_bund_spread,0.0014413670942622977,-0.00018702260718808043,0.009509279470374565
f10_hl_range_mean_20,0.0014215374997977523,0.0003538216319641746,0.010121345214147542
f10_oto_ret,0.0013745491608199503,1.0684641543063271e-05,0.011352238772192646
f8_dow_sin,0.0013539645603621692,-7.61469533408447e-05,0.007326524182286154
f13_path_tortuosity_20d,0.0012663978061308782,-0.00029737659531643316,0.010689941194872012
f1_mr_score_40,0.0012297488893265166,5.8371302637844324e-05,0.007907882254699187
f11_move_vix_ratio,0.0011801162145527358,-0.00013152773033085554,0.007827586933139462
f11_gasoline_stock_surprise,0.001174249602879225,8.491953593306696e-05,0.008633744412809362
f12_mra_energy_D5,0.001160547208966521,2.8557136528563843e-05,0.008823000714708047
f10_hl_range,0.0011443482733567393,0.0005589117099190481,0.010402463228362144
f6_macd_12_26,0.0011321737255872264,1.1152083519711638e-05,0.010992641875104113
hmm_macro_entropy,0.0011183044041406386,0.0001429302535407051,0.009032977284118199
f1_ret_reversal_20,0.0010926225637209286,0.0001133817975261222,0.009175612341077428
inst_si1s,0.0010675476438062783,0.0010675476438062783,0.006134616281735974
f2_ret_skew_60,0.0010276813199902545,-0.00013143030466282563,0.009712353100137036
f1_mr_score_20,0.0009935287876141707,0.0001141690091055466,0.007665768294151336
hmm_macro_p0,0.0009822330690091574,0.00017335869160241347,0.005848653069330303
f12_mra_energy_D4,0.0009791704662552132,-9.823120582722582e-05,0.00916974995086403
f13_realized_semi_vol_ratio,0.0009699164783677387,-6.327500233076098e-05,0.012161484034437254
f6_ts_momentum_20,0.0009560290988032524,0.00018757558615987803,0.009897686445330567
f11_china_pmi_level,0.0009534059565731921,0.0001676231057961461,0.006116089030463689
f11_baltic_dry_z,0.0009476863883893869,3.384419936763558e-05,0.008109372312826567
f2_parkinson_20,0.0009276450671491146,-0.00011394762875941729,0.008310940497123217
f11_vix_term_slope,0.0009272793453340021,7.776513202769319e-05,0.00812833267161901
f2_vol_of_vol_20,0.0008831864917034992,-0.00031351914566752557,0.008838239472700009
f6_ma_cross_20_60,0.0008821429673566694,-4.1917033546895566e-05,0.006152129559497018
f11_hy_oas_z,0.0008776985338881128,-9.968355097312997e-05,0.007370684701692692
f13_prob_timeout,0.0008765539192524446,0.0003457250312619578,0.007272234682889495
f7_volume_z_20,0.0008717866494860521,5.219455012583249e-05,0.007810471506505669
f11_ng_stock_surprise,0.0008521035447397502,-0.0006711572423911841,0.009669938379704332
f1_bb_pctb_20,0.0008456460305705399,-0.00023488943561723988,0.006585237789811933
f2_ret_kurt_60,0.0008417877097925849,-0.0003563187647463086,0.007012966088167345
f11_vix_level_z,0.00084143510891088,4.8400349637701696e-05,0.006470985674267728
f11_baltic_5d_change,0.000816690795786379,7.704363351356772e-05,0.00814549310594062
f11_breakeven_10y,0.0008101378369312109,-0.00019809102824208,0.0075004660921048644
f12_mra_energy_D3,0.0007943930363534846,1.8019659637908794e-05,0.007071228750768249
f1_dist_ma_sigma_20,0.0007931681476582329,-0.00011352745776764695,0.006671563522622515
f11_vix_5d_change,0.0007745963645070664,-0.00015027305747400155,0.006948623095827985
f7_volume_trend_20,0.0007648014891789608,2.8660099883095477e-05,0.006530618384081049
f11_ig_oas_z,0.0007634081274201346,0.00019548886851815373,0.006607244020964103
f4_pc3,0.0007442691873950371,8.420755464338272e-05,0.00779600801291396
f1_dist_ma_sigma_10,0.0007179490010013841,-7.254612335231525e-05,0.006913771255126949
f5_signal,0.000697424741590874,0.0004434941462409587,0.0032845189244124985
f4_pc4,0.0006840524606154304,-0.00017049190254609265,0.007659809889402719
f11_dxy_z,0.0006808796487908453,-0.00029462730566571734,0.007600115946045117
f12_mra_energy_D1,0.000677939916817274,0.0003373646429242034,0.008803695976649872
f7_oi_change,0.0006648032601199461,0.00039632631540519,0.0073833537657476645
f6_ts_momentum_60,0.0006495956020902794,-6.775047316851084e-05,0.005554874922170387
f11_skew_z,0.0006481544273867203,-7.777864242439442e-05,0.005450962488765473
f2_vol_20,0.0006315349298383453,-0.0001957299175344494,0.007236945965442485
f1_hilo_pos_10,0.0006173947726386298,-4.977526413800391e-05,0.004427287491808379
f1_ret_reversal_10,0.0006155455209110102,-6.477686154732092e-05,0.006726088819962866
f11_move_z,0.0006034247821778322,-9.404589476971307e-05,0.004485650793927784
f11_hy_oas_5d_change,0.0005983610846591024,-5.022078307006673e-05,0.005968325012294194
f11_hy_ig_ratio,0.0005900089887932866,-1.3641473206201488e-05,0.00530994508452218
f7_oi_price_div_20,0.0005850346787096133,0.00015183723344488123,0.0022800579685660948
f1_hilo_pos_40,0.0005699176389063939,-4.655014926497278e-05,0.0063181177965186824
f1_rsi_14,0.0005554296907666231,-0.00012443296590391548,0.007796993596218672
f11_ism_pmi_3m_change,0.0005437006276902177,-2.738851991439357e-05,0.004478295287021559
f11_real_yield_10y,0.0005403380341633851,-1.8655695536672738e-05,0.005202547897454607
f2_vol_pctile_20,0.0005276184136476428,-0.0002050294141312076,0.004131894314661576
inst_pl1s,0.000521327506345234,0.0005095381401406962,0.002512826680249858
f8_month_sin,0.0005175269722227533,-9.8092179098163e-05,0.0030960936023980037
f8_dow_cos,0.0004995414594268154,-3.653643509325591e-05,0.003491977300090031
f15_ewma_implied_corr_z,0.0004979462768399598,0.0001535308620270767,0.004135173454405093
f5_long_bias_20,0.0004789159621513144,5.16589181368973e-05,0.003993396812706755
f11_us_2s10s_slope,0.0004627827340065194,0.0001594308348404722,0.00367256473194841
f1_dist_ma_sigma_40,0.00045146834182997547,-8.564679448204852e-05,0.0056839171607267975
f2_vol_10,0.00040191359059053167,-2.071138382333085e-05,0.006053051400544826
f1_hilo_pos_20,0.00039977880549377345,-9.252398031860633e-05,0.0038775639789426527
f5_trailing_run_length,0.00039893226177624555,-0.00012907827740612864,0.003939196274719478
f1_ret_reversal_40,0.0003969951048883494,-3.386535572336232e-05,0.0037959503513492194
f1_mr_score_10,0.0003840630835400738,9.302934879855655e-07,0.005217614772524739
f11_ism_pmi_level,0.00034068641207086765,-0.00011010487747230597,0.0027934725784929987
f5_participation_20,0.0003115572483316833,-0.000255109885092782,0.002781018218706069
f11_crude_stock_surprise,0.00028211493687062744,8.877484278775521e-05,0.0026872158277291753
f5_sign_agree_mr,0.00025239692773283907,-3.4278238812178346e-06,0.0010017044456250798
f13_expected_hit_time,0.00020745261766403914,-3.6429119365367776e-05,0.0018208657216894502
f8_month_cos,9.990208562131148e-05,-4.258395188205576e-05,0.0006287179007070239
f11_global_pmi_breadth,6.901696794591817e-05,-6.763615028069368e-05,0.0003267865906651898
