instrument,auc_mean,auc_std,logloss,brier,n_events
gc1s,0.4710046082949309,0.14183161392162,0.9336338987806257,0.3181043225501488,660
pl1s,0.5292242732636822,0.04007375018746047,0.8477135057801355,0.29365159481348807,1925
si1s,0.4847125031975671,0.036001219947433744,0.8769650025856838,0.2975344362892598,1920
