feature,cluster,mean_shap_mag,pc1_loading,pca_pc1_var_explained,pc2_loading,pca_pc2_var_explained,pc3_loading,pca_pc3_var_explained
f11_ust_10y_5d_change,C10_f11_lowfreq_macro,0.0036968779556136003,0.630856184884608,0.6852199356042916,-0.2048106067045728,0.2232470111538139,0.7483803106537094,0.09153305324189454
f11_bund_10y_5d_change,C10_f11_lowfreq_macro,0.0019617168908358557,0.5946294754632613,0.6852199356042916,-0.49199045919761186,0.2232470111538139,-0.6358939966447316,0.09153305324189454
f11_real_yield_10y,C10_f11_lowfreq_macro,0.0006799625707368535,0.49843380794557274,0.6852199356042916,0.8461666522853687,0.2232470111538139,-0.18858880045497925,0.09153305324189454
