date,instrument,weight
2022-04-29,ho1s,0.0
2022-04-29,ng1s,0.0
2022-04-29,nq1s,0.02779881
2022-04-29,pl1s,-0.0297768
2022-04-29,rb1s,0.0
2022-04-29,si1s,0.0
2022-05-02,cl1s,0.01603401
2022-05-02,es1s,0.0
2022-05-02,fesx1s,0.03581865
2022-05-02,gc1s,0.0
2022-05-02,hg1s,0.03711858
2022-05-02,ho1s,0.0
2022-05-02,ng1s,0.0
2022-05-02,nq1s,-0.0278377
2022-05-02,pl1s,-0.03023764
2022-05-02,rb1s,0.0
2022-05-02,si1s,0.0
2022-05-03,cl1s,0.01613109
2022-05-03,es1s,0.0
2022-05-03,fesx1s,0.03609534
2022-05-03,gc1s,0.0
2022-05-03,hg1s,0.07477078
2022-05-03,ho1s,0.0
2022-05-03,ng1s,0.0
2022-05-03,nq1s,-0.02829173
2022-05-03,pl1s,0.0
2022-05-03,rb1s,0.0
2022-05-03,si1s,0.0
2022-05-04,cl1s,0.01589937
2022-05-04,es1s,0.0
2022-05-04,fesx1s,-0.03661244
2022-05-04,gc1s,0.0
2022-05-04,hg1s,0.07535014
2022-05-04,ho1s,0.0
2022-05-04,ng1s,-0.01307941
2022-05-04,nq1s,-0.02740406
2022-05-04,pl1s,0.0
2022-05-04,rb1s,0.0
2022-05-04,si1s,0.0
2022-05-05,cl1s,0.01616659
2022-05-05,es1s,0.03539295
2022-05-05,fesx1s,-0.03708517
2022-05-05,gc1s,0.0
2022-05-05,hg1s,0.07577571
2022-05-05,ho1s,0.0
2022-05-05,ng1s,-0.01319861
2022-05-05,nq1s,-0.02574762
2022-05-05,pl1s,0.02992519
2022-05-05,rb1s,0.0
2022-05-05,si1s,0.0
2022-05-06,cl1s,0.01641723
2022-05-06,es1s,0.03595286
2022-05-06,fesx1s,-0.0374864
2022-05-06,gc1s,0.0
2022-05-06,hg1s,0.03872861
2022-05-06,ho1s,0.0
2022-05-06,ng1s,-0.01244113
2022-05-06,nq1s,-0.02609973
2022-05-06,pl1s,0.03003237
2022-05-06,rb1s,0.0
2022-05-06,si1s,0.0
2022-05-09,cl1s,0.01584249
2022-05-09,es1s,0.03463769
2022-05-09,fesx1s,0.03615368
2022-05-09,gc1s,0.05673027
2022-05-09,hg1s,0.03875078
2022-05-09,ho1s,0.0
2022-05-09,ng1s,0.0
2022-05-09,nq1s,-0.02544951
2022-05-09,pl1s,0.03014357
2022-05-09,rb1s,0.0
2022-05-09,si1s,0.0
2022-05-10,cl1s,0.0158828
2022-05-10,es1s,0.0698032
2022-05-10,fesx1s,0.03652219
2022-05-10,gc1s,0.05702818
2022-05-10,hg1s,0.03927802
2022-05-10,ho1s,0.0
2022-05-10,ng1s,0.0
2022-05-10,nq1s,0.02564514
2022-05-10,pl1s,0.0304948
2022-05-10,rb1s,0.0
2022-05-10,si1s,0.0
