instrument,auc_mean,auc_std,logloss,brier,n_events
gc1s,0.4546221198156682,0.10471522295772462,0.7748346782535295,0.27910412438242627,660
pl1s,0.5375585990364316,0.053875885121700426,0.7087231491153858,0.25448359222211314,1925
si1s,0.4726981780973766,0.054433492221380365,0.7166995315947706,0.2596463069223877,1920
