instrument,auc_mean,auc_std,logloss,brier,n_events
cl1s,0.5024009603841536,0.029960846291770284,0.7093874314731177,0.25628555524868574,1435
ho1s,0.32499999999999996,0.13958576215118215,0.7015766502789544,0.25329157195877117,170
