date,instrument,f8_dow_sin,f8_dow_cos,f8_month_sin,f8_month_cos
2020-07-24,nq1s,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2020-07-27,nq1s,0.0,1.0,1.2246467991473532e-16,-1.0
2020-07-28,nq1s,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2020-07-29,nq1s,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2020-07-30,nq1s,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2020-07-31,nq1s,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2020-08-03,nq1s,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2020-08-04,nq1s,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2020-08-05,nq1s,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2020-08-06,nq1s,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2020-08-07,nq1s,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2020-08-10,nq1s,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2020-08-11,nq1s,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2020-08-12,nq1s,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2020-08-13,nq1s,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2020-08-14,nq1s,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2020-08-17,nq1s,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2020-08-18,nq1s,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2020-08-19,nq1s,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2020-08-20,nq1s,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2020-08-21,nq1s,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2020-08-24,nq1s,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2020-08-25,nq1s,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
2020-08-26,nq1s,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388
2020-08-27,nq1s,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388
2020-08-28,nq1s,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388
2020-08-31,nq1s,0.0,1.0,-0.4999999999999997,-0.8660254037844388
2020-09-02,nq1s,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004
2020-09-03,nq1s,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004
2020-09-04,nq1s,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004
2020-09-08,nq1s,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004
2020-09-09,nq1s,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004
2020-09-10,nq1s,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004
2020-09-11,nq1s,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004
2020-09-14,nq1s,0.0,1.0,-0.8660254037844384,-0.5000000000000004
2020-09-15,nq1s,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004
2020-09-16,nq1s,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004
2020-09-17,nq1s,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004
2020-09-18,nq1s,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004
2020-09-21,nq1s,0.0,1.0,-0.8660254037844384,-0.5000000000000004
2020-09-22,nq1s,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004
2020-09-23,nq1s,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004
2020-09-24,nq1s,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004
2020-09-25,nq1s,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004
2020-09-28,nq1s,0.0,1.0,-0.8660254037844384,-0.5000000000000004
2020-09-29,nq1s,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004
2020-09-30,nq1s,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004
2020-10-01,nq1s,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
2020-10-02,nq1s,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
