date,instrument,f3_gmm_prob_highvol,f3_markov_prob_highvol,f3_markov_switch_prob,f3_regime_dwell
2020-07-28,nq1s,0.17273738727487986,0.5862748046286804,0.038475121670436874,2.0
2020-07-29,nq1s,0.08723751917413708,0.4622849024791998,0.12398990214948064,1.0
2020-07-30,nq1s,0.07405763804655677,0.3108868856512604,0.1513980168279394,2.0
2020-07-31,nq1s,0.06149501585231251,0.16498634954626826,0.14590053610499212,3.0
2020-08-03,nq1s,0.08394089493826284,0.12986268986369898,0.03512365968256928,4.0
2020-08-04,nq1s,0.03772862956809008,0.04993171946949207,0.07993097039420691,5.0
2020-08-05,nq1s,0.03535951088330178,0.01930810660211126,0.03062361286738081,6.0
2020-08-06,nq1s,0.09663044584114125,0.022788884230967345,0.003480777628856086,7.0
2020-08-07,nq1s,0.13349302005836955,0.02513101479607019,0.0023421305651028443,8.0
2020-08-10,nq1s,0.03808010721527466,0.012815056263730862,0.012315958532339327,9.0
2020-08-11,nq1s,0.2799604632138223,0.038937728669658216,0.026122672405927354,10.0
2020-08-12,nq1s,0.3687248370317822,0.12874876565861998,0.08981103698896176,11.0
2020-08-13,nq1s,0.04127298504463333,0.050338083124323,0.07841068253429698,12.0
2020-08-14,nq1s,0.048256102003152425,0.021942226911516274,0.028395856212806728,13.0
2020-08-17,nq1s,0.05383511823855465,0.02059944125847438,0.001342785653041894,14.0
2020-08-18,nq1s,0.037920779123939666,0.014484654326818882,0.006114786931655498,15.0
2020-08-19,nq1s,0.0391952106435216,0.010053332887731596,0.004431321439087286,16.0
2020-08-20,nq1s,0.03402462466054583,0.011083224307860611,0.0010298914201290147,17.0
2020-08-21,nq1s,0.019136094858701023,0.007365796596412554,0.0037174277114480573,18.0
2020-08-24,nq1s,0.016318260700597262,0.005601954037220912,0.0017638425591916416,19.0
2020-08-25,nq1s,0.015952808934576856,0.005328838666000204,0.0002731153712207087,20.0
2020-08-26,nq1s,0.14483886335163076,0.03752208665321224,0.032193247987212036,21.0
2020-08-27,nq1s,0.016417889137281684,0.016574369041834076,0.02094771761137816,22.0
2020-08-28,nq1s,0.014377575594343934,0.008106239892515448,0.008468129149318628,23.0
2020-08-31,nq1s,0.020835992811945425,0.007610299831436542,0.0004959400610789061,24.0
2020-09-02,nq1s,0.018132312971292044,0.009328944955874852,0.005778715816878584,26.0
2020-09-03,nq1s,0.9999991766247188,0.9997268844204721,0.9903979394645972,1.0
2020-09-04,nq1s,0.7955842258154302,0.9957603744460165,0.003966509974455579,2.0
2020-09-08,nq1s,0.9999945370698193,0.9999964347362746,0.004236060290258137,3.0
2020-09-09,nq1s,0.9869305212175701,0.9989484943758858,0.0010479403603887993,4.0
2020-09-10,nq1s,0.9510215994206279,0.9923637530543623,0.006584741321523535,5.0
2020-09-11,nq1s,0.7855322243605893,0.9612769621561769,0.031086790898185446,6.0
2020-09-14,nq1s,0.9009720906728738,0.9671173084056612,0.005840346249484374,7.0
2020-09-15,nq1s,0.8436717969932596,0.9491495369836049,0.0179677714220563,8.0
2020-09-16,nq1s,0.9631892197407709,0.9614627501811001,0.012313213197495121,9.0
2020-09-17,nq1s,0.9616131055879343,0.9618190605836647,0.0003563104025646746,10.0
2020-09-18,nq1s,0.9307175630973881,0.9432905260125888,0.01852853457107595,11.0
2020-09-21,nq1s,0.7318787676416957,0.8197270932097573,0.12356343280283144,12.0
2020-09-22,nq1s,0.8734245556218451,0.7652315198498425,0.05449557335991484,13.0
2020-09-23,nq1s,0.9996228049403785,0.9904312287134094,0.22519970886356688,14.0
2020-09-24,nq1s,0.7647062641075482,0.9271304703166754,0.06330075839673399,15.0
2020-09-25,nq1s,0.9813309083850679,0.9674833323260497,0.04035286200937427,16.0
2020-09-28,nq1s,0.9916050226957662,0.9846784159750686,0.017195083649018894,17.0
2020-09-29,nq1s,0.9404314226192728,0.9208467932625028,0.0638316227125657,18.0
2020-09-30,nq1s,0.8896275116148104,0.7775782319519554,0.14326856131054744,19.0
2020-10-01,nq1s,0.9521369496178042,0.7206280070478597,0.056950224904095736,20.0
2020-10-02,nq1s,0.9990844374769438,0.9906125049038117,0.269984497855952,21.0
2020-10-05,nq1s,0.9287370387528036,0.9871975397465425,0.003414965157269245,22.0
2020-10-06,nq1s,0.8174710105241946,0.9827400325434275,0.0044575072031149965,23.0
2020-10-07,nq1s,0.4726583905209645,0.9697423102182802,0.012997722325147287,24.0
2020-10-08,nq1s,0.1652505409306281,0.8794591057579505,0.09028320446032967,25.0
2020-10-09,nq1s,0.34807236182361423,0.8596014868775703,0.01985761888038018,26.0
2020-10-12,nq1s,0.9730825652998829,0.9938879405670566,0.13428645368948633,27.0
2020-10-13,nq1s,0.2168900626369174,0.9302175658640969,0.06367037470295978,28.0
2020-10-14,nq1s,0.3473789245619555,0.8675872752020007,0.06263029066209613,29.0
2020-10-15,nq1s,0.2569043618485728,0.7530766039225719,0.11451067127942882,30.0
2020-10-19,nq1s,0.4089440358157075,0.5163411790581068,0.04303238034372159,32.0
2020-10-20,nq1s,0.13917758477706357,0.2557305269805061,0.26061065207760076,1.0
2020-10-21,nq1s,0.0625905701306838,0.10285873798832186,0.15287178899218423,2.0
2020-10-22,nq1s,0.07833769755525566,0.0428499011348041,0.06000883685351776,3.0
2020-10-23,nq1s,0.04956531402196381,0.016810256452920506,0.026039644681883595,4.0
2020-10-26,nq1s,0.19423738217081027,0.02869191172587594,0.011881655272955434,5.0
2020-10-27,nq1s,0.05300553943403773,0.01526231551579843,0.01342959621007751,6.0
2020-10-28,nq1s,0.9998465964296879,0.9751316135183881,0.9598692980025896,1.0
2020-10-29,nq1s,0.45358867273589215,0.9708809388016122,0.004250674716775871,2.0
2020-10-30,nq1s,0.9552816835772644,0.9968568444251129,0.025975905623500717,3.0
2020-11-02,nq1s,0.0939505510131986,0.9373496984471731,0.059507145977939824,4.0
2020-11-04,nq1s,0.9998341092025831,0.999960220217878,0.059920483810017244,6.0
2020-11-05,nq1s,0.9501301615821836,0.9974729583557,0.0024872618621779585,7.0
2020-11-06,nq1s,0.4054629635063348,0.9395933201086591,0.0578796382470409,8.0
2020-11-09,nq1s,0.9207135826873432,0.980558596365111,0.040965276256451855,9.0
2020-11-10,nq1s,0.8394700455734707,0.9793191114807702,0.0012394848843407802,10.0
2020-11-11,nq1s,0.890069664617891,0.9879441976967724,0.00862508621600222,11.0
2020-11-12,nq1s,0.5417828574849659,0.9304579415694044,0.05748625612736802,12.0
2020-11-13,nq1s,0.5130369922070352,0.8305402466020494,0.09991769496735503,13.0
2020-11-16,nq1s,0.4238092682791793,0.620176734307201,0.2103635122948484,14.0
2020-11-17,nq1s,0.4550815062062045,0.3579036422626832,0.2622730920445178,1.0
2020-11-18,nq1s,0.5554540552533666,0.19847021411368962,0.15943342814899356,2.0
2020-11-19,nq1s,0.46287928364281133,0.09139754821639881,0.10707266589729081,3.0
2020-11-20,nq1s,0.5836867052753175,0.046704426814699114,0.0446931214016997,4.0
2020-11-23,nq1s,0.39747489647466877,0.018297065486890866,0.02840736132780825,5.0
2020-11-24,nq1s,0.59761339171263,0.01943284005401351,0.001135774567122643,6.0
2020-11-25,nq1s,0.12061287826908229,0.010067858065936445,0.009364981988077064,7.0
2020-11-27,nq1s,0.11784154172727929,0.007576029251201745,0.0024918288147346996,8.0
2020-11-30,nq1s,0.047585273102894954,0.004995688527823748,0.002580340723377997,9.0
2020-12-01,nq1s,0.10590251497999609,0.009433883255227048,0.0044381947274033,10.0
2020-12-02,nq1s,0.046078624844280325,0.00563906238825951,0.0037948208669675385,11.0
2020-12-03,nq1s,0.017457364394199495,0.004370485111321414,0.0012685772769380956,12.0
2020-12-04,nq1s,0.014460298275529453,0.004240035813434188,0.00013044929788722653,13.0
2020-12-07,nq1s,0.014791365038703213,0.004274189256689773,3.415344325558532e-05,14.0
2020-12-08,nq1s,0.01191512131717035,0.00399299363333147,0.00028119562335830305,15.0
2020-12-09,nq1s,0.22057009811789743,0.05049332976830416,0.04650033613497269,16.0
2020-12-10,nq1s,0.011640657429752147,0.019664102991747676,0.030829226776556484,17.0
