date,instrument,f12_autocorr_21,f12_efficiency_ratio_21,f12_variance_ratio_5_21,f12_trend_tval_10,f12_trend_tval_21,f12_trend_tval_42,f12_hurst_100,f12_ma21_slope,z_f12_ma21_slope
2021-05-05,rb1s,0.15770149344235612,0.3872780670982771,1.2884049257702417,9.677466505939066,5.732852542204565,0.7629960587301389,0.5118498158550611,0.32408739834771905,1.2655631638796112
2021-05-06,rb1s,0.17719055572828823,0.3266393276056963,1.1710079190256977,5.8801309622908855,5.66832381962782,1.2200772642351092,0.4830220115714226,0.26802526102601015,1.0254839303753094
2021-05-07,rb1s,0.15045525167684864,0.3334465215908909,1.1393483594582785,4.503382448954771,5.661572451541527,1.7176106044829964,0.4776367593768148,0.2765396532742751,1.0617815983259788
2021-05-10,rb1s,0.15000150373512747,0.3379916563649845,1.0936460876866525,3.562499938797882,5.595546321175218,2.3798565066283053,0.4991129058001411,0.2819928141121476,1.0849705246981536
2021-05-11,rb1s,0.15020775851116383,0.3352663065713224,1.095770043399079,2.8510651092864983,5.518815083166618,3.5090724367544435,0.4895525986903787,0.27847439571884314,1.0697661497775743
2021-05-12,rb1s,0.17173509040387708,0.35412476081626526,1.0601437697002416,2.7068219542685417,5.531543774134138,5.190311481621057,0.5183198715149535,0.30210841635881874,1.1707397549380012
2021-05-13,rb1s,0.05663461583061693,0.10494631511030007,0.9851996864929444,0.9758605097774551,5.296597204975449,6.667170103481173,0.5497941945823588,0.08526024297841486,0.2426670124784191
2021-05-14,rb1s,-0.047886062506175234,0.12928964812337077,0.8741305693905258,-0.0757189935841663,5.889350879540016,9.151180420687007,0.4837071700437664,0.10728180833621627,0.3368956432893797
2021-05-17,rb1s,-0.006652476087374055,0.2038460657718692,0.689546925926984,-0.23418827044234855,6.619147666842224,11.60844025106361,0.5341180268176109,0.173561224458604,0.620533438428618
2021-05-18,rb1s,-0.011757468018386511,0.20063350121987503,0.6095726725947048,0.7374068916671568,7.462864006302267,11.93765325808082,0.5449003019738261,0.16997021314706684,0.6051098690241401
2021-05-19,rb1s,-0.07428878945576568,0.1380422651860618,0.5187524951239776,0.3259449991182739,6.016772203454227,11.483926248760298,0.5115954726918778,0.11251664734887144,0.3591489877993355
2021-05-20,rb1s,0.08469028173493613,0.10023985191960598,0.543547704657614,-1.3099055437907199,3.5914479204037586,10.062979355781358,0.5738060699232722,0.07915992164487884,0.2163402531852188
2021-05-21,rb1s,0.03611556562380568,0.1539296031359101,0.5820932765535409,-2.083795951637609,2.333296621940676,9.005224102082323,0.615306625643306,0.12431877352412342,0.40963876715247843
2021-05-24,rb1s,0.09386722911723888,0.18793466800395758,0.47316436729144834,-1.6813464530393214,1.7606151707213693,9.214689459417936,0.5643748195048114,0.15533541748198532,0.5423861014624659
2021-05-25,rb1s,0.11330712287563331,0.219370416700176,0.4736312717328764,-1.1726197685514996,0.9783635910371388,8.852598192208657,0.515128133659,0.1776422552137137,0.6378359148414385
2021-05-26,rb1s,0.05278793094909543,0.2033371403987737,0.39273091907621077,-0.008925446333987381,0.507966244027278,8.951409551552755,0.46040571640714606,0.16579368462299904,0.587054167042632
2021-05-27,rb1s,0.0065115366865676535,0.14341641245065015,0.3892650994647839,0.1705490346042208,0.38895077942200756,9.357203880250056,0.4361493523982237,0.11387304552483636,0.364711876935813
2021-05-28,rb1s,0.04250408155464084,0.06084787313428094,0.379240425142299,0.43273496901752073,0.3336565892424424,9.48690612381697,0.48771604786440875,0.04769073910200898,0.08130879871495536
2021-06-01,rb1s,0.045463748586266416,0.1678473909838887,0.398035867295689,1.6926169217938642,0.26838474080137054,9.46729655343409,0.5072607769417098,0.13290867054816244,0.4462077884329761
2021-06-02,rb1s,0.026632623261190362,0.1640794029843954,0.4208315853369008,5.23872071845175,0.6194778596286042,10.242384291639784,0.5229873100673164,0.13084071892589527,0.43731857770183913
2021-06-03,rb1s,0.037660395874718235,0.0965312978034368,0.47600502372122183,7.934450573736106,1.4761146681052166,10.289875198051083,0.6361266897351056,0.07562212637107872,0.20081584426883792
2021-06-04,rb1s,0.03609396827696344,0.11223295283768696,0.4892845770979678,8.172390578761114,2.3723255623777955,10.351023177943995,0.5472776591747605,0.08948212260417643,0.26016124615947683
2021-06-07,rb1s,0.05019841317835086,0.15505208803854345,0.5381647902570766,6.731937023501082,2.632113708518878,10.206325909615098,0.6215231941102892,0.12087635018825525,0.3946032490425336
2021-06-08,rb1s,0.024701988230726134,0.1739566411237495,0.520466563637982,6.663912690805533,3.179396760908658,10.175735391513976,0.5529203016650918,0.1384762708317529,0.4699566517684574
2021-06-09,rb1s,0.003496897720042568,0.12899002000094084,0.5072392713560833,4.769121472613116,3.654614366981228,10.02475972149756,0.5377087089512619,0.10312999961106423,0.3185200635635311
2021-06-10,rb1s,-0.005215914888092992,0.13365915381933957,0.5080152666327914,4.232541978536235,4.312288921785103,9.913078328501268,0.5359849058639807,0.10759976530726258,0.33764462390699446
2021-06-11,rb1s,0.05245909281480755,0.04732924794203924,0.521148384889106,2.210310374890063,5.170836541571086,9.557187735409565,0.5485266119804324,0.037948212426656254,0.03923901532801532
2021-06-14,rb1s,0.2125217862360767,0.15664201723375729,0.5901928156221488,0.005582407877833619,4.423781182872699,9.345491479701776,0.5409616288385175,0.12518113134528466,0.4129577257388122
2021-06-15,rb1s,0.16967838236585409,0.09695981973602719,0.6150810814543856,-1.9533879644889105,4.0717945437369805,9.251356769224586,0.5573190748828617,0.07487006536390804,0.19737566687008426
2021-06-16,rb1s,0.17093674735956968,0.0023357031118423476,0.6194119536441243,-3.6108456398300506,3.970751578966669,8.765167565471824,0.5434365039019987,-0.0017810508036435917,-0.1310648141572466
2021-06-17,rb1s,0.22387993266725573,0.055133941999810414,0.7016736562032829,-5.2499635157322,3.510283117704367,7.9914084370568075,0.576473278409401,-0.04307114166386064,-0.307981913026445
2021-06-18,rb1s,-0.11386603675910142,0.15397360961712106,0.801492006926298,-4.1908829295557055,2.9345113277819066,7.514841498596239,0.5378722473626797,0.12334883813904972,0.4051807815032499
2021-06-21,rb1s,0.06243717193902854,0.3709966367547296,1.042708191055023,-2.321325658777873,2.377835554161801,7.21879787960621,0.5532395716544187,0.31770058268191637,1.237920322122266
2021-06-22,rb1s,0.01769627881100033,0.3722946776182092,0.8489807047058066,-0.24472673248887997,2.063144572745196,7.128926738266203,0.5503947219193455,0.321799675217608,1.2552823881630646
2021-06-23,rb1s,0.12371285105027281,0.35013500196861214,1.0948821967485345,1.2484885909835537,2.231019812944319,7.129595896727209,0.5336140542263974,0.3147243359896962,1.2247675117451067
2021-06-24,rb1s,0.14321021889247906,0.36343726100527507,1.4520638648937945,3.132547068360005,2.366836628368019,7.222977666645811,0.5305839023971187,0.3337338143476726,1.3060047059420048
2021-06-25,rb1s,0.1381086835602878,0.2564489656174371,1.4844750153039372,4.694551583552286,2.5500288711497805,7.194018490179126,0.4986457226437014,0.22851245501164916,0.8550272106703642
2021-06-28,rb1s,0.2290304374166661,0.12870765460859904,1.192131062728704,3.6166874890749763,2.257490070531183,6.96504798269849,0.517062312487914,0.1121261662684311,0.3562667514274965
2021-06-29,rb1s,0.19526431364770602,0.22146995908171344,1.1773025039528675,3.297425096089117,2.0009405837127683,7.078336122848797,0.5364275006117495,0.1958548384956838,0.7150097571888864
2021-06-30,rb1s,0.13729832618372423,0.157811473786094,1.2844313789498898,2.480131324620853,1.9820231155827857,6.9668867441305045,0.5177224728627369,0.13520045027555802,0.45503819521131295
2021-07-01,rb1s,0.12128390209142619,0.1604042895099362,1.2606736297111407,1.869037606332781,2.4247154309076957,7.096240216268289,0.5611813481401267,0.1388344218791624,0.4705761174956676
2021-07-02,rb1s,0.1684015541166499,0.2049386276176019,1.194614115046993,1.700177069172727,3.1460376513903157,7.837097871599806,0.5955647142894527,0.18252948256129195,0.6577920076104002
2021-07-06,rb1s,-0.00042789260119900684,0.02166791585659,0.8241700769851745,0.18675209494209408,3.268762228149806,8.168572753649526,0.5091469831484866,0.017947084815411202,-0.04762488438094328
2021-07-07,rb1s,0.1334311547894233,0.01425927852815412,0.8290125124149121,-1.1408194450088571,2.745647746938733,7.6680965779061,0.5282412136819618,0.011732602128890959,-0.07425786048337758
2021-07-08,rb1s,0.08938557939852176,0.056813847066270115,0.7380410876888859,-0.6654786637805326,3.2901742684837183,7.820691446055348,0.4957429854033804,0.04738488421773924,0.07856636977940562
2021-07-09,rb1s,0.1725753906260469,0.15028627123166347,0.6563580950340826,0.6118662383602183,3.9228001655256675,8.21211543324145,0.49700181926595016,0.12784336100543922,0.4234546483787622
2021-07-12,rb1s,0.14956034153188025,0.10550645971739205,0.6129642119686386,1.2666272200301782,4.603347763036169,8.582761898528492,0.5342461449140353,0.08964028904337826,0.25965470739862223
2021-07-13,rb1s,0.08347268450963252,0.21934250325893762,0.5179854044970095,1.523419742945035,5.117838911297677,9.446066613833052,0.482069963802247,0.18959147532507287,0.6881218637311013
2021-07-14,rb1s,0.020949194984406973,0.20095823885372244,0.5107911169100409,1.6007128897874998,5.066533409363317,9.40063964216525,0.49907356645942874,0.17247549958894823,0.6146827194776628
2021-07-15,rb1s,0.08035550018069745,0.12032708088940136,0.4784950435109103,0.7805808545900103,4.179509524662865,9.091228477132649,0.5340780158778706,0.10405340010402733,0.32128568415771586
2021-07-16,rb1s,0.05704466937210944,0.1521429895062336,0.5328268002315516,0.5385587437412457,3.3216862220446672,9.187056791457117,0.5238083840372797,0.1295795918924953,0.43070870173064374
2021-07-19,rb1s,0.08217268126013552,0.042043280421818714,0.43519756991253367,-0.6640901230919878,0.48099561975868094,6.429331253474557,0.5659358465189985,-0.02968478438943317,-0.2522288728029316
2021-07-20,rb1s,-0.057470889168510335,0.06110110677877929,0.5406113697840682,-1.7604891713917452,-0.9164671395518299,4.808708523519894,0.5393039735938514,-0.04334953112579177,-0.3108077105938266
2021-07-21,rb1s,-0.024154381897754276,0.018254156497548135,0.43659430980786584,-2.5859090212906675,-1.4803853084664709,4.170188826297931,0.47956239089577446,0.013344331697086638,-0.06766156579279467
2021-07-22,rb1s,0.05565825403851582,0.05293215666977901,0.41975123350685933,-1.8244628460899204,-1.369366884525941,3.901270814811698,0.5236080482495961,0.03993244280753585,0.04637057971568875
2021-07-23,rb1s,0.06207335205557889,0.021637016305010043,0.43852542816802353,-0.8599057960516704,-0.8650431845914337,3.815244780421508,0.49480431355167886,0.016182497161462476,-0.055494659855348474
2021-07-26,rb1s,0.06928647330393757,0.026698744103423423,0.6363119758137293,-0.1191579767576742,-0.24296408235205905,3.763955166321649,0.522124200737823,0.020153700309978522,-0.03845778692548874
2021-07-27,rb1s,0.053157058695341236,0.058534090122398644,0.7889083304133929,0.9490872598285509,0.23272153678389637,3.8307650146222505,0.5259227594543157,0.043480633479569174,0.06160528758469946
2021-07-28,rb1s,0.07366873711955073,0.12228285147743596,0.8531000976411635,2.1569772777604346,0.36273281193001455,3.8884121691175233,0.5232223397944322,0.08675725859451873,0.2472468039230212
2021-07-29,rb1s,0.07213123995146596,0.14333069695268164,0.854965793171728,3.6197982535891704,0.8325104876164915,3.975131226277029,0.5411073182037297,0.10442818573942254,0.3230376051917029
2021-07-30,rb1s,0.07632767896477269,0.15340181274799103,0.8538190056559876,7.163141442518203,1.2644179845549202,4.211219382508898,0.5301893089484252,0.11307547631443986,0.3601133646625921
2021-08-02,rb1s,0.05750461642547726,0.04111097610477244,0.8021895597989769,4.046798856303708,1.4933989714690512,4.331228469714253,0.5454402650282912,0.0303234566046016,0.0050436090861929565
2021-08-03,rb1s,0.10874089199249225,0.0037368742730668784,0.8210218916508935,2.491114469285381,1.9453920929029174,4.45571505972813,0.6068271139052768,-0.0026992581976824233,-0.13664924714573198
2021-08-04,rb1s,0.07756749574478938,0.06632718680344675,0.9069184654365816,0.5316973227514556,1.7256662478614482,4.497731811988683,0.5112051557869255,0.04595661523166915,0.0721431966316073
2021-08-05,rb1s,0.08298620960069868,0.15394535312102645,0.8734169791888396,0.10065070266664097,1.6156165524078774,4.642971812723154,0.505409005390764,0.10912957212577652,0.3432302112773778
