date,instrument,f10_hl_range,f10_hl_range_mean_20,f10_oto_ret,f10_oto_ret_mean_20,z_f10_hl_range,z_f10_hl_range_mean_20,z_f10_oto_ret,z_f10_oto_ret_mean_20
2021-05-19,nq1s,0.02204519131187716,0.019111553724964536,-0.009550666205589335,-0.0020729512081609208,-0.014596281884491125,-0.23015117481947434,-0.566445759058062,-0.6690827005053904
2021-05-21,nq1s,0.012923981376176747,0.019393192142490717,0.020365320319774588,-0.0009706904984228389,-0.5554749870860878,-0.20972076621348681,1.1595634017183152,-0.3536575453911812
2021-05-24,nq1s,0.02437025479140064,0.019989042985904988,-0.008130050455708741,-0.0019652384959986465,0.12331415833366781,-0.16655087223305037,-0.4846845925417546,-0.6380606367868422
2021-05-25,nq1s,0.009654314257928875,0.019980024739888705,0.020211673709412684,-0.0013304013586729205,-0.749359999859269,-0.16718859015520598,1.150623309018302,-0.4564101647285006
2021-05-26,nq1s,0.005294978502086685,0.01983036948451577,0.0010063400269660708,-0.0010325878503325225,-1.0077331093525814,-0.1780127195414901,0.04234772292842844,-0.37117384748834953
2021-05-27,nq1s,0.0073516296134164905,0.01931744762296028,0.002356359146464037,-0.0009792190408137746,-0.8856098603565563,-0.21515053747105897,0.12024857767589957,-0.3558688312976251
2021-05-28,nq1s,0.007347009029640727,0.019191571386614165,-0.0005657502270516157,-0.0009170752329340816,-0.885742021274256,-0.22424908440432517,-0.04840169512094392,-0.33805406678762506
2021-06-01,nq1s,0.013210376561905548,0.019218953451641457,0.00031028975878907763,-0.0006572064487137038,-0.5379060318273934,-0.2222440797045525,0.002164812472746104,-0.26366804235657676
2021-06-02,nq1s,0.008017322193710994,0.01810442660017106,-0.0033452489410572303,-0.00048017279737171776,-0.8458109650612071,-0.3029758068302841,-0.2088392528325952,-0.21298613105482128
2021-06-03,nq1s,0.018071894112881185,0.018260631499497446,0.0019207732906402382,0.0005651542879269249,-0.24936740307661015,-0.29162738763011925,0.09517038324011838,0.08617387876761612
2021-06-04,nq1s,0.023192423482354695,0.01859524159500338,-0.010859585797841811,0.00017674893246686537,0.05439420299655794,-0.2673509125904949,-0.6426500828176682,-0.024993640371930363
2021-06-07,nq1s,0.009631009735740147,0.018238460014278916,0.017689529204877732,0.0005796451988219349,-0.7500799242013942,-0.29318199012507157,1.0056007658276116,0.09032591448373091
2021-06-08,nq1s,0.012690433877506218,0.017222642483162038,0.003605566256138478,0.00038125162024600835,-0.5684941085389504,-0.36677762345495984,0.19237253887850836,0.03352830550813039
2021-06-09,nq1s,0.007272365604402297,0.01641189415873005,-0.0007236937644271031,0.0018303154948354835,-0.8898295051131224,-0.42550531473735376,-0.057616057071931646,0.44834402675084006
2021-06-10,nq1s,0.0180855033205536,0.01582621623559092,0.0002895403571059172,0.0018269606760797836,-0.24820185271231224,-0.46791420427349967,0.0008984506797290613,0.4473351909520506
2021-06-11,nq1s,0.004690305769735969,0.014879480085534625,0.011406078501288296,0.003738158957264028,-1.0428856903327282,-0.5364929022601017,0.6428581453641768,0.994408355099674
2021-06-14,nq1s,0.011975764818925594,0.014137482820114183,0.0016801019166370853,0.0033377710266599115,-0.6104905406512984,-0.5902215232012967,0.08109272607207711,0.8796211537630686
2021-06-15,nq1s,0.010974680402638081,0.01368829589592569,0.00849986045352709,0.002685300990829148,-0.6698114300287884,-0.6227150519342742,0.47497486967168057,0.6926972324746419
2021-06-16,nq1s,0.019015111350534426,0.013685460559703783,-0.0051154640863859905,0.0026983683011964164,-0.19262295814325328,-0.6228429655783163,-0.31152024571514225,0.6963462224363917
2021-06-17,nq1s,0.02548215230954762,0.013857308609587306,-0.007005032218784977,0.002825650000536634,0.19118796355999876,-0.6103053709961854,-0.4206407078768116,0.7326949321943949
2021-06-18,nq1s,0.013805055366150369,0.013152828323861845,0.0169983823334908,0.0035297494891927267,-0.5018689657101374,-0.6613113869842875,0.9660280588516477,0.934180484117589
2021-06-21,nq1s,0.01320186419099049,0.013166722464602534,-0.01115151037263441,0.0019539079545722766,-0.537612728195225,-0.6602185285099702,-0.6603022502815928,0.48282616416090113
2021-06-22,nq1s,0.01501135056183675,0.012698777253124339,0.008096778905516034,0.002765249422633515,-0.43014805378474846,-0.6940666498940927,0.4518128420200736,0.7151028958581074
2021-06-23,nq1s,0.005884945612103398,0.012510308820833062,0.009661910911745905,0.0022377612827501766,-0.9718019252170015,-0.7076417075281474,0.5421896298847688,0.5639532530595417
2021-06-24,nq1s,0.010595387006399158,0.012775329246048687,8.756797487080124e-05,0.0021918226801454126,-0.6920560798830427,-0.6883267063657407,-0.011088122759497195,0.5507302872181336
