date,instrument,f2_vol_10,f2_vol_20,f2_vol_60,f2_vol_ratio_20_60,f2_vol_pctile_20,f2_vol_of_vol_20,f2_parkinson_20,f2_garman_klass_20,f2_atr_14,f2_ret_skew_60,f2_ret_kurt_60,f2_rogers_satchell_20,z_f2_vol_10,z_f2_vol_20,z_f2_vol_60,z_f2_vol_of_vol_20,z_f2_parkinson_20,z_f2_garman_klass_20,z_f2_atr_14,z_f2_rogers_satchell_20
2021-01-08,hg1s,0.15488099317376705,0.17131287381975704,0.15944852408585486,1.074408651957881,0.35714285714285715,0.05807855840744317,0.21392930078023115,0.22574430949881838,0.0861986386165945,0.25448388821758,-0.1329278767793149,0.22731288859114787,-0.6643473551934991,-0.6100154123232064,-0.865921872298382,0.41825633218780317,-0.13288397834560642,-0.020884598263905065,0.4588168948243954,-0.005564837403232672
2021-01-11,hg1s,0.22859738784331887,0.19638308271251062,0.17331825954460603,1.1330778605122591,0.5158730158730159,0.05561445823445865,0.21238436999854457,0.21530553742548447,0.0919172787154092,-0.14043578508794277,0.5578551327323007,0.213452111633211,-0.013883989087195878,-0.3657313587502511,-0.7135107949918289,0.34091664774598457,-0.1483220230425124,-0.12281166960966793,0.5737535255798344,-0.13768132876749414
2021-01-12,hg1s,0.23558885736023816,0.1938368814454784,0.17332452205942364,1.1183465509803752,0.49603174603174605,0.052844578354066384,0.20533911084305792,0.2063621725583961,0.09305832023573708,-0.14046368994443315,0.5574511268026288,0.206602706668547,0.04780858002804396,-0.3905112951353989,-0.7133724823231157,0.2539848025711418,-0.21875736703933477,-0.2101354638515619,0.5966456764992548,-0.2029626603017496
2021-01-13,hg1s,0.23386237091544398,0.19388699216281752,0.17245348205771865,1.1242857485355109,0.49603174603174605,0.050020343324072805,0.20496052082411859,0.20527059324877245,0.09015929736175585,-0.17767415974623946,0.6358376934876632,0.20541826977644712,0.032570275887240076,-0.38999415057511444,-0.722869285069748,0.16534852044391865,-0.2225283617873242,-0.22078124176324887,0.5383050812135426,-0.21424011854442013
2021-01-14,hg1s,0.23940698015601622,0.19798162235050645,0.1736387573402105,1.1401925778736193,0.5158730158730159,0.04767941557640171,0.2066847871263922,0.20553503641418852,0.08990986397877326,-0.19275447143548954,0.5565450749346759,0.2049164885949508,0.08149922806512233,-0.3500686259989975,-0.7097803839447949,0.09187892898035242,-0.20527046907120453,-0.21818378246615355,0.5332450776977743,-0.21900941147823563
2021-01-15,hg1s,0.25482182252911645,0.20866274908640592,0.17464684471771,1.194769647420069,0.5555555555555556,0.0449797660640623,0.21282168069392432,0.20979581965088934,0.09169964155171802,-0.18581016137393752,0.4990034379244586,0.2077685529772968,0.2175377173006477,-0.2459633528842404,-0.6986392953605145,0.007151934675737092,-0.14388302028333935,-0.17655507210780205,0.5691903892815117,-0.19180310262962338
2021-01-19,hg1s,0.2537806486204556,0.20668922525827266,0.17283465514968335,1.195878367560427,0.5476190476190477,0.04249897969032116,0.2178862848902928,0.21666985320273394,0.09315101572659537,-0.18911343020301327,0.5995528618012894,0.2147969615175789,0.2083336983282774,-0.26517845054488876,-0.7184767553844841,-0.07070617831792163,-0.09322025933106592,-0.10940195474769072,0.5983276641046321,-0.12477715052322524
2021-01-20,hg1s,0.2241765236644017,0.2045926519712002,0.16950817311072625,1.2069780956081453,0.5238095238095238,0.03958689904481534,0.21724440704687206,0.21599230905820133,0.09054015817469573,-0.21863296201600138,0.8237280240313034,0.21424636892883592,-0.05298417981020865,-0.28559236167941193,-0.7549444179213604,-0.16210074452381235,-0.0996343402901692,-0.11601312194644726,0.5457716180773546,-0.13001904649677554
2021-01-21,hg1s,0.22377433109592385,0.19637171208122933,0.16820569060149504,1.16744987270653,0.49603174603174605,0.03612020128812535,0.2106260564706101,0.21025163789260976,0.08744199259078896,-0.2547035623636856,0.9477920507337874,0.2088960279418011,-0.056531001597219216,-0.36569387208234827,-0.7691746535203999,-0.2709026209738091,-0.16582929042313882,-0.17208411039673133,0.48341902008449156,-0.18103046973509226
2021-01-22,hg1s,0.21385853105109587,0.18763925641699963,0.16615486124568407,1.129303440237886,0.4246031746031746,0.03177557136787457,0.21055914941914874,0.2131147377630037,0.08865002383430402,-0.2535189537570326,1.0904135443114205,0.21639962306258217,-0.14406143624457332,-0.45077757621572284,-0.7916228365533997,-0.4072593279898267,-0.16648764706293206,-0.14410243355239943,0.5076767587039123,-0.10946102435059299
