date,instrument,f1_mr_score_10,f1_dist_ma_sigma_10,f1_ret_reversal_10,f1_hilo_pos_10,f1_mr_score_20,f1_dist_ma_sigma_20,f1_ret_reversal_20,f1_hilo_pos_20,f1_mr_score_40,f1_dist_ma_sigma_40,f1_ret_reversal_40,f1_hilo_pos_40,f1_rsi_14,f1_bb_pctb_20,f1_bb_bandwidth_20
2022-02-16,nq1s,-0.1979474131980846,0.03367187202105976,0.03463301924786144,0.45064243183931463,-1.008334152904372,0.051376778201511174,0.029259515538781145,0.5437818665476707,0.10056154311808063,-1.119592104794412,0.06761063810285428,0.2383173030209103,45.462850746217335,0.5231155139153114,0.08669536933208805
2022-02-17,nq1s,1.1347468896181623,-1.419052764640063,0.02285753978982008,0.0,-0.24647468128685185,-0.6696167404320928,0.04663713692204574,0.1578363999048725,0.7172020594450733,-1.77816569514546,0.12058145634630968,0.06917322451862513,39.68026061320206,0.2105496525335353,0.08846503028276703
2022-02-18,nq1s,1.19607605579475,-1.682429204126293,0.04808903791419006,0.0,0.10441641579829189,-1.00722661755595,0.030295218617736097,0.008202172462277403,0.8649363975955399,-1.9867338359447029,0.1443706382346157,0.003594675991188038,37.67921373507303,0.1213653296979732,0.09451548012842971
2022-02-22,nq1s,1.1368405737661664,-1.7718472144020294,0.04905548551304406,0.0,0.3821766437161428,-1.2787111330990641,0.045012225787212756,0.0,0.9418086148219331,-2.1415941068071223,0.1618983694588767,0.0,36.12983755281704,0.08368795142310698,0.10295743283571099
2022-02-23,nq1s,1.4611340767539023,-2.315873358195643,0.08694659606513966,0.0,1.2197389765529147,-2.152014745329367,0.045815613344812434,0.0,1.3727972651198632,-2.688331933965125,0.20374506222164257,0.0,32.31472731343021,-0.05360455556055072,0.11803913075777142
2022-02-24,nq1s,-0.47644654626230576,-0.8551604676008814,0.07393535035412135,0.38458315878305754,0.2866805989941748,-1.2453548395522998,0.013653545435882819,0.2856253889268288,0.41136647509096347,-1.8514007353142437,0.16597123857341245,0.1538719410014372,40.98559219205732,0.22686628271292905,0.12061511254145788
2022-02-25,nq1s,-1.3754154135229006,0.1534956795487472,0.03604773726850574,0.6107078039913086,-0.1318931539972381,-0.9091200706984348,-0.01375732851515643,0.41879278157978783,-0.14777017796053613,-1.426489640675318,0.1509166761056111,0.22599059771679275,44.552068598092795,0.34101690283688946,0.11815488638619906
2022-02-28,nq1s,-1.2325895121671968,0.30451012734859917,0.000878163641013785,0.6538112522703873,-0.2427113335840922,-0.7841573616613746,0.014305397299485989,0.4483509645316021,-0.41338170314330375,-1.296144280962723,0.14391229391531013,0.24194089993428736,45.34165972906049,0.37569025037190107,0.11905045597237063
2022-03-01,nq1s,-0.4655248604857102,-0.3569498300954254,0.017517301262820695,0.45190562613369023,0.38854551727490133,-1.4295424127077134,0.06224661752012217,0.30989421281863494,-0.12656182705560873,-1.7269753665186556,0.15298719475251765,0.16722632639386995,42.30282309609109,0.27030610508345726,0.11831517086102912
2022-03-02,nq1s,-1.2188485725697953,0.5130291745866775,0.025669765984819293,0.6697940503420716,-0.6018939271835789,-0.43712201893926683,0.051697903780853594,0.4553515868079266,-0.8679064327432672,-1.1825781372321602,0.1464789706100298,0.26433667479627593,46.369399071432596,0.42570870750285533,0.11223375471018704
2022-03-03,nq1s,-0.7425798095260834,0.038632943673989874,0.03978799731606664,0.7147249743857407,-0.10138818051245592,-1.045668369584051,0.07442101656392808,0.34166258370572067,-0.5881576147936487,-1.6480050098652437,0.14844273858325785,0.2197709843514264,43.42578066946654,0.3132855046711377,0.10268976439117407
2022-03-04,nq1s,-0.17378134155889838,-0.46251328584072265,0.02321159754844615,0.4540485138472881,0.5207895436937172,-1.6648247532307814,0.04606913733826623,0.21705046546349163,-0.25698332602635743,-2.043920017844736,0.13034254950599689,0.13961550583464763,40.87246993821621,0.2144120013963533,0.10608557407122642
2022-03-07,nq1s,1.1793270993728178,-1.8236253785839347,0.0494486046717757,0.0,1.909505458358173,-3.0392598566940547,0.09753764258596576,0.0,0.8743364129916207,-3.25399761876613,0.1680886608062071,0.0,34.865689134286356,-0.024768350850217193,0.11848544319508185
2022-03-08,nq1s,1.1366018491543661,-1.783116167688108,0.04392563784408843,0.0,1.6414033462243542,-2.76875309395304,0.09298112335713249,0.0,0.8212548279988567,-3.2470353471536564,0.16077247430017927,0.0,34.30342016254646,0.02656314235068419,0.13030594161901995
2022-03-09,nq1s,-0.013838915368076039,-0.5569783242688793,-0.016684030971649833,0.48110053999142904,-0.04043113320802238,-1.1436603477734042,0.07026256509348983,0.2640790402295427,-0.533219434239936,-1.9292886474367759,0.12785448561367474,0.1785135006234493,42.92888023347527,0.3015568334826319,0.12680518101757196
2022-03-10,nq1s,0.3924069517139398,-0.9732131332256422,0.02762175424531499,0.3281049112954043,0.11099319207540259,-1.5560861184080492,0.10155710459943634,0.22245467225104615,-0.33571791245898625,-2.2505517947389477,0.15293019232231053,0.1217441083897607,41.081673526295376,0.2307272400934602,0.11410698677751174
2022-03-11,nq1s,0.954036836302601,-1.7071713416783412,0.06470543092034475,0.025713551049141487,0.8315355459231737,-2.4274909516469587,0.1007531681888505,0.018621973934827535,0.24394127765689186,-3.0198714462908955,0.17835455025737978,0.010735373057440902,37.63476190212595,0.08807045714102629,0.11388001833236755
2022-03-14,nq1s,1.1619389350006104,-2.1549077106730166,0.08676860737088887,0.0,1.3739154246717449,-2.9531530769912857,0.08764677101190266,0.0,0.7337854714542947,-3.570625677717874,0.17176754702768626,0.0,34.984368526020305,0.020227125790459707,0.1262279063905782
2022-03-15,nq1s,-0.531279533553161,-0.47541531901366346,0.04039319018547083,0.33972492618815614,-0.19579699052365437,-1.3898352950858766,0.05791049144829152,0.25930091472949174,-0.6190199001117709,-2.2993372161910752,0.14794152181660536,0.18770961843927025,42.19679857968133,0.27517601747713466,0.12699357327166164
2022-03-16,nq1s,-2.028595561015176,1.2459985281109636,0.020425660308811544,0.919648890436905,-1.9693929574493092,0.46588475654866446,0.04609542629363084,0.5827302393596968,-2.0213246814454626,-0.6992506527155204,0.08611351105749776,0.43782221222124057,49.6216637592512,0.5856338755641423,0.1165643791619522
2022-03-17,nq1s,-1.8492396301759784,1.3609609367969016,-0.0056057491644754265,1.0,-2.3022031294776237,0.9824870304072838,0.03418224815159121,0.8912019487782473,-2.2853691975626935,-0.18196443806107584,0.06344176369037235,0.5141963877977348,51.73059908462606,0.7192870746877009,0.10597276628608884
2022-03-18,nq1s,-1.75654817316089,1.5560317902733525,-0.04073536974900094,1.0,-2.47921972342675,1.5294140696842808,-0.017523772200554788,1.0,-2.7136091757916057,0.5718675504444988,0.029113364721490953,0.6619900851611431,55.60371203669049,0.9008520663539936,0.11092920577117032
2022-03-21,nq1s,-1.1835534463049673,1.2248213160289905,-0.07596951315161427,0.9686016794429634,-1.952863084656077,1.2255028970817363,-0.026520908479838567,0.9686016794429634,-2.381949666870064,0.44956943959217893,0.0037743101378975297,0.6412047082616736,54.93608694770242,0.8435656459158973,0.11623130996763825
2022-03-22,nq1s,-1.1883598545535,1.489211214696343,-0.09954857559231023,1.0,-2.0664725021467527,1.562416169753508,-0.0556229377482218,1.0,-2.657020470802821,0.9777751498519258,-0.010610711961009045,0.7782431815360378,58.4760356138287,0.9490738844871546,0.12785278388448748
2022-03-23,nq1s,-0.5434793709527254,0.9695008460360447,-0.05067265162846191,0.8714285714249226,-1.413971813154478,1.0577556711209013,-0.06735668260011174,0.8714285714249226,-2.0858154262930864,0.5343200062281236,-0.021541069255299305,0.6781833439071361,55.074163825434056,0.7986388646053019,0.13042829410694626
2022-03-24,nq1s,-0.747848143369886,1.367603427444832,-0.08324998996316069,1.0,-1.6923379044517475,1.4795711457163725,-0.0556282357178457,1.0,-2.4559100803309084,1.0804776062707104,-0.04197469028196288,0.8312942307090493,59.00431394857524,0.9154994280852138,0.14124897653571108
2022-03-25,nq1s,-0.3004879734621889,1.2556763784113047,-0.10458547562651788,0.9953481610732002,-1.44269145097064,1.3318581973584824,-0.03988004470617312,0.9953481610732002,-2.251293952338624,1.0089400627975824,-0.053637373221329554,0.8274271838470129,58.86425120116392,0.873752511498499,0.14964754777522843
2022-03-28,nq1s,-0.18973779591656953,2.223498097721795,-0.13873812605279134,1.0,-1.5550128329610529,1.5459588181755237,-0.05196951868190247,1.0,-2.3958471366027716,1.3201658439620925,-0.03766412138241648,0.9383630907769932,61.6748576540483,0.9285622076302984,0.162054463007343
2022-03-29,nq1s,-0.35435017955399534,5.315701786212233,-0.12483397092802306,1.0,-1.6204066939532098,1.7273439864052864,-0.08444078074255223,1.0,-2.5083784116638337,1.5952790177689509,-0.022194163222430063,1.0,64.54511042478254,0.9616447420133201,0.17914984792634653
2022-03-30,nq1s,1.825186203233171,3.062148594170042,-0.07734395622623502,0.8528761061970667,-1.1857021406691552,1.3654427447794932,-0.05691829591742348,0.9242165242176993,-2.0570067824735188,1.2520769562803316,-0.005220392136569885,0.9242165242176993,61.29038986693089,0.8576919559602605,0.18934631297749463
2022-03-31,nq1s,2.266222675036928,0.542174049137949,-0.052537403294850904,0.5745171519188981,-0.7603097255759197,1.0086479942571955,-0.05814315245932633,0.8317948717953253,-1.6555336585687006,0.9220965554251451,0.016277864104601747,0.8317948717953253,57.48344128759534,0.7582547459024016,0.19453493316171835
2022-04-01,nq1s,1.7968492550347837,0.2504355646264227,-0.030760095366176188,0.5687518016702889,-0.6098211547370197,0.9387193574387096,-0.07149546511517713,0.829515669514703,-1.5377621998942834,0.8814365703138451,-0.025426327776910895,0.829515669514703,57.388772810676755,0.7334017840432452,0.19750212964056313
2022-04-04,nq1s,0.7440611744170569,1.1281299487389234,-0.05376318973690175,0.9070502687346037,-0.8286751860040883,1.3091104992989384,-0.12973270288851602,0.9664957264966281,-1.8073676995750159,1.2374490646998118,-0.03219506030255026,0.9664957264966281,61.49325687063166,0.8084117923911976,0.1957181379882225
2022-04-05,nq1s,1.6529580403588449,-0.2570306330177866,-0.01180394955052222,0.4818210559649613,-0.11051036689755,0.7515103098549971,-0.11135252514283245,0.813219373221559,-1.2716745577835504,0.7609348050006444,-0.01837140178569996,0.813219373221559,55.09780375708955,0.6689030953011691,0.18481570572587927
2022-04-06,nq1s,1.9005916990418394,-1.0979627106328955,-0.0040238723141463595,0.0,0.5507750536846521,0.15182067390565754,-0.054696523942608266,0.6660968661005418,-0.8104228670779652,0.3354290315927658,0.01556604115088156,0.6660968661005418,49.74944306009166,0.533808065782063,0.17951999616866435
2022-04-07,nq1s,1.3957754245556793,-0.9078614558723328,0.015546520850342915,0.041979522171072,0.6553318543216595,0.1288925078133275,-0.06770346911281777,0.6801139601130646,-0.8368273252979878,0.38927724094127414,0.03385363548661857,0.6801139601130646,50.244992228454386,0.528644110833898,0.17057329026535634
2022-04-08,nq1s,1.4289965574379682,-1.2388324480876032,0.02948696841905374,0.0,1.265443536895368,-0.37400661889606346,-0.07509850720746414,0.5848433048459578,-0.547010249329858,0.12638564473888264,0.025654660981386357,0.5848433048459578,46.8623520435771,0.41406906606763466,0.1524282394643249
2022-04-11,nq1s,1.5492691034363915,-1.6736831904425462,0.06800905436419846,0.0,2.177005981644967,-1.1918035930834867,-0.07072907168859288,0.30784286313524206,-0.09681080437190799,-0.3001329290415114,0.016917699323309776,0.4357834757852031,42.08806891510214,0.18690188908939137,0.12388552556775616
2022-04-12,nq1s,1.19733160204789,-1.6702024075681883,0.08865488048373038,0.0,2.196532775592435,-1.288275151173063,-0.03617909044429268,0.0,-0.007167413841934109,-0.36847439189687653,0.02173140100399884,0.4107122507165033,41.3254608160208,0.09397052379165147,0.10883531585075557
2022-04-13,nq1s,0.13512136845361508,-0.8870185030488232,0.05805063914209185,0.22677875742966985,1.5279621207793839,-0.7199106774305108,-0.01929331708414317,0.21388512859907424,-0.37168385107422697,0.018856904456728083,0.026802109209487668,0.536752136753863,46.56711281752782,0.24755481926579956,0.10356945223083133
2022-04-14,nq1s,0.6496623519110595,-1.6388679919101754,0.06782259633866872,0.0,1.8331310633785052,-1.1901124047731328,0.015285193043817813,0.0,0.06177138154935272,-0.40338621750911513,0.04946744119540902,0.38735042735222347,41.80027984929887,0.05824559543816775,0.10841211046408744
2022-04-18,nq1s,0.18032646345813264,-1.4286977843047797,0.06647912405107625,0.011019283749259203,1.5504380568015927,-1.0504559094718597,0.03571902868490007,0.01041666666923604,0.061571933195296934,-0.38170021882624994,0.01819525648434528,0.39373219373554524,42.07305278784506,0.10998287344041627,0.11609157366879537
2022-04-19,nq1s,-1.646043023351962,-0.09030837776915776,0.06448466785294116,0.3462670591321934,0.9530779154356775,-0.5335616150706829,0.010721478116039407,0.24069940475855361,-0.32435640629642953,0.03969371284471688,-0.01579943036379916,0.5348148148141255,47.88787535035263,0.29994535661811733,0.11755731723645736
2022-04-20,nq1s,-1.17788582440267,-0.687546633945422,0.05712072750383612,0.17282989489430894,1.1124017591331075,-0.8007719535224588,0.0453167779533139,0.08258928571069553,0.018950202950840878,-0.27369063107280434,-0.010306159794907899,0.4379487179481662,44.57908010978558,0.20626719666387722,0.12243634818605453
2022-04-21,nq1s,-0.24978554076318554,-1.5863807600789679,0.055054899325737594,0.0,1.3224119108718155,-1.1197636282474,0.051031027011591235,0.0,0.49188976453353084,-0.71946583744416,-0.016325655588520505,0.3119088319108065,40.64393331184413,0.10192690387457531,0.1322703804321865
2022-04-22,nq1s,0.7688757620035517,-2.6590643065239643,0.08484980832380984,0.0,1.5602892255823324,-1.4987774771015663,0.10039632917415275,0.0,1.0569651332865306,-1.2797713850313879,0.044768093456307056,0.14108262108462566,36.004945962324406,0.0033537412010933416,0.14901539805546893
