feature,cluster,mean_coef_abs,pc1_loading,pca_pc1_var_explained,pc2_loading,pca_pc2_var_explained,pc3_loading,pca_pc3_var_explained
f1_ret_reversal_20,C3_f6,0.010265860168708214,-0.3783471132615853,0.7055408012483546,0.269958682741584,0.15165988959107227,0.38988686226250485,0.07240646647799674
f1_ret_reversal_40,C3_f6,0.23603857764171404,-0.3641198977817192,0.7055408012483546,-0.34482916706948397,0.15165988959107227,0.003312548958958354,0.07240646647799674
f6_ts_momentum_20,C3_f6,0.026466070600185056,0.3678237624148375,0.7055408012483546,-0.3341432872507909,0.15165988959107227,0.1283015767389174,0.07240646647799674
f6_ts_momentum_60,C3_f6,0.006752171689827875,0.3309260959907744,0.7055408012483546,0.3564817801854788,0.15165988959107227,0.23433688756776883,0.07240646647799674
f6_ma_cross_20_60,C3_f6,0.09658300270408691,0.3179504140302081,0.7055408012483546,0.5213004021931666,0.15165988959107227,0.22897846130628255,0.07240646647799674
f6_macd_12_26,C3_f6,0.014860089443081618,0.4096260853371947,0.7055408012483546,0.07847678783348584,0.15165988959107227,-0.1943015366594535,0.07240646647799674
f10_oto_ret_mean_20,C3_f6,0.01010755988237373,0.37720802497675876,0.7055408012483546,-0.23775576710136279,0.15165988959107227,-0.41515859490882134,0.07240646647799674
f13_realized_semi_vol_ratio,C3_f6,0.013358925296716817,0.2613271341514907,0.7055408012483546,-0.4848129936235675,0.15165988959107227,0.7169806889789764,0.07240646647799674
