feature,pfi_mean,pfi_std,mdi_mean,shap_signed,shap_magnitude
f1_mr_score_10,-0.0006767302058259104,0.0010493408148870439,0.002464508362475154,-1.0328051008537406e-05,0.0006160443537914753
f1_dist_ma_sigma_10,-0.0005592512747636315,0.0019228912334917493,0.003945297943942675,8.801842584612138e-05,0.000922938258501012
f1_ret_reversal_10,-0.0004757602113580087,0.0016962353224228446,0.005898980530141715,0.00020926305024390905,0.0014549824292332575
f1_hilo_pos_10,-0.0005249182590343689,0.0017347466668715336,0.003263978001227813,8.080836138368616e-05,0.0009595129967066001
f1_mr_score_20,-0.0016547181121837908,0.0027080158846515415,0.0038270274951336188,0.00011710928982648927,0.0011869839356561246
f1_dist_ma_sigma_20,-0.0017488738788343115,0.005002937758385397,0.009460930240987608,3.753152508078069e-05,0.003212760156781084
f1_ret_reversal_20,-0.0012756560982747798,0.0017682210482806984,0.006341340928682248,-4.717603590879383e-05,0.001871580536586123
f1_hilo_pos_20,-0.0017869002944900854,0.005981596831025843,0.008000038621087611,0.0001137183028803315,0.00259631277963196
f1_mr_score_40,-0.0011512728025686225,0.004255798877735508,0.008834532927303127,0.00047014556827593195,0.002380930864894175
f1_dist_ma_sigma_40,-0.0041973170591289915,0.006062218847343956,0.011606506190538537,-0.00016424743210625056,0.0037576018144874885
f1_ret_reversal_40,-0.0007395732031241803,0.004403718202107105,0.015347391448521059,0.0009385002894539952,0.004141248773947686
f1_hilo_pos_40,0.00034489192673280096,0.0035492477761170688,0.011857717318934079,-0.00022049434121508267,0.003671539694779041
f1_rsi_14,-0.0006792417726782949,0.001502951811337489,0.004326222492993053,-8.54580413291044e-05,0.0010185001512307559
f1_bb_pctb_20,-0.0020485868833052547,0.003924077453491484,0.00898643556276948,1.2243066263892681e-05,0.0028640246842625634
f1_bb_bandwidth_20,-0.0010122469876031855,0.0027231629224478233,0.007725311312074234,-0.0002804521876155877,0.0020074649417054728
f2_vol_10,-0.001550757947865034,0.002165289546130718,0.009983030510171943,-0.0004456310807209745,0.0020999008650981342
f2_vol_20,0.002499450158844062,0.0024643754976281075,0.014991618581520242,-0.001256240474626603,0.0034561105578547963
f2_vol_60,0.015399098484906153,0.016434971024655146,0.039961838198289724,-0.00395780336257384,0.01560538781789
f2_vol_ratio_20_60,-0.0017798898050734753,0.0034625662990450962,0.007836990384479603,-0.00010597454963868947,0.0018084101346323171
f2_vol_pctile_20,8.108709552436587e-05,0.0009783578053293056,0.004729178563063063,-0.00010705532701048032,0.0009383972646804054
f2_vol_of_vol_20,0.001033028886911684,0.004165261129298015,0.021097397505343823,-0.001556582662118578,0.006816301255527859
f2_parkinson_20,0.0008825783590587637,0.00339441472672883,0.015337448122752968,0.00010710008717579256,0.005465477654599737
f2_garman_klass_20,0.0016787686838545702,0.0026055122157674034,0.017011753600616637,-0.0012959384266256022,0.005897599630625447
f2_atr_14,0.0017982307287366447,0.002759090110159611,0.010746998253034438,-0.0009386827347932232,0.0036796386011128776
f2_ret_skew_60,0.00011492055817190708,0.0027275787564949028,0.014968645002280893,0.00022884947615817644,0.0037809728099279624
f2_ret_kurt_60,-0.00034720031118735267,0.002402188665475565,0.017544875998488887,0.00135301490923611,0.0034311560887314496
f6_ts_momentum_20,-0.0018810653021488829,0.00395651631732056,0.00742365198864284,2.828273309708057e-05,0.0017956922019202002
f6_ts_momentum_60,0.004021734125585264,0.005514707638504359,0.024707531747487212,-0.0002463272736019379,0.004693674495758608
f6_ma_cross_20_60,0.0026174134701552236,0.005263039476389663,0.022075662095086174,0.00026981644068383863,0.005585863738724511
f6_macd_12_26,-0.0018860641900637306,0.003697405842893906,0.012036898410472481,0.00025170520968456676,0.003582605646935803
f6_macd_hist_12_26_9,-0.0012815543738835403,0.002680526083730768,0.00828442109027883,0.0004919194594072306,0.002077088040321511
f6_adx_14,-0.0011988707112350603,0.004256807748840044,0.017329762710847133,-0.0006083020244202544,0.005327057050685082
f6_donchian_pos_20,-0.001559782872970196,0.0019867673028126065,0.007436699943557875,8.115166557287521e-05,0.0018193891784771096
f7_volume_z_20,-0.0004652755629060782,0.0014514167136913069,0.002820023315168366,4.731427950892409e-05,0.0007045819155342749
f7_volume_trend_20,2.515039938498148e-05,0.0011838575504253452,0.0037028945060699797,-5.291582226184587e-05,0.0009639902617644736
f7_oi_level,0.0005287638581710212,0.013472040353162218,0.03329407071476005,0.0014087731231508833,0.010183515456746745
f7_oi_change,-0.000808278892699532,0.0031398913272564417,0.01035306767197189,6.782553736027011e-05,0.003381196410817618
f7_oi_z_20,0.0008242257273764625,0.004218777189272016,0.017641771826027473,-0.0003174792471029756,0.004852031274380689
f7_oi_price_div_20,-0.002901093068634992,0.007250756616422486,0.007630341570679063,0.0002630071814791995,0.0038013268911611053
f10_hl_range,-0.000318725750868654,0.0008128412802147238,0.0026213295965297886,0.00011011009061477599,0.000674141806970068
f10_hl_range_mean_20,0.001251832643152139,0.0028671092146565383,0.013160937345603939,-0.0011856331950818738,0.0040019105697782255
f10_oto_ret,-7.81729248683586e-05,0.0011340577935952648,0.0036820451146527614,1.398125839722381e-05,0.0011306386235957937
f10_oto_ret_mean_20,0.0013224016785215033,0.0031997301036849313,0.0121973341956424,-0.0005297806046253514,0.004038185912406741
f4_pc1,-0.00012335388442107206,0.0026877297172156205,0.006455133035285639,2.715920369501307e-05,0.0016380079407539222
f4_pc2,-0.0007830194941842972,0.001645414230041418,0.011504651426141441,0.0004294370173465144,0.002611294155520441
f4_pc3,-4.9922549047939005e-05,0.0023700929798504736,0.010653020808918967,0.00027686206121920316,0.0030264779422551897
f4_pc4,-0.0003350400046874076,0.001628583918685114,0.004416675220938469,4.2552072478628434e-05,0.0010322784018171104
f5_signal,0.00012407795873501897,0.0021195147706073595,0.002717803447602019,3.760916389061861e-05,0.0009648714599416327
f5_trailing_run_length,-0.0013795720934996307,0.0035664633211240438,0.007702124642090208,-0.0006145076401283878,0.0020142627227963538
f5_participation_20,0.005175984064343177,0.004690188199824572,0.013107714726027649,-0.00025845871317327546,0.00459635738325889
f5_long_bias_20,0.00011572968968025337,0.002061094399534711,0.008089235311016015,-0.0003966116235390402,0.0019040221256882148
f5_sign_agree_mr,-0.0014677477890368165,0.0021949371216172502,0.00149198609454818,0.00019611699845839257,0.0006510902046163503
f8_dow_sin,2.9578066369007807e-05,0.0004209850594329242,0.0006695462241221546,3.832666917759328e-06,0.0002537420846168872
f8_dow_cos,7.983739271200739e-05,0.0007632404468307005,0.001515920303967458,1.6350009321431657e-06,0.0005902197033795757
f8_month_sin,-0.000438083660138913,0.0024649008249517305,0.003092626796765317,-9.769096073319074e-06,0.0009167951905449045
f8_month_cos,-0.00020684028496509562,0.0006780572248079455,0.004035437295599592,0.00019126475161407712,0.000814778054061139
f11_vix_level_z,-0.0014843332414694853,0.0020961458406839883,0.005209243791936952,0.00011481525448192496,0.00140314703526766
f11_vix_5d_change,-0.0005980873402932436,0.0010866987994224996,0.004955883464696155,0.0002439196346977071,0.0013235704404752841
f11_vix_term_slope,0.0004933680229233713,0.001051951072684279,0.004905246921884141,-0.00018497518785383767,0.001207735766174456
f11_move_z,-0.004450725619753431,0.007116616440950914,0.0150883251882231,0.001750481814807626,0.003649317988436238
f11_move_vix_ratio,0.0012619647496712677,0.002780094121279165,0.009473555094062754,0.0013146127210022993,0.0026614772687282933
f11_skew_z,0.0003557123754026988,0.0016685389826683358,0.004255106681639855,0.00011594661126864236,0.0010633937960533594
f11_us_2s10s_slope,0.0036249297282053405,0.005022495281126239,0.014511228994471841,0.0004655565994998345,0.004444201583808293
f11_ust_10y_5d_change,0.0012350755405599932,0.004373182940120082,0.013671687969818632,0.00011229091200736711,0.005413251854262693
f11_bund_10y_5d_change,0.002788217326169025,0.0033687469947273983,0.012856168102056293,0.00031643861383270813,0.00488410591541506
f11_ust_bund_spread,-0.0004927635411748269,0.002312162892529819,0.008781031838269119,0.000940515806046159,0.002086692812086756
